"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"TX1080022","AGUA SUD","Community water system","Surface water","Hidalgo","-","45,498","53","17","18"
"TX0150463","AIR FORCE VILLAGE II","Community water system","Ground water","Bexar","-","655","18","4","7"
"TX0430060","AIR PARK ESTATES","Community water system","Surface water purchased","Collin","-","96","7","23","9"
"TX1650003","AIRLINE MOBILE HOME PARK","Community water system","Ground water","Midland","-","1,750","51","40","10"
"TX1700006","AIRPORT HEIGHTS","Community water system","Ground water","Montgomery","-","45","12","2","7"
"TX0210062","AL LEONARD RANCH","Community water system","Ground water","Brazos","-","35","20","16","6"
"TX1012052","ALBURY MANOR UTILITY COMPANY","Community water system","Ground water purchased","Harris","-","150","15","16","7"
"TX1660018","ALCOA RAW WATER SOURCE","Community water system","Ground water","Milam","-","0","18","0","3"
"TX1010410","ALDINE FOREST SUBDIVISION","Community water system","Ground water","Harris","-","90","13","0","7"
"TX1010825","ALDINE GARDENS MOBILE HOME PARK","Community water system","Ground water","Harris","-","138","10","12","8"
"TX1010092","ALDINE MEADOWS","Community water system","Ground water","Harris","-","219","14","1","5"
"TX1010658","ALDINE OAKS MHP","Community water system","Ground water","Harris","-","174","9","59","6"
"TX1010931","ALDINE VILLAGE SUBDIVISION","Community water system","Ground water","Harris","-","1,155","17","2","9"
"TX1840041","ALEDO MOBILE HOME PARK","Community water system","Ground water","Parker","-","423","18","31","6"
"TX0720058","ALFORD RENTALS","Community water system","Ground water","Erath","-","120","11","3","2"
"TX1011236","ALICE ACRES MOBILE HOME SUBDIVISION","Community water system","Ground water","Harris","-","282","15","2","8"
"TX1700187","ALLENDALE WATER SYSTEM","Community water system","Ground water","Montgomery","-","156","10","8","8"
"TX1700131","ALLENWOOD SUBDIVISION","Community water system","Ground water","Montgomery","-","342","15","0","6"
"TX0450087","ALLEYTON WATER SYSTEM","Community water system","Ground water","Colorado","-","165","10","4","6"
"TX0370056","ALTO RURAL WSC BRADFORD MT PLANT","Community water system","Ground water","Cherokee","-","315","8","21","6"
"TX0370055","ALTO RURAL WSC CENTRAL HIGH PLANT","Community water system","Ground water","Cherokee","-","1,212","16","21","6"
"TX0370015","ALTO RURAL WSC COLDSPRINGS PLANT","Community water system","Ground water","Cherokee","-","2,094","28","27","6"
"TX0430026","ALTOGA WSC","Community water system","Ground water","Collin","-","1,260","18","25","9"
"TX1012806","ALTON THEISS SUBDIVISION","Community water system","Ground water","Harris","-","45","6","3","6"
"TX1880001","AMARILLO MUNICIPAL WATER SYSTEM","Community water system","Surface water","Potter","-","196,429","221","199","16"
"TX0460161","AMBER CREEK MHP","Community water system","Ground water","Comal","-","84","25","29","9"
"TX1011920","AMBERWOOD SUBDIVISION","Community water system","Ground water","Harris","-","150","9","6","7"
"TX1910026","AMBERWOOD WATER SYSTEM","Community water system","Ground water","Randall","-","300","9","23","11"
"TX2330023","AMERICAN CAMP GROUND","Community water system","Ground water","Val Verde","-","381","9","146","6"
"TX0910153","AMERICAN LEGION MIA POST 231","Community water system","Ground water","Grayson","-","144","11","0","0"
"TX1013341","AMERICASA AT CYPRESS MEADOWS","Community water system","Ground water","Harris","-","51","6","9","4"
"TX1460005","AMES MINGLEWOOD WSC","Community water system","Ground water","Liberty","-","1,292","12","26","8"
"TX1690023","AMON G CARTER LAKE WSC","Community water system","Surface water purchased","Montague","-","801","5","30","7"
"TX1810188","ANCAR WATER SYSTEM","Community water system","Ground water","Orange","-","34","6","93","4"
"TX0200251","ANCHOR ROAD MOBILE HOME PARK","Community water system","Ground water","Brazoria","-","27","7","127","8"
"TX0010046","ANDERSON COUNTY CEDAR CREEK WSC","Community water system","Ground water","Anderson","-","1,293","12","11","8"
"TX0930011","ANDERSON WATER SYSTEM","Community water system","Ground water","Grimes","-","290","20","7","7"
"TX0030102","ANGELINA COUNTY FWSD 1","Community water system","Ground water purchased","Angelina","-","621","5","9","9"
"TX0030016","ANGELINA WSC","Community water system","Ground water","Angelina","-","3,535","32","4","8"
"TX0200244","ANGLE ACRES WATER SYSTEM","Community water system","Ground water","Brazoria","-","114","7","3","8"
"TX0200361","ANGLECREST SUBDIVISION","Community water system","Ground water","Brazoria","-","228","11","1","9"
"TX1750010","ANGUS WSC","Community water system","Surface water purchased","Navarro","-","1,068","11","25","6"
"TX2030010","ANTHONY HARBOR SUBDIVISION","Community water system","Ground water","San Augustine","-","109","10","203","8"
"TX0260019","APACHE HILLS","Community water system","Ground water","Burleson","-","234","10","11","7"
"TX1010574","APACHE MOBILE HOME PARK","Community water system","Ground water","Harris","-","102","9","5","8"
"TX1010085","APACHELAND MOBILE HOME SUBDIVISION","Community water system","Ground water","Harris","-","177","9","25","7"
"TX2280004","APPLE SPRINGS WSC","Community water system","Ground water","Trinity","-","538","14","7","8"
"TX1740005","APPLEBY WSC","Community water system","Ground water","Nacogdoches","-","4,313","58","4","8"
"TX1330062","AQUA VISTA UTILITIES","Community water system","Ground water","Kerr","-","282","14","1","6"
"TX0110013","AQUA WSC","Community water system","Ground water","Bastrop","-","59,328","197","21","6"
"TX1090016","AQUILLA WSC","Community water system","Ground water","Hill","-","250","10","5","6"
"TX1090068","AQUILLA WSD","Community water system","Surface water","Hill","-","0","25","10","12"
"TX0040018","ARANSAS BAY UTILITIES","Community water system","Ground water","Aransas","-","822","18","9","7"
"TX0040042","ARANSAS COUNTY MUD 1","Community water system","Ground water","Aransas","-","400","10","24","7"
"TX0050014","ARCHER COUNTY MUD 1","Community water system","Surface water purchased","Archer","-","1,221","14","6","7"
"TX2350042","ARENOSA CREEK ESTATES","Community water system","Ground water","Victoria","-","65","7","83","7"
"TX0610019","ARGYLE WSC","Community water system","Surface water purchased","Denton","-","6,987","61","7","9"
"TX2010004","ARLAM CONCORD WSC","Community water system","Ground water","Rusk","-","978","22","10","7"
"TX0740019","ARLEDGE RIDGE WSC","Community water system","Ground water","Fannin","-","1,617","28","5","9"
"TX1700447","ARMADILLO WOODS SUBDIVISION","Community water system","Ground water","Montgomery","-","522","18","0","7"
"TX0140019","ARMSTRONG WSC","Community water system","Surface water purchased","Bell","-","2,838","40","8","7"
"TX0140149","ARROWHEAD HILL WSC","Community water system","Surface water purchased","Bell","-","52","6","16","7"
"TX1700171","ARROWHEAD LAKE & FRONTIER LAKE","Community water system","Ground water","Montgomery","-","957","18","2","8"
"TX2470025","ARROWHEAD WATER SYSTEM","Community water system","Ground water","Wilson","-","102","12","8","6"
"TX1090038","ARROWHEAD WATER SYSTEM HILL","Community water system","Ground water","Hill","-","372","11","4","6"
"TX2270069","ARROYO DOBLE WATER SYSTEM","Community water system","Ground water","Travis","-","924","19","2","8"
"TX1840013","ASHCREEK ADDITION","Community water system","Ground water","Parker","-","366","22","13","9"
"TX1011687","ATASCOCITA ACRES SUBDIVISION","Community water system","Ground water","Harris","-","381","14","2","8"
"TX1010162","ATASCOCITA VILLAGE MOBILE HOME PARK","Community water system","Ground water","Harris","-","723","11","6","7"
"TX0150040","ATASCOSA RURAL WSC","Community water system","Surface water purchased","Bexar","-","10,482","52","11","7"
"TX1070252","ATHENS MUNICIPAL WATER AUTHORITY","Community water system","Surface water","Henderson","-","0","18","5","2"
"TX1070235","ATHENS WATER SYSTEM COOP","Community water system","Ground water","Henderson","-","90","12","36","7"
"TX2490051","AURORA VISTA","Community water system","Ground water","Wise","-","432","11","17","8"
"TX0270042","AUSTIN AQUA SYSTEM","Community water system","Ground water","Burnet","-","201","26","279","7"
"TX0080040","AUSTIN COUNTY WSC 1","Community water system","Ground water","Austin","-","993","9","0","8"
"TX0080041","AUSTIN COUNTY WSC 2","Community water system","Ground water","Austin","-","576","10","2","8"
"TX0080045","AUSTIN COUNTY WSC 3","Community water system","Ground water","Austin","-","513","8","1","8"
"TX0080043","AUSTIN COUNTY WSC 4","Community water system","Ground water","Austin","-","681","10","0","8"
"TX2270255","AUSTINS COLONY","Community water system","Ground water purchased","Travis","-","7,371","36","2","9"
"TX1700756","AUTUMN ACRES WATER SYSTEM","Community water system","Ground water","Montgomery","-","129","6","4","3"
"TX0200435","AUTUMN SHADOWS MOBILE HOME PARK","Community water system","Ground water","Brazoria","-","84","7","62","4"
"TX0700019","AVALON WSC","Community water system","Ground water","Ellis","-","1,020","19","5","9"
"TX2200184","AVONDALE HEIGHTS","Community water system","Ground water","Tarrant","-","393","23","2","9"
"TX1550016","AXTELL WSC","Community water system","Ground water","McLennan","-","1,780","14","84","7"
"TX1011253","AZALEA ESTATES MOBILE HOME COMMUN","Community water system","Ground water","Harris","-","69","6","5","8"
"TX1750028","B & B WSC","Community water system","Surface water purchased","Navarro","-","2,268","22","18","6"
"TX0930012","B & J WATER CO","Community water system","Ground water","Grimes","-","675","23","3","6"
"TX0010015","B B S WSC","Community water system","Ground water","Anderson","-","1,236","17","1","7"
"TX0010018","B C Y WSC","Community water system","Ground water","Anderson","-","2,724","40","5","10"
"TX1840132","B F E WATER","Community water system","Ground water","Parker","-","111","18","41","6"
"TX1160015","B H P WSC","Community water system","Surface water purchased","Hunt","-","4,947","16","20","9"
"TX0840011","BACLIFF MUD","Community water system","Surface water purchased","Galveston","-","7,095","13","10","9"
"TX1370032","BAFFIN BAY WSC","Community water system","Ground water","Kleberg","-","1,170","23","5","8"
"TX1012962","BAKER ROAD MUD","Community water system","Ground water purchased","Harris","-","1,116","5","0","7"
"TX1010689","BALABAN APARTMENTS 1","Community water system","Ground water","Harris","-","102","11","4","5"
"TX1011028","BALABAN APARTMENTS 2","Community water system","Ground water","Harris","-","60","9","7","5"
"TX1010096","BAMMEL FOREST UTILITY","Community water system","Ground water purchased","Harris","-","1,023","14","2","8"
"TX1010809","BAMMEL OAKS ESTATES 1","Community water system","Ground water purchased","Harris","-","33","5","0","7"
"TX1010810","BAMMEL OAKS ESTATES 2","Community water system","Ground water","Harris","-","234","14","2","8"
"TX1010365","BAMMEL UTILITY DISTRICT","Community water system","Ground water","Harris","-","2,550","21","2","7"
"TX0100011","BANDERA COUNTY FWSD 1","Community water system","Ground water","Bandera","-","1,044","18","4","7"
"TX0100017","BANDERA RIVER RANCH 1","Community water system","Ground water","Bandera","-","822","24","5","11"
"TX1460076","BAR D RANCHETTES","Community water system","Ground water","Liberty","-","117","6","4","8"
"TX0610116","BAR V K WATER WORKS","Community water system","Ground water","Denton","-","108","21","8","9"
"TX1013459","BAREFOOT RV PARK","Community water system","Ground water","Harris","-","22","8","23","1"
"TX1012240","BARKALOO HOMEOWNERS ASSOCIATION","Community water system","Ground water","Harris","-","60","7","18","8"
"TX1011613","BARKER CYPRESS MUD","Community water system","Surface water purchased","Harris","-","7,170","32","8","6"
"TX0690011","BARKSDALE WSC","Community water system","Groundwater under influence of surface water","Edwards","-","249","13","15","7"
"TX2290015","BARLOW LAKE ESTATES","Community water system","Ground water","Tyler","-","57","9","5","8"
"TX1180001","BARNHART WSC","Community water system","Ground water","Irion","-","129","11","38","10"
"TX0360122","BARROW RANCH","Community water system","Ground water","Chambers","-","564","9","5","4"
"TX1160066","BARROW SUBDIVISION","Community water system","Surface water purchased","Hunt","-","273","15","1","9"
"TX0450022","BARTEN WSC","Community water system","Ground water","Colorado","-","68","10","30","7"
"TX0740021","BARTLEY WOODS WSC","Community water system","Ground water","Fannin","-","699","11","32","10"
"TX2270282","BARTON CREEK LAKESIDE","Community water system","Ground water","Travis","-","792","23","4","8"
"TX2270312","BARTON CREEK WEST WSC","Community water system","Surface water purchased","Travis","-","1,251","5","0","7"
"TX2270313","BARTON CREEK WSC","Community water system","Surface water purchased","Travis","-","612","6","5","7"
"TX0720013","BARTON WSC","Community water system","Surface water purchased","Erath","-","891","24","45","10"
"TX0110049","BASTROP COUNTY MUD 1","Community water system","Ground water purchased","Bastrop","-","336","10","5","6"
"TX0110014","BASTROP COUNTY WCID 1","Community water system","Ground water","Bastrop","-","672","13","5","7"
"TX0110020","BASTROP COUNTY WCID 2","Community water system","Ground water","Bastrop","-","4,872","32","19","7"
"TX0110047","BASTROP WEST WATER SUPPLY","Community water system","Ground water","Bastrop","-","318","7","29","7"
"TX0200563","BATEMAN WATER WORKS","Community water system","Ground water","Brazoria","-","72","6","133","8"
"TX2540005","BATESVILLE WSC","Community water system","Ground water","Zavala","-","1,191","12","8","8"
"TX1013526","BAUER RANCH SUBDIVISION","Community water system","Ground water","Harris","-","567","9","3","1"
"TX0150235","BAVARIAN HILLS","Community water system","Ground water","Bexar","-","195","14","3","9"
"TX0360074","BAY PLACE SUBDIVISION","Community water system","Ground water","Chambers","-","126","7","2","7"
"TX1012698","BAYBROOK MUD 1","Community water system","Surface water purchased","Harris","-","1,065","12","44","5"
"TX1010212","BAYER WATER SYSTEM","Community water system","Ground water","Harris","-","972","17","4","6"
"TX0120004","BAYLOR WSC","Community water system","Ground water","Baylor","-","2,578","30","20","8"
"TX0200358","BAYOU COLONY SUBDIVISION","Community water system","Ground water","Brazoria","-","78","8","3","1"
"TX1011995","BAYOU FOREST VILLAGE MOBILE HOME PARK","Community water system","Ground water","Harris","-","195","11","3","6"
"TX0200570","BAYOU SHADOWS WATER SYSTEM","Community water system","Ground water","Brazoria","-","150","10","74","6"
"TX0360028","BAYRIDGE SUBDIVISION WATER SYSTEM","Community water system","Ground water","Chambers","-","243","10","25","7"
"TX1011742","BAYTOWN AREA WATER AUTHORITY","Community water system","Surface water","Harris","-","0","14","4","13"
"TX0840010","BAYVIEW MUD","Community water system","Surface water purchased","Galveston","-","1,830","14","4","8"
"TX0610266","BEACH AND TENNIS CLUB HOA","Community water system","Surface water purchased","Denton","-","25","5","7","2"
"TX1090045","BEACHVIEW ACRES WATER ASSOCIATION","Community water system","Ground water","Hill","-","56","12","80","6"
"TX1070069","BEACHWOOD ESTATES & NORTH TRINIDAD","Community water system","Surface water","Henderson","-","1,359","23","21","18"
"TX2370047","BEACON ESTATES WSC","Community water system","Ground water","Waller","-","309","9","42","7"
"TX2200336","BEAR CREEK ESTATES","Community water system","Ground water","Tarrant","-","57","10","4","8"
"TX2270043","BEAR CREEK PARK","Community water system","Groundwater under influence of surface water","Travis","-","279","19","42","7"
"TX0430037","BEAR CREEK SUD","Community water system","Surface water purchased","Collin","-","6,627","23","2","9"
"TX1330126","BEAR PAW WATER SYSTEM","Community water system","Ground water","Kerr","-","411","20","0","7"
"TX0100076","BEAR SPRINGS TRAILS SUBDIVISION","Community water system","Ground water","Bandera","-","135","12","58","3"
"TX1750035","BEATON LAKE ESTATES WATER SYSTEM","Community water system","Surface water purchased","Navarro","-","73","5","3","9"
"TX1700708","BEAU VIEW UTILITIES","Community water system","Ground water","Montgomery","-","45","9","5","5"
"TX1010098","BEAUMONT PLACE","Community water system","Ground water","Harris","-","2,082","20","16","6"
"TX1290011","BECKER JIBA WSC","Community water system","Surface water purchased","Kaufman","-","3,243","38","18","9"
"TX1700685","BEE CREEK ESTATES","Community water system","Ground water","Montgomery","-","141","6","5","6"
"TX1012082","BEECHNUT MUD","Community water system","Ground water","Harris","-","1,761","13","3","7"
"TX0200245","BEECHWOOD SUBDIVISION","Community water system","Ground water","Brazoria","-","231","10","3","8"
"TX2020014","BEECHWOOD WSC","Community water system","Ground water purchased","Sabine","-","1,143","16","32","8"
"TX1550130","BEHRINGER WATER SYSTEM","Community water system","Ground water","McLennan","-","72","9","0","7"
"TX2360027","BELL & FORD MARINA CAMPGROUND","Community water system","Ground water","Walker","-","72","10","209","7"
"TX0140016","BELL COUNTY WCID 1","Community water system","Surface water","Bell","-","264","64","2","13"
"TX0140027","BELL COUNTY WCID 2","Community water system","Surface water purchased","Bell","-","1,961","12","12","7"
"TX0140031","BELL COUNTY WCID 3","Community water system","Surface water purchased","Bell","-","4,259","16","3","6"
"TX0140024","BELL COUNTY WCID 5","Community water system","Surface water purchased","Bell","-","438","10","5","6"
"TX1260080","BELL MANOR SUBDIVISION","Community water system","Ground water","Johnson","-","69","11","0","10"
"TX0140007","BELL MILAM FALLS WSC","Community water system","Surface water purchased","Bell","-","5,754","79","33","6"
"TX2280034","BELL WATER SUBDIVISION","Community water system","Ground water","Trinity","-","72","9","4","7"
"TX1460175","BELLA VISTA","Community water system","Ground water","Liberty","-","657","11","4","1"
"TX0600012","BEN FRANKLIN WSC","Community water system","Ground water","Delta","-","249","9","28","7"
"TX2340006","BEN WHEELER WSC","Community water system","Ground water","Van Zandt","-","2,694","33","1","7"
"TX2200313","BENBROOK HILLS","Community water system","Ground water","Tarrant","-","33","9","3","8"
"TX2200293","BENBROOK VILLAGE MHP","Community water system","Ground water","Tarrant","-","279","10","18","8"
"TX2200029","BENBROOK WATER AUTHORITY","Community water system","Surface water","Tarrant","-","21,530","137","0","14"
"TX0210039","BENCHLEY OAKS SUBDIVISION","Community water system","Ground water","Brazos","-","480","10","23","6"
"TX1010180","BENDER CREEK APARTMENTS","Community water system","Ground water","Harris","-","330","11","26","6"
"TX1700678","BENDERS LANDING WATER PLANT 1 & 2","Community water system","Ground water","Montgomery","-","4,440","31","3","6"
"TX1700290","BENNETT WOODS","Community water system","Ground water","Montgomery","-","429","17","1","8"
"TX1630034","BENTON CITY WSC","Community water system","Ground water","Medina","-","17,292","47","30","10"
"TX1110116","BENTWATER ON LAKE GRANBURY","Community water system","Ground water","Hood","-","1,143","23","1","7"
"TX1870154","BENTWOOD BEND WATER SYSTEM","Community water system","Ground water","Polk","-","56","10","6","7"
"TX1011828","BENTWOOD ESTATES MHP","Community water system","Ground water","Harris","-","135","12","46","6"
"TX1010099","BERGVILLE ADDITION","Community water system","Ground water","Harris","-","27","8","9","7"
"TX0200065","BERNARD ACRES","Community water system","Ground water","Brazoria","-","228","10","6","6"
"TX0200338","BERNARD OAKS SUBDIVISION","Community water system","Ground water","Brazoria","-","207","10","3","7"
"TX0200043","BERNARD RIVER OAKS","Community water system","Ground water","Brazoria","-","48","6","3","7"
"TX0860136","BERNHARD TRAILER PARK","Community water system","Ground water","Gillespie","-","60","6","19","1"
"TX1011860","BERRY HILL ESTATES","Community water system","Ground water","Harris","-","144","10","0","7"
"TX0460226","BERRY OAKS WATER COMPANY","Community water system","Ground water","Comal","-","114","9","10","7"
"TX0270114","BERTRAM WOODS SUBDIVISION","Community water system","Ground water","Burnet","-","48","10","60","7"
"TX1980006","BETHANY HEARNE","Community water system","Ground water purchased","Robertson","-","500","10","0","6"
"TX1260016","BETHANY SUD","Community water system","Ground water","Johnson","-","4,600","45","5","9"
"TX1070034","BETHEL ASH WSC BETHEL PLANT","Community water system","Ground water","Henderson","-","195","38","2","8"
"TX1070238","BETHEL ASH WSC DOUGLAS PLANT","Community water system","Ground water","Henderson","-","867","11","0","7"
"TX1070239","BETHEL ASH WSC HALL PLANT","Community water system","Ground water","Henderson","-","609","11","0","7"
"TX1070248","BETHEL ASH WSC HAWN PLANT","Community water system","Ground water","Henderson","-","423","10","1","5"
"TX1070240","BETHEL ASH WSC LOWE PLANT","Community water system","Ground water","Henderson","-","684","13","0","7"
"TX1070241","BETHEL ASH WSC MCATEE PLANT","Community water system","Ground water","Henderson","-","564","10","0","7"
"TX1070242","BETHEL ASH WSC MURPHY PLANT","Community water system","Ground water","Henderson","-","762","13","0","7"
"TX1070255","BETHEL ASH WSC OTT PLANT","Community water system","Ground water","Henderson","-","312","13","0","1"
"TX1070243","BETHEL ASH WSC WALTON PLANT","Community water system","Ground water","Henderson","-","750","12","1","7"
"TX1070251","BETHEL ASH WSC WATER EDGE PLANT","Community water system","Ground water","Henderson","-","783","11","0","3"
"TX1260017","BETHESDA WSC","Community water system","Surface water purchased","Johnson","-","31,557","192","10","9"
"TX0030017","BEULAH WSC","Community water system","Ground water","Angelina","-","562","11","7","7"
"TX0150106","BEXAR COUNTY WCID 10 WINDCREST","Community water system","Ground water","Bexar","-","7,569","25","5","7"
"TX2370069","BFT FAMILY TRAILER PARK","Community water system","Ground water","Waller","-","45","6","29","7"
"TX0320002","BI COUNTY WSC 1","Community water system","Ground water","Camp","-","10,884","130","25","8"
"TX1720013","BI COUNTY WSC 3","Community water system","Ground water","Morris","-","1,986","20","27","8"
"TX1470032","BIG CREEK WEST SUBDIVISION WATER SYTEM","Community water system","Ground water","Limestone","-","57","9","11","6"
"TX1020061","BIG OAK MHP","Community water system","Ground water purchased","Harrison","-","747","16","101","7"
"TX0790332","BIG OAKS MUD","Community water system","Surface water purchased","Fort Bend","-","6,450","16","3","8"
"TX1700639","BIG OAKS RANCHETTE SUBDIVISION","Community water system","Ground water","Montgomery","-","60","10","15","6"
"TX1460025","BIG THICKET LAKE ESTATES 1","Community water system","Ground water","Liberty","-","228","9","1","9"
"TX1000053","BIG THICKET RETREAT","Community water system","Ground water","Hardin","-","95","10","4","7"
"TX2500019","BIG WOOD SPRINGS WATER SYSTEM","Community water system","Ground water","Wood","-","174","11","54","7"
"TX1011872","BILMA PUD","Community water system","Ground water","Harris","-","5,028","29","2","9"
"TX1011551","BINFORD PLACE SUBDIVISION","Community water system","Ground water","Harris","-","156","10","134","6"
"TX0260006","BIRCH CREEK RECREATION WSC","Community water system","Ground water purchased","Burleson","-","338","12","13","6"
"TX0260042","BIRCH CREEK VILLAGE WATER","Community water system","Ground water purchased","Burleson","-","174","9","134","7"
"TX1090017","BIROME WSC","Community water system","Ground water","Hill","-","1,590","27","64","8"
"TX1010883","BISSONNET MUD","Community water system","Ground water","Harris","-","8,133","26","1","10"
"TX1470006","BISTONE MUNICIPAL WATER SUPPLY","Community water system","Ground water","Limestone","-","741","34","4","13"
"TX1770007","BITTER CREEK WSC SOUTH","Community water system","Ground water","Nolan","-","2,841","31","36","7"
"TX0610040","BLACK ROCK WSC","Community water system","Ground water","Denton","-","1,200","25","4","7"
"TX0370029","BLACKJACK WSC","Community water system","Ground water","Cherokee","-","894","18","37","7"
"TX1990004","BLACKLAND WSC","Community water system","Surface water purchased","Rockwall","-","4,872","23","12","10"
"TX0200017","BLACKS FERRY WATER","Community water system","Ground water","Brazoria","-","81","8","18","9"
"TX2210024","BLAIR WSC","Community water system","Surface water purchased","Taylor","-","650","24","38","7"
"TX1700784","BLAKETREE MUD 1","Community water system","Ground water","Montgomery","-","150","6","13","1"
"TX0400012","BLEDSOE WSC","Community water system","Ground water","Cochran","-","90","11","29","10"
"TX2460031","BLESSING MOBILE HOME PARK","Community water system","Surface water purchased","Williamson","-","717","6","19","8"
"TX2460110","BLOCK HOUSE MUD","Community water system","Surface water purchased","Williamson","-","6,468","14","4","6"
"TX1020077","BLOCKER CROSSROADS WATER SUPPLY CORPORAT","Community water system","Ground water","Harrison","-","1,509","22","5","7"
"TX0340014","BLOOMBURG WSC","Community water system","Ground water","Cass","-","666","12","20","8"
"TX1050105","BLUE AGAVE MOBILE HOME PARK","Community water system","Ground water","Hays","-","57","10","61","7"
"TX1010647","BLUE BELL MANOR SUBDIVISION","Community water system","Ground water","Harris","-","2,361","25","5","7"
"TX0620016","BLUE BONNET YOUTH RANCH","Community water system","Ground water","DeWitt","-","32","9","33","6"
"TX0100030","BLUE MEDINA WATER","Community water system","Ground water","Bandera","-","204","40","1","7"
"TX2200005","BLUE MOUND","Community water system","Ground water","Tarrant","-","2,636","22","1","9"
"TX2200100","BLUE MOUND ESTATES","Community water system","Ground water","Tarrant","-","105","12","0","11"
"TX1330133","BLUE RIDGE MOBILE HOME PARK","Community water system","Ground water","Kerr","-","93","27","94","8"
"TX1840159","BLUE RIDGE WATER SYSTEM","Community water system","Ground water","Parker","-","240","9","224","4"
"TX0790051","BLUE RIDGE WEST MUD","Community water system","Ground water","Fort Bend","-","7,428","22","7","8"
"TX0200323","BLUE SAGE GARDENS SUBDIVISION","Community water system","Ground water","Brazoria","-","117","6","1","8"
"TX2040059","BLUE WATER COVE","Community water system","Ground water","San Jacinto","-","89","6","3","7"
"TX1260039","BLUE WATER OAKS ESTATES","Community water system","Ground water","Johnson","-","400","27","16","8"
"TX1110079","BLUE WATER SHORES","Community water system","Ground water","Hood","-","1,119","13","0","8"
"TX1500033","BLUEBONNET COVE MOBILE HOME PARK","Community water system","Ground water","Llano","-","69","13","28","5"
"TX1840086","BLUEBONNET HILLS WSC","Community water system","Ground water","Parker","-","465","27","3","7"
"TX1010691","BLUEBONNET MOBILE HOME PARK","Community water system","Ground water","Harris","-","93","6","4","9"
"TX0140162","BLUEBONNET WSC","Community water system","Surface water","Bell","-","0","28","7","11"
"TX0390014","BLUEGROVE WSC","Community water system","Ground water","Clay","-","70","15","15","8"
"TX0720036","BLUFF DALE WSC","Community water system","Ground water","Erath","-","250","7","1","5"
"TX0740044","BOIS D ARC MUD","Community water system","Ground water","Fannin","-","3,393","34","9","8"
"TX1550017","BOLD SPRINGS WSC","Community water system","Ground water","McLennan","-","2,064","27","3","6"
"TX2410006","BOLING MWD","Community water system","Ground water","Wharton","-","800","14","17","8"
"TX1840133","BOLING RANCH ESTATES","Community water system","Ground water","Parker","-","498","16","0","8"
"TX0840044","BOLIVAR PENINSULA SUD","Community water system","Surface water purchased","Galveston","-","17,328","44","23","6"
