PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
MO4010017,ANNAPOLIS PWS,Community water system,Ground water,Iron,ANNAPOLIS,345,13,11,21
MO4010018,ANNISTON PWS,Community water system,Ground water purchased,Mississippi,ANNISTON,175,6,14,20
MO4036311,ANTHONIES MILL RESORT SUBDIVISION,Community water system,Ground water,Washington,-,200,5,146,11
MO6036274,ANTIRE VALLEY SUBD,Community water system,Ground water,Jefferson,-,260,6,24,10
MO5040637,APPLE VALLEY COURT,Community water system,Ground water,Christian,-,25,5,63,10
MO5010020,APPLETON CITY PWS,Community water system,Surface water purchased,St. Clair,APPLETON CITY,1518,6,44,17
MO4010022,ARBYRD PWS,Community water system,Ground water,Dunklin,ARBYRD,509,6,18,15
MO4010023,ARCADIA PWS,Community water system,Ground water,Iron,ARCADIA,603,10,4,13
MO1010024,ARCHIE PWS,Community water system,Surface water,Cass,ARCHIE,1170,10,36,22
MO5010025,ARCOLA PWS,Community water system,Ground water,Dade,ARCOLA,45,4,20,16
MO6036126,ARGYLE ESTATES WATER SUPPLY,Community water system,Ground water,Franklin,-,120,6,63,10
MO5010027,ARROW POINT VILLAGE PWS,Community water system,Ground water,Barry,-,120,7,6,12
MO3031133,ARROW RIDGE SHORES,Community water system,Ground water,Camden,-,125,5,8,7
MO2010029,ARROW ROCK PWS,Community water system,Ground water purchased,Saline,ARROW ROCK,54,6,22,14
MO5010031,ASBURY PWS,Community water system,Ground water,Jasper,ASBURY,207,5,4,9
MO5010032,ASH GROVE PWS,Community water system,Ground water,Greene,ASH GROVE,1472,8,11,21
MO3010033,ASHLAND PWS,Community water system,Ground water,Boone,ASHLAND,3707,15,3,14
MO1024009,ATCHISON COUNTY PWSD 1,Community water system,Ground water purchased,Atchison,WATSON,753,3,11,15
MO1021595,ATCHISON COUNTY WHOLESALE WATER COMM,Community water system,Ground water,Atchison,-,25,11,0,2
MO2010035,ATLANTA PWS,Community water system,Surface water purchased,Macon,ATLANTA,385,5,17,15
MO2024013,AUDRAIN COUNTY PWSD 1,Community water system,Ground water purchased,Audrain,MEXICO,1455,4,0,17
MO2024014,AUDRAIN COUNTY PWSD 2,Community water system,Ground water purchased,Audrain,MEXICO,2260,8,0,18
MO5010038,AURORA VERONA,Community water system,Ground water,Lawrence,AURORA,8529,16,3,22
MO3010039,AUXVASSE PWS,Community water system,Ground water,Callaway,AUXVASSE,983,13,5,17
MO5010040,AVA PWS,Community water system,Ground water,Douglas,AVA,3082,16,11,15
MO6048068,AVERY MOBILE HOME COURT,Community water system,Ground water,Franklin,-,110,4,10,10
MO6069045,BAISCH NURSING CENTER,Community water system,Ground water,Jefferson,-,125,6,4,10
MO5011066,BAKERSFIELD PWS,Community water system,Ground water,Ozark,BAKERSFIELD,303,6,11,14
MO5301471,BALD EAGLE WELL LLC,Community water system,Ground water,Taney,-,48,3,1,3
MO1041186,BALLERINA PARK HOME COMMUNITY,Community water system,Ground water purchased,Lafayette,-,173,5,12,6
MO4069075,BAPTIST HOME,Community water system,Ground water,Iron,-,80,11,3,14
MO1010046,BARNARD PWS,Community water system,Surface water purchased,Nodaway,BARNARD,248,9,3,16
MO3010047,BARNETT PWS,Community water system,Ground water,Morgan,BARNETT,215,6,38,10
MO5036196,BARRY COUNTY PWSD  2,Community water system,Ground water,Barry,SHELL KNOB,155,8,9,16
MO5024023,BARTON DADE CEDAR JASP COUNTYCONS PWSD 1,Community water system,Ground water,"Barton, Cedar, Dade, Jasper",-,8641,41,5,21
MO1010049,BATES CITY PWS,Community water system,Ground water purchased,Lafayette,BATES CITY,288,6,3,11
MO1024030,BATES COUNTY PWSD 1,Community water system,Surface water purchased,Bates,-,325,3,2,9
MO1024031,BATES COUNTY PWSD 2,Community water system,Surface water,Bates,AMSTERDAM,1492,10,45,17
MO1024032,BATES COUNTY PWSD 3,Community water system,Surface water purchased,Bates,-,423,4,2,9
MO1024033,BATES COUNTY PWSD 4,Community water system,Surface water purchased,"Bates, Vernon",FOSTER,2212,12,5,12
MO1024034,BATES COUNTY PWSD 5,Community water system,Surface water purchased,Bates,-,2637,14,9,8
MO1024035,BATES COUNTY PWSD 6,Community water system,Surface water purchased,Bates,-,1712,7,9,9
MO1021160,BATES COUNTY PWSD 7,Community water system,Surface water purchased,Bates,-,512,5,6,6
MO3302314,BEACH CLUB CONDO ASSN,Community water system,Ground water,Miller,-,65,4,42,5
MO4010052,BELL CITY PWS,Community water system,Ground water,Stoddard,BELL CITY,441,7,1,10
MO3010054,BELLE PWS,Community water system,Ground water,"Maries, Osage",BELLE,1545,7,10,12
MO4069040,BELLEVIEW VALLEY NURSING HOME,Community water system,Ground water,Iron,BELLEVIEW,106,9,29,12
MO6010058,BELLFLOWER PWS,Community water system,Ground water,Montgomery,BELLFLOWER,413,7,19,9
MO1010061,BELTON PWS,Community water system,Surface water purchased,Cass,BELTON,23175,9,7,18
MO5031454,BENDCO COVE,Community water system,Ground water,Morgan,-,50,17,23,6
MO6031248,BENNINGTON ESTATES,Community water system,Ground water,Lincoln,-,185,4,9,5
MO4010062,BENTON PWS,Community water system,Ground water,Scott,BENTON,1097,8,11,13
MO6010064,BERGER PWS,Community water system,Ground water,Franklin,BERGER,200,5,8,10
MO4010066,BERNIE PWS,Community water system,Ground water,Stoddard,BERNIE,1928,13,5,24
MO4010067,BERTRAND PWS,Community water system,Ground water,Mississippi,BERTRAND,821,6,62,21
MO1010068,BETHANY PWS,Community water system,Surface water,Harrison,BETHANY,3292,16,16,21
MO2010881,BEVIER PWS,Community water system,Surface water purchased,Macon,BEVIER,762,6,3,13
MO6030662,BIG COUNTRY ACRES SUBDIVISION,Community water system,Ground water,St. Charles,-,90,4,17,10
MO3031265,BIG ISLAND WATER COMPANY,Community water system,Ground water,Camden,-,175,8,21,7
MO1011182,BIG LAKE VILLAGE OF PWS,Community water system,Ground water purchased,Holt,BIG LAKE,800,4,10,6
MO4036173,BIG RIVER HILLS LLC,Community water system,Ground water,St. Francois,BONNE TERRE,47,6,10,12
MO6041162,BIG VALLEY COURT,Community water system,Ground water,Jefferson,-,23,8,2,7
MO5048225,BIG VALLEY PARK MHP,Community water system,Ground water,Newton,JOPLIN,158,7,19,14
MO5010071,BILLINGS PWS,Community water system,Ground water,Christian,BILLINGS,1035,10,16,22
MO4010072,BIRCH TREE PWS,Community water system,Ground water,Shannon,BIRCH TREE,775,8,4,11
MO1010070,BIRMINGHAM VILLAGE OF PWS,Community water system,Surface water purchased,Clay,BIRMINGHAM,190,3,10,9
MO4010073,BISMARCK PWS,Community water system,Ground water,St. Francois,BISMARCK,1450,5,13,16
MO3031167,BLACK FOREST HOA INC NO 2,Community water system,Ground water,Gasconade,-,50,5,14,3
MO3036103,BLACKHAWK ESTATES,Community water system,Ground water,Camden,-,100,5,22,9
MO3010075,BLACKWATER PWS,Community water system,Ground water purchased,Cooper,BLACKWATER,205,8,40,13
MO1010076,BLAIRSTOWN PWS,Community water system,Surface water purchased,Henry,BLAIRSTOWN,185,9,33,12
MO6010077,BLAND PWS,Community water system,Ground water,Gasconade,BLAND,539,7,30,12
MO6036207,BLOCK SIX WATER ASSN,Community water system,Ground water,Jefferson,-,50,5,4,7
MO4011179,BLODGETT PWS,Community water system,Ground water,Scott,BLODGETT,213,5,18,17
MO4010078,BLOOMFIELD PWS,Community water system,Ground water,Stoddard,BLOOMFIELD,1933,10,4,18
MO4010079,BLOOMSDALE PWS,Community water system,Ground water,Ste. Genevieve,BLOOMSDALE,521,6,25,13
MO2041563,BLUE ACRES MHP,Community water system,Ground water purchased,Boone,COLUMBIA,275,4,18,4
MO5301489,BLUE ANCHOR BAY CONDOMINIUMS,Community water system,Ground water,Morgan,-,150,4,4,3
MO3036123,BLUE BRANCH IMPROVEMENT ASSN INC,Community water system,Ground water,Benton,WARSAW,200,8,37,10
MO5031298,BLUE RIDGE ESTATES SUBD,Community water system,Ground water,Taney,-,34,8,11,3
MO1010080,BLUE SPRINGS PWS,Community water system,Surface water purchased,Jackson,BLUE SPRINGS,52530,17,1,9
MO5031330,BLUE STEM ESTATES SUBD,Community water system,Ground water,Christian,-,26,6,4,4
MO5031128,BLUE WATER VILLAGE SUBDIVISION,Community water system,Ground water,Stone,-,93,8,18,8
MO2010082,BOGARD PWS,Community water system,Ground water purchased,Carroll,-,260,3,2,10
MO5251522,BOHANNA HEIGHTS SUBDIVISION,Community water system,Ground water,Hickory,-,40,7,3,4
MO1010084,BOLCKOW PWS,Community water system,Ground water,Andrew,BOLCKOW,187,10,1,19
MO5010085,BOLIVAR PWS,Community water system,Ground water,Polk,BOLIVAR,10572,17,14,22
MO5031408,BOLIVAR SOUTHTOWN UTILITIES COMPANY INC,Community water system,Ground water,Polk,BOLIVAR,300,10,2,12
MO4010422,BOLLINGER COUNTY PWSD  1,Community water system,Ground water,Bollinger,LEOPOLD,146,6,6,11
MO4061410,BONNE TERRE PRISON,Community water system,Ground water,St. Francois,-,3500,12,13,8
MO4010087,BONNE TERRE PWS,Community water system,Ground water,St. Francois,BONNE TERRE,4000,14,123,19
MO3024055,BOONE COUNTY CONS PWSD 1,Community water system,Ground water,Boone,COLUMBIA,21500,58,6,13
MO3024059,BOONE COUNTY PWSD 10,Community water system,Ground water,Boone,CENTRALIA,4625,16,9,14
MO3024052,BOONE COUNTY PWSD 4,Community water system,Ground water,Boone,HALLSVILLE,6455,17,4,16
MO3024058,BOONE COUNTY PWSD 9,Community water system,Ground water,Boone,COLUMBIA,12200,27,31,13
MO3010089,BOONVILLE PWS,Community water system,Surface water,Cooper,BOONVILLE,8319,13,36,26
MO2010091,BOSWORTH PWS,Community water system,Ground water,Carroll,BOSWORTH,305,9,2,16
MO6048103,BOURBEUSE MHP,Community water system,Ground water,Franklin,-,70,6,11,8
MO6010092,BOURBON PWS,Community water system,Ground water,Crawford,BOURBON,1632,9,13,13
MO2010093,BOWLING GREEN PWS,Community water system,Surface water,Pike,BOWLING GREEN,5334,17,8,20
MO3041351,BRADEN PARK VILLAGE,Community water system,Ground water purchased,Benton,-,157,5,3,2
MO5031223,BRANSON CREEK DEVELOPMENT LLC,Community water system,Ground water,Taney,-,175,6,14,9
MO5010096,BRANSON PWS,Community water system,Surface water,Taney,BRANSON,11880,36,2,63
MO5041212,BRANSON VIEW ESTATES,Community water system,Ground water,Taney,-,113,5,3,7
MO5010158,BRANSON WEST PWS,Community water system,Ground water,Stone,BRANSON WEST,478,10,40,32
MO2010097,BRASHEAR PWS,Community water system,Surface water purchased,Adair,BRASHEAR,288,4,1,14
MO1010098,BRAYMER PWS,Community water system,Ground water,Caldwell,BRAYMER,878,10,13,17
MO1010099,BRECKENRIDGE PWS,Community water system,Ground water purchased,Caldwell,BRECKENRIDGE,333,10,50,23
MO5031104,BRIAR CLIFF SUBDIVISION,Community water system,Ground water,Stone,-,165,19,25,9
MO5301550,BRIARWOOD & REDBUD SHORES WATER ASSOC,Community water system,Ground water,Taney,BRANSON,32,7,22,3
MO6031110,BRIARWOOD UTILITIES,Community water system,Ground water,Jefferson,-,160,7,33,6
MO5031420,BRIDGEPORT 1ST ADDITION,Community water system,Ground water,Stone,-,39,7,36,9
MO5010104,BRONAUGH PWS,Community water system,Ground water,Vernon,BRONAUGH,245,8,75,16
MO6031387,BROOK HILL SUBDIVISION,Community water system,Ground water,Lincoln,-,65,4,4,5
MO2010105,BROOKFIELD PWS,Community water system,Surface water,Linn,BROOKFIELD,4542,18,40,27
MO3079510,BROOKVIEW APARTMENTS,Community water system,Ground water,Miller,"CAMDENTON, KAISER",180,7,61,10
MO2010108,BROWNING PWS,Community water system,Surface water purchased,Linn,BROWNING,265,4,6,12
MO1024064,BUCHANAN COUNTY PWSD 1,Community water system,Ground water purchased,Buchanan,RUSHVILLE,2050,11,2,11
MO2010112,BUCKLIN PWS,Community water system,Surface water purchased,Linn,BUCKLIN,467,11,33,23
MO1010113,BUCKNER PWS,Community water system,Ground water purchased,Jackson,BUCKNER,3076,4,3,8
MO6251637,BUELAH LAND ESTATES,Community water system,Ground water,Lincoln,-,25,8,4,2
MO5010114,BUFFALO PWS,Community water system,Ground water,Dallas,BUFFALO,3100,13,12,26
MO5048161,BULL CREEK VILLAGE,Community water system,Ground water,Taney,-,603,8,71,17
MO3010115,BUNCETON PWS,Community water system,Ground water,Cooper,BUNCETON,354,5,51,12
MO1049097,BUNGALOW TRAILER PARK,Community water system,Ground water purchased,Andrew,-,50,3,4,0
MO4010883,BUNKER PWS,Community water system,Ground water,Dent,BUNKER,407,4,32,15
MO1010117,BURLINGTON JUNCTION PWS,Community water system,Ground water,Nodaway,-,587,9,9,14
MO4024070,BUTLER COUNTY PWSD 1,Community water system,Ground water,Butler,-,11000,30,4,22
MO4021370,BUTLER COUNTY PWSD 104,Community water system,Ground water purchased,Butler,-,507,3,5,8
MO4024071,BUTLER COUNTY PWSD 2,Community water system,Ground water,Butler,QULIN,1603,7,13,13
MO4024072,BUTLER COUNTY PWSD 3,Community water system,Ground water,Butler,BROSLEY,2600,12,2,24
MO1010118,BUTLER PWS,Community water system,Surface water,Bates,BUTLER,4219,14,44,26
MO5010119,BUTTERFIELD PWS,Community water system,Ground water,Barry,BUTTERFIELD,470,7,10,16
MO5031605,BYBEE ESTATES,Community water system,Ground water,Polk,BOLIVAR,75,10,2,4
MO4010120,CABOOL PWS,Community water system,Ground water,Texas,CABOOL,2132,14,2,12
MO1010122,CAINSVILLE PWS,Community water system,Ground water purchased,Harrison,CAINSVILLE,290,8,8,15
MO1024078,CALDWELL COUNTY PWSD 1,Community water system,Ground water,Caldwell,COWGILL,460,8,30,11
MO1024079,CALDWELL COUNTY PWSD 2,Community water system,Surface water purchased,Caldwell,-,665,8,23,11
MO1021318,CALDWELL COUNTY PWSD 3,Community water system,Surface water purchased,Caldwell,-,1452,8,0,6
MO4010003,CALEDONIA PWS,Community water system,Ground water,Washington,CALEDONIA,130,7,39,11
MO1010123,CALHOUN PWS,Community water system,Surface water purchased,Henry,CALHOUN,496,8,8,9
MO3010124,CALIFORNIA PWS,Community water system,Ground water,Moniteau,CALIFORNIA,4278,21,8,14
MO2010125,CALLAO PWS,Community water system,Surface water purchased,Macon,CALLAO,311,4,7,14
MO3024085,CALLAWAY 2 WATER DISTRICT,Community water system,Ground water,Callaway,FULTON,13080,32,11,23
MO3024084,CALLAWAY COUNTY PWSD 1,Community water system,Ground water,Callaway,HOLTS SUMMIT,9840,24,1,14
MO3031383,CAMDEN COUNTY PWSD # 5 CEDAR HEIGHTS,Community water system,Ground water,Camden,-,485,6,2,2
MO3302557,CAMDEN COUNTY PWSD # 5 CLEARWATER CONDOS,Community water system,Ground water,Camden,-,550,7,6,4
MO3031201,CAMDEN COUNTY PWSD #4 SHAWNEE BEND,Community water system,Ground water,Camden,-,1700,8,2,5
MO3024090,CAMDEN COUNTY PWSD 1,Community water system,Ground water,Camden,MACKS CREEK,1165,6,29,10
MO3024091,CAMDEN COUNTY PWSD 2,Community water system,Ground water,Camden,CAMDENTON,1400,7,8,11
MO5021438,CAMDEN COUNTY PWSD 3,Community water system,Ground water,Camden,-,543,8,5,4
MO3021377,CAMDEN COUNTY PWSD 4 HORSESHOE BEND,Community water system,Ground water,Camden,-,5500,19,0,5
MO3079511,CAMDEN PLACE APARTMENTS,Community water system,Ground water,Camden,-,96,8,9,6
MO3010130,CAMDENTON PWS,Community water system,Ground water,Camden,CAMDENTON,3718,14,12,10
MO4048181,CAMELOT ESTATES MHP,Community water system,Ground water,Butler,-,27,6,7,13
MO1010131,CAMERON PWS,Community water system,Surface water,Clinton,CAMERON,9933,16,28,20
MO4010132,CAMPBELL PWS,Community water system,Ground water,Dunklin,CAMPBELL,2240,11,6,13
MO2024500,CANNON PWSD 1,Community water system,Surface water purchased,Ralls,PERRY,6482,12,0,28
MO2010134,CANTON PWS,Community water system,Ground water,Lewis,CANTON,2377,14,9,23
MO5031303,CANYON FOREST EAST AND WEST,Community water system,Ground water,Stone,-,40,5,9,6
MO5031343,CAPE FAIR ESTATES,Community water system,Ground water,Stone,-,113,9,92,5
MO4024097,CAPE GIRARDEAU COUNTY PWSD 2,Community water system,Ground water,Cape Girardeau,CAPE GIRARDEAU,2352,15,12,14
MO4024100,CAPE GIRARDEAU COUNTY PWSD 4,Community water system,Ground water,Cape Girardeau,GORDONVILLE,1575,6,9,16
MO4021532,CAPE GIRARDEAU COUNTY PWSD 5,Community water system,Ground water,Cape Girardeau,CAPE GIRARDEAU,485,8,13,2
MO4010136,CAPE GIRARDEAU PWS,Community water system,Ground water,Cape Girardeau,CAPE GIRARDEAU,39628,53,33,48
MO4024096,CAPE PERRY COUNTY PWSD 1 SOUTH,Community water system,Ground water,Cape Girardeau,JACKSON,9569,19,15,18
MO5031172,CAPS COVE SUBD,Community water system,Ground water,Stone,-,30,7,5,9
MO4010137,CARDWELL PWS,Community water system,Ground water,Dunklin,-,713,7,31,12
MO5010138,CARL JUNCTION PWS,Community water system,Ground water,Jasper,CARL JUNCTION,7445,24,5,28
MO4031320,CAROLINA OAKS PLANTATION,Community water system,Ground water,Cape Girardeau,-,157,6,7,7
MO2024105,CARROLL COUNTY PWSD 1,Community water system,Ground water,Carroll,CARROLLTON,2980,16,4,16
MO2010140,CARROLLTON PWS,Community water system,Ground water,Carroll,CARROLLTON,3300,14,0,24
MO4024108,CARTER COUNTY PWSD 1,Community water system,Ground water,Carter,-,440,7,6,12
MO4024109,CARTER COUNTY PWSD 2,Community water system,Ground water,Carter,FREEMONT,100,5,39,13
MO5010141,CARTERVILLE PWS,Community water system,Ground water,Jasper,CARTERVILLE,1972,6,19,17
MO5010142,CARTHAGE PWS,Community water system,Ground water,Jasper,CARTHAGE,14570,36,3,32
MO4010143,CARUTHERSVILLE PWS,Community water system,Ground water,Pemiscot,CARUTHERSVILLE,6100,14,3,21
MO1021098,CASS BATES COUNTY PWSD 12,Community water system,Ground water purchased,"Bates, Cass",-,560,6,3,9
MO1024113,CASS COUNTY PWSD 1,Community water system,Surface water purchased,Cass,STRASBURG,700,4,4,9
MO1024110,CASS COUNTY PWSD 10,Community water system,Surface water purchased,Cass,PECULIAR,3200,11,6,9
MO1021082,CASS COUNTY PWSD 11,Community water system,Ground water purchased,Cass,-,2075,6,2,10
MO1024114,CASS COUNTY PWSD 2,Community water system,Surface water purchased,Cass,BELTON,3665,7,8,10
MO1024115,CASS COUNTY PWSD 3,Community water system,Surface water purchased,Cass,RAYMORE,2736,7,4,9
MO1024116,CASS COUNTY PWSD 4,Community water system,Ground water purchased,Cass,HARRISONVILLE,1768,6,2,10
MO1024117,CASS COUNTY PWSD 5,Community water system,Ground water purchased,Cass,PLEASANT HILL,2670,7,8,12
MO1024112,CASS COUNTY PWSD 6,Community water system,Surface water purchased,Cass,LEES SUMMIT,2307,10,8,11
MO1024111,CASS COUNTY PWSD 7,Community water system,Surface water,Cass,FREEMAN,4307,12,1,17
MO1024119,CASS COUNTY PWSD 8,Community water system,Surface water purchased,Cass,BELTON,202,3,15,9
MO1024118,CASS COUNTY PWSD 9,Community water system,Ground water purchased,Cass,HARRISONVILLE,5475,5,3,9
MO5010144,CASSVILLE PWS,Community water system,Ground water,Barry,CASSVILLE,3133,19,1,26
MO5031136,CATAMOUNT RIDGE PROPERTY OWNERS ASSOC,Community water system,Ground water,Stone,-,113,8,5,9
MO5024120,CEDAR COUNTY PWSD 1,Community water system,Ground water,Cedar,ELDORADO SPRING,1633,8,17,24
MO5031097,CEDAR COVE PARK SUBD,Community water system,Ground water,Stone,-,30,7,64,8
MO1031517,CEDAR GATE ESTATES,Community water system,Ground water,Benton,-,25,6,0,0
MO3071205,CEDAR GLEN CONDOMINIUMS,Community water system,Ground water,Camden,-,535,5,8,5
MO3190757,CEDAR GREEN LAND ACQUISITION LLC,Community water system,Ground water,Camden,CAMDENTON,110,4,17,7
MO6036189,CEDAR GROVE VILLAGE SUBD,Community water system,Ground water,Warren,-,90,5,16,8
MO5079527,CEDAR HILL APTS,Community water system,Ground water,Christian,OZARK,102,5,29,15
MO6048252,CEDAR HILL ESTATES WATER,Community water system,Ground water,Jefferson,-,490,5,7,9
MO6010970,CEDAR HILL LAKES VILLAGE,Community water system,Ground water,Jefferson,-,65,5,21,10
MO3060800,CEDAR KNOLL HOME,Community water system,Ground water,Phelps,-,28,5,6,10
MO5031398,CEDAR SHORES RANCH ESTATES,Community water system,Ground water,Taney,-,38,6,10,5
MO5041130,CEDAR SPRINGS MHP INC,Community water system,Ground water,Stone,-,30,4,10,8
MO5036048,CEDARIDGE ESTATES,Community water system,Ground water,Stone,REEDS SPRING,197,9,6,15
MO3010149,CENTERTOWN PWS,Community water system,Ground water,Cole,CENTERTOWN,278,5,19,16
MO1010150,CENTERVIEW PWS,Community water system,Ground water purchased,Johnson,CENTERVIEW,267,6,6,9
MO4010151,CENTERVILLE PWS,Community water system,Ground water,Reynolds,CENTERVILLE,200,4,64,15
MO5031380,CENTRAL CROSSING ACRES II,Community water system,Ground water,Barry,-,25,8,11,5
MO3010152,CENTRALIA PWS,Community water system,Ground water,Boone,CENTRALIA,4027,9,2,15
MO4010154,CHAFFEE PWS,Community water system,Ground water,Scott,CHAFFEE,2950,10,4,23
MO5010968,CHAIN O LAKES VILLAGE PWS,Community water system,Ground water,Barry,EAGLE ROCK,160,10,7,12
MO3010155,CHAMOIS PWS,Community water system,Ground water,Osage,CHAMOIS,395,7,29,12
MO6030021,CHAMPION FARMS SUBDIVISION,Community water system,Ground water,Lincoln,-,30,14,20,5
MO5190909,CHAPEL HILL SUBD,Community water system,Ground water,Cedar,-,32,7,14,11
MO2024125,CHARITON COUNTY PWSD 2,Community water system,Surface water purchased,Chariton,BRUNSWICK,1078,10,3,15
MO2024128,CHARITON LINN COUNTY PWSD 3,Community water system,Surface water purchased,Linn,BROOKFIELD,5913,21,5,23
MO4010160,CHARLESTON PWS,Community water system,Ground water,Mississippi,CHARLESTON,5200,17,1,21
MO3031244,CHELSEA ROSE SUBD,Community water system,Ground water,Camden,-,78,5,9,5
MO1010161,CHILHOWEE PWS,Community water system,Ground water purchased,Johnson,HOLDEN,335,10,16,11
MO2010162,CHILLICOTHE MUNICIPAL UTILITIES,Community water system,Ground water,Livingston,CHILLICOTHE,9515,14,1,27
MO5191413,CHRISTIAN ASSOC OF TABLE ROCK LAKE,Community water system,Ground water,Stone,-,80,7,52,10
MO5024133,CHRISTIAN COUNTY PWSD 1,Community water system,Ground water,Christian,CHADWICK,258,6,15,13
MO2010163,CHULA PWS,Community water system,Ground water purchased,Livingston,CHULA,210,5,4,14
MO3031290,CIMARRON BAY SUBDIVISION,Community water system,Ground water,Camden,-,160,5,11,6
MO6048106,CIRCLE C MHP,Community water system,Ground water,Franklin,-,90,5,27,8
MO5040555,CITYDEL MHP,Community water system,Ground water,Christian,-,32,5,16,9
MO2020421,CLARENCE CANNON WHOLESALE WTR COMM,Community water system,Surface water,Monroe,-,25,24,1,23
MO2010165,CLARENCE PWS,Community water system,Surface water purchased,Shelby,CLARENCE,813,12,9,17
MO2024138,CLARK COUNTY CONS PWSD 1,Community water system,Ground water,Clark,WILLIAMSTOWN,7140,38,5,18
MO2010882,CLARK PWS,Community water system,Ground water purchased,Randolph,CLARK,300,5,12,15
MO3010166,CLARKSBURG PWS,Community water system,Ground water,Moniteau,CLARKSBURG,334,7,24,15
MO1010167,CLARKSDALE PWS,Community water system,Ground water purchased,DeKalb,CLARKSDALE,271,5,2,7
MO2010169,CLARKSVILLE PWS,Community water system,Ground water,Pike,CLARKSVILLE,442,12,10,25
MO4010170,CLARKTON PWS,Community water system,Ground water,Dunklin,CLARKTON,1200,8,23,18
MO1024142,CLAY COUNTY PWSD 2,Community water system,Surface water purchased,Clay,LIBERTY,3345,4,2,9
MO1024143,CLAY COUNTY PWSD 3,Community water system,Ground water,Clay,HOLT,3300,18,10,14
MO1024144,CLAY COUNTY PWSD 4,Community water system,Ground water purchased,Clay,LIBERTY,970,6,2,8
MO1024145,CLAY COUNTY PWSD 5,Community water system,Surface water purchased,Clay,LIBERTY,1000,5,2,11
MO1024146,CLAY COUNTY PWSD 6,Community water system,Surface water purchased,Clay,KEARNEY,4700,9,2,11
MO1024147,CLAY COUNTY PWSD 7,Community water system,Ground water purchased,Clay,EXCELSIOR SPGS.,283,3,12,8
MO1024149,CLAY COUNTY PWSD 8,Community water system,Surface water purchased,Clay,KEARNEY,2090,17,6,16
MO1024150,CLAY COUNTY PWSD 9,Community water system,Surface water purchased,Clay,SMITHVILLE,2532,7,1,9
MO5031335,CLEAR COVE LANDING,Community water system,Ground water,Stone,-,55,7,46,4
MO5036191,CLEAR WATER ACRES SUBD,Community water system,Ground water,Taney,BLUE EYE,175,13,0,13
MO1010173,CLEARMONT PWS,Community water system,Surface water purchased,Nodaway,CLEARMONT,171,9,42,17
MO4048184,CLETS TRAILER PARK,Community water system,Ground water,Butler,-,25,6,11,11
MO1010174,CLEVELAND PWS,Community water system,Surface water purchased,Cass,CLEVELAND,661,8,14,13
MO5240145,CLEVENGER BRANCH MEMBERS CORP,Community water system,Ground water,Taney,-,150,7,23,8
MO5010175,CLEVER PWS,Community water system,Ground water,Christian,CLEVER,2139,10,19,34
