"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"NC0118101","BELLE MEADE S/D","Community water system","Ground water","Catawba","HICKORY","66","6","34","24"
"NC0392358","BELLE RIDGE S/D","Community water system","Ground water","Wake","APEX","143","6","1","15"
"NC0136107","BELMONT ABBEY COLLEGE","Community water system","Ground water","Gaston","BELMONT","1,325","5","23","38"
"NC0136015","BELMONT, CITY OF","Community water system","Surface water","Gaston","BELMONT","11,077","10","7","316"
"NC0471111","BELVEDERE PLANTATION","Community water system","Ground water","Pender","HAMPSTEAD","3,195","7","44","67"
"NC0279161","BENAJA CROSSING MH S/D","Community water system","Ground water","Rockingham","REIDSVILLE","99","4","23","17"
"NC0351025","BENSON, TOWN OF","Community water system","Surface water purchased","Johnston","FOUR OAKS","3,917","9","17","40"
"NC0111102","BENT CREEK WATER SYSTEM","Community water system","Ground water","Buncombe","BENT CREEK","800","10","9","28"
"NC0136360","BERKLEY OAKS LLC","Community water system","Ground water","Gaston","GASTONIA","196","6","8","38"
"NC0392320","BERKSHIRE DOWNS","Community water system","Ground water","Wake","RALEIGH","272","6","5","18"
"NC0408085","BERTIE COUNTY REGIONAL WATER","Community water system","Ground water","Bertie","WINDSOR","12,893","45","33","79"
"NC0136025","BESSEMER CITY, CITY OF","Community water system","Surface water","Gaston","BESSEMER CITY","5,484","11","41","310"
"NC0180186","BETHAVEN WATER SYSTEM","Community water system","Ground water","Rowan","SALISBURY","66","5","66","27"
"NC0474030","BETHEL, TOWN OF","Community water system","Surface water purchased","Pitt","BETHEL","1,640","10","16","43"
"NC0118284","BETTS BROOKE S/D WATER SYSTEM","Community water system","Surface water purchased","Catawba","NEWTON","46","2","4","14"
"NC0431020","BEULAVILLE, TOWN OF","Community water system","Ground water","Duplin","BEULAVILLE","1,326","17","21","43"
"NC0136108","BEVERLY ACRES.","Community water system","Ground water","Gaston","GASTONIA","137","5","62","24"
"NC0416191","BIG RIDGE MHP","Community water system","Ground water","Carteret","SALTER PATH","50","4","423","48"
"NC0150170","BIG RIDGE S/D","Community water system","Ground water","Jackson","CASHIERS","51","8","120","24"
"NC0150169","BIG SHEEP CLIFF","Community water system","Ground water","Jackson","CASHIERS","93","14","52","29"
"NC0111030","BILTMORE FOREST,  TOWN OF","Community water system","Surface water purchased","Buncombe","ASHEVILLE","1,356","2","5","17"
"NC0368188","BINGHAM WOODS MHP","Community water system","Ground water","Orange","CHAPEL HILL","190","13","39","39"
"NC0392325","BIRCH FALLS S/D","Community water system","Ground water","Wake","RALEIGH","76","4","1","16"
"NC0368105","BIRCHWOOD MHP","Community water system","Ground water","Orange","DURHAM","335","13","149","24"
"NC4092020","BIRKLANDS S/D","Community water system","Ground water","Wake","CARY","59","4","0","8"
"NC0362035","BISCOE, TOWN OF","Community water system","Surface water purchased","Montgomery","BISCOE","2,319","5","10","58"
"NC0234197","BISHOPS RIDGE S/D","Community water system","Ground water","Forsyth","RURAL HALL","170","7","5","38"
"NC1056031","BLACK BEAR DEVELOPMENT","Community water system","Ground water","McDowell","NEBO","343","6","2","3"
"NC0498035","BLACK CREEK, TOWN OF","Community water system","Ground water","Wilson","BLACK CREEK","1,795","20","63","38"
"NC0111020","BLACK MOUNTAIN, TOWN OF","Community water system","Surface water purchased","Buncombe","BLACK MOUNTAIN","8,938","37","75","126"
"NC0351107","BLACKMON`S MHP","Community water system","Ground water","Johnston","SMITHFIELD","52","4","112","19"
"NC4092091","BLACKSTONE MEADOWS","Community water system","Ground water","Wake","-","235","6","0","6"
"NC0309060","BLADEN CO WTR DIST-EAST BLADEN","Community water system","Ground water","Bladen","WHITE LAKE","3,853","12","56","62"
"NC0309055","BLADEN CO WTR DIST-WEST BLADEN","Community water system","Ground water","Bladen","ELIZABETHTOWN","11,844","24","29","127"
"NC0309015","BLADENBORO, TOWN OF","Community water system","Ground water","Bladen","BLADENBORO","3,225","11","11","78"
"NC4092097","BLALOCK FOREST S/D","Community water system","Ground water","Wake","WILLOW SPRINGS","273","6","0","5"
"NC4092134","BLANEY FARMS S/D","Community water system","Ground water","Wake","APEX","130","6","1","6"
"NC0326118","BLAWELL S/D","Community water system","Surface water purchased","Cumberland","STEDMAN","96","6","27","60"
"NC0195136","BLOOMFIELD APARTMENTS","Community water system","Ground water","Watauga","BOONE","31","4","36","23"
"NC0195020","BLOWING ROCK, TOWN OF","Community water system","Surface water","Watauga","BLOWING ROCK","1,637","8","11","71"
"NC3095004","BLUE RIDGE ESTATES","Community water system","Ground water","Watauga","BLOWING ROCK","36","9","248","16"
"NC0105101","BLUE RIDGE MANOR ASH LAKE-HOLIDAY LN SEC","Community water system","Ground water","Ashe","WEST JEFFERSON","46","6","112","32"
"NC0105104","BLUE RIDGE MANOR-NIKANOR SECT","Community water system","Ground water","Ashe","WEST JEFFERSON","308","5","60","50"
"NC0105109","BLUE RIDGE MNR ASHE LAKE BEAVER CRK SEC","Community water system","Ground water","Ashe","WEST JEFFERSON","51","5","35","26"
"NC3097018","BLUE RIDGE MTN CLUB","Community water system","Ground water","Wilkes","FERGUSON","203","9","3","3"
"NC0195169","BLUE RIDGE PRESERVATION INC","Community water system","Ground water","Watauga","BOONE","150","8","3","21"
"NC0106116","BLUE RIDGE VILLAGE","Community water system","Ground water","Avery","BANNER ELK","343","6","18","37"
"NC0197030","BLUE RIDGE WATER ASSOCIATION","Community water system","Surface water purchased","Wilkes","HAYS","8,075","7","0","30"
"NC0392321","BLUE SKIES MH LIVING","Community water system","Ground water","Wake","APEX","185","7","20","19"
"NC3034012","BLUE WATER COVE S/D","Community water system","Ground water","Forsyth","STOKESDALE","30","4","11","14"
"NC0424075","BOARDMAN, TOWN OF","Community water system","Ground water purchased","Columbus","BOARDMAN","165","3","17","23"
"NC0416028","BOGUE BANKS WATER CORPORATION","Community water system","Ground water","Carteret","EMERALD ISLE","4,995","35","52","101"
"NC0123025","BOILING SPRINGS, TOWN OF","Community water system","Surface water purchased","Cleveland","BOILING SPRINGS","4,756","3","9","63"
"NC0424050","BOLTON, TOWN OF","Community water system","Ground water","Columbus","BOLTON","750","6","46","41"
"NC0241193","BON AIRE ACRES","Community water system","Ground water","Guilford","GREENSBORO","84","5","31","24"
"NC0195010","BOONE, TOWN OF","Community water system","Surface water","Watauga","BOONE","19,028","15","16","116"
"NC0299020","BOONVILLE, TOWN OF","Community water system","Ground water","Yadkin","BOONVILLE","1,791","12","20","58"
"NC0180104","BOSTIAN HEIGHTS WTR SYSTEM","Community water system","Ground water","Rowan","CHINA GROVE","109","4","71","34"
"NC0181040","BOSTIC,  TOWN OF","Community water system","Surface water purchased","Rutherford","BOSTIC","500","4","25","22"
"NC0464132","BOTTOMS FARM MHP","Community water system","Ground water","Nash","BAILEY","123","4","25","15"
"NC4092080","BRACKENRIDGE ESTATES S/D","Community water system","Ground water","Wake","HOLLY SPRINGS","48","4","0","10"
"NC0160264","BRADFIELD FARMS S/D","Community water system","Ground water","Mecklenburg","CHARLOTTE","2,659","19","152","50"
"NC0195106","BRADFORD PARK","Community water system","Ground water","Watauga","BOONE","380","8","42","36"
"NC4392145","BRADFORD PLACE S/D","Community water system","Ground water","Wake","GARNER","95","4","1","8"
"NC0113148","BRAFFORD FARMS WATER SYSTEM","Community water system","Ground water","Cabarrus","CONCORD","152","6","102","30"
"NC5043001","BRAGG COMMUNITIES/NTA","Community water system","Surface water purchased","Harnett","CAMERON","3,733","3","1","15"
"NC0326122","BRAGG ESTATES WATER SYSTEM","Community water system","Ground water","Cumberland","SPRING LAKE","363","7","72","67"
"NC0416163","BRANDYWINE BAY","Community water system","Ground water","Carteret","MOREHEAD CITY","2,189","7","44","47"
"NC4092076","BRANSTON S/D","Community water system","Ground water","Wake","RALEIGH","110","4","0","7"
"NC0326124","BRAXTON HILLS/SIMMONS HEIGHTS","Community water system","Ground water","Cumberland","FAYETTEVILLE","614","6","39","30"
"NC4092110","BRAXTON POINTE S/D","Community water system","Ground water","Wake","GARNER","88","4","0","4"
"NC4392164","BRAYTON PARK S/D","Community water system","Ground water","Wake","HOLLY SPRINGS","35","6","3","10"
"NC0276449","BRENNAN PLACE MHP","Community water system","Ground water","Randolph","RANDLEMAN","48","4","48","52"
"NC0136235","BRENTWOOD MHP","Community water system","Ground water","Gaston","GASTONIA","99","4","17","26"
"NC0332117","BRENTWOOD S/D","Community water system","Ground water","Durham","DURHAM","62","5","6","25"
"NC0112103","BRENTWOOD WATER ASSOCIATION","Community water system","Surface water purchased","Burke","GLEN ALPINE","5,127","5","1","39"
"NC0112104","BRENTWOOD-JAMESTOWN ROAD","Community water system","Surface water purchased","Burke","MORGANTON","5,362","4","2","24"
"NC0326286","BRETTONWOOD HILLS S/D","Community water system","Surface water purchased","Cumberland","FAYETTEVILLE","187","3","24","31"
"NC0188010","BREVARD, CITY OF","Community water system","Surface water","Transylvania","BREVARD","8,700","6","3","183"
"NC0136262","BRIAR CREEK S/D","Community water system","Ground water","Gaston","MOUNT HOLLY","140","7","2","30"
"NC0392330","BRIARWOOD FARMS I","Community water system","Ground water","Wake","APEX","110","4","34","17"
"NC0392383","BRIARWOOD/KILDAIRE","Community water system","Ground water","Wake","RALEIGH","400","13","3","16"
"NC1050040","BRIDGE CREEK","Community water system","Ground water","Jackson","CASHIERS","25","6","0","8"
"NC0181103","BRIDGES S/D","Community water system","Ground water","Rutherford","FOREST CITY","215","6","83","16"
"NC0279174","BRIDLE WOOD S/D","Community water system","Ground water","Rockingham","STOKESDALE","25","4","4","12"
"NC1075006","BRIGHTS CREEK WATER SYSTEM","Community water system","Ground water","Polk","MILL SPRING","76","10","0","6"
"NC0286148","BRITISH WOODS","Community water system","Ground water","Surry","MT AIRY","51","4","48","32"
"NC0181035","BROAD RIVER WATER AUTHORITY","Community water system","Surface water","Rutherford","RUTHERFORDTON","16,639","6","19","133"
"NC4392129","BROADHURST/TURNER DOWNS S/D","Community water system","Ground water","Wake","GARNER","597","9","1","18"
"NC0197035","BROADWAY WATER ASSOCIATION","Community water system","Surface water purchased","Wilkes","N WILKESBORO","3,556","6","32","28"
"NC0353015","BROADWAY, TOWN OF","Community water system","Surface water purchased","Lee","BROADWAY","1,503","8","28","46"
"NC2013008","BROOKDALE DEVELOPMENT","Community water system","Surface water purchased","Cabarrus","HARRISBURG","69","2","7","23"
"NC0286158","BROOKDALE S/D","Community water system","Ground water","Surry","MT AIRY","46","4","37","23"
"NC4392112","BROOKSTONE S/D","Community water system","Ground water","Wake","RALEIGH","303","12","1","18"
"NC0326127","BROOKWOOD COMM WTR SYSTEM","Community water system","Ground water","Cumberland","FAYETTEVILLE","15,665","101","301","117"
"NC0118103","BROOKWOOD S/D","Community water system","Surface water purchased","Catawba","CONOVER","46","5","35","21"
"NC5026018","BROOKWOOD SOUTH/FAYETTEVILLE PWC","Community water system","Surface water purchased","Cumberland","-","2,357","6","0","16"
"NC0410045","BRUNSWICK COUNTY WATER SYSTEM","Community water system","Surface water","Brunswick","LELAND","95,739","32","46","275"
"NC0410070","BRUNSWICK REGIONAL WATER AND SEWER H2GO","Community water system","Surface water purchased","Brunswick","LELAND","25,583","11","11","136"
"NC0424040","BRUNSWICK, TOWN OF","Community water system","Ground water","Columbus","BRUNSWICK","460","8","10","41"
"NC0187010","BRYSON CITY, TOWN OF","Community water system","Surface water","Swain","BRYSON CITY","4,395","6","89","128"
"NC0293115","BUCK SPRING PLANTATION I","Community water system","Ground water","Warren","LITTLETON","130","7","17","30"
"NC0351189","BUFFALO CREEK S/D","Community water system","Ground water","Johnston","ZEBULON","716","11","22","16"
"NC0105102","BUFFALO MEADOWS S/D","Community water system","Ground water","Ashe","JEFFERSON","120","5","97","28"
"NC0111161","BUFFALO MOUNTAIN","Community water system","Ground water","Buncombe","ASHEVILLE","187","7","78","32"
"NC0149141","BUFFALO SHOALS PARK","Community water system","Ground water","Iredell","STATESVILLE","86","4","91","22"
"NC0118280","BUNKER HILL ESTATES S/D","Community water system","Ground water","Catawba","CLAREMONT","178","6","136","42"
"NC0235025","BUNN, TOWN OF","Community water system","Surface water purchased","Franklin","BUNN","915","15","84","31"
"NC0471010","BURGAW, TOWN OF","Community water system","Ground water","Pender","BURGAW","4,250","10","23","64"
"NC0112080","BURKE CO-AIRPORT RHODHISS","Community water system","Surface water purchased","Burke","HICKORY","385","3","9","20"
"NC0112075","BURKE CO-ENOLA HENRY RIVER","Community water system","Surface water purchased","Burke","MORGANTON","2,772","6","2","45"
"NC0112132","BURKE CO-MINERAL SPRINGS","Community water system","Surface water purchased","Burke","VALDESE","310","4","25","20"
"NC1012015","BURKE CO-MUSIC MOUNTAIN","Community water system","Surface water purchased","Burke","MORGANTON","240","3","7","15"
"NC0112065","BURKE COUNTY OMARA","Community water system","Surface water purchased","Burke","RUTHERFORD COL","350","2","5","29"
"NC0201010","BURLINGTON, CITY OF","Community water system","Surface water","Alamance","BURLINGTON","52,034","14","50","93"
"NC0392212","BURNETTE`S MHP","Community water system","Ground water","Wake","GARNER","47","5","162","21"
"NC0100010","BURNSVILLE, TOWN OF","Community water system","Surface water","Yancey","BURNSVILLE","3,850","8","101","121"
"NC0276104","BUSY-B MHP","Community water system","Ground water","Randolph","RANDLEMAN","83","6","68","27"
"NC0299112","C W MOBILE HOME PARK","Community water system","Ground water","Yadkin","EAST BEND","97","7","16","28"
"NC0113146","CABARRUS ACRES WATER SYSTEM","Community water system","Ground water","Cabarrus","MIDLAND","46","6","68","29"
"NC0114047","CALDWELL CO WATER SYSTEM-SE","Community water system","Surface water purchased","Caldwell","HUDSON","14,212","6","7","63"
"NC0114048","CALDWELL COUNTY WATER--NORTH","Community water system","Surface water purchased","Caldwell","HUDSON","145","3","1","25"
"NC0114045","CALDWELL COUNTY WATER--WEST","Community water system","Surface water purchased","Caldwell","HUDSON","8,000","5","8","26"
"NC1014001","CALDWELL COUNTY- ADDISON LANE","Community water system","Surface water purchased","Caldwell","HUDSON","130","3","8","14"
"NC0431045","CALYPSO, TOWN OF","Community water system","Ground water","Duplin","CALYPSO","660","11","37","46"
"NC0392251","CAMBRIDGE S/D","Community water system","Ground water","Wake","RALEIGH","185","7","9","14"
"NC0392110","CAMELOT MHP","Community water system","Ground water","Wake","KNIGHTDALE","34","4","42","17"
"NC0111126","CAMELOT MHP","Community water system","Ground water","Buncombe","ASHEVILLE","85","6","337","29"
"NC0145169","CAMELOT S/D","Community water system","Surface water purchased","Henderson","HENDERSONVILLE","70","2","6","11"
"NC0392111","CAMELOT S/D","Community water system","Ground water","Wake","GARNER","604","11","9","19"
"NC0363554","CAMERON BOYS CAMP","Community water system","Ground water","Moore","CAMERON","75","4","14","32"
"NC0136397","CAMERON POINT S/D","Community water system","Ground water","Gaston","GASTONIA","86","4","4","20"
"NC0363040","CAMERON, TOWN OF","Community water system","Ground water","Moore","CAMERON","490","14","526","85"
"NC0150105","CAMPUS APARTMENTS","Community water system","Ground water","Jackson","CULLOWHEE","40","3","76","23"
"NC0362030","CANDOR, TOWN OF","Community water system","Surface water purchased","Montgomery","CANDOR","875","5","11","48"
"NC0279147","CANDY CREEK ESTATES","Community water system","Ground water","Rockingham","GREENSBORO","99","5","15","25"
"NC3001008","CANE CREEK S/D","Community water system","Ground water","Alamance","SNOW CAMP","94","4","0","14"
"NC0276125","CANTEBURY TRAILS","Community water system","Ground water","Randolph","CLIMAX","279","8","24","35"
"NC0332122","CANTERBURY ESTATES","Community water system","Ground water","Durham","DURHAM","276","6","9","19"
"NC0184135","CANTON HEIGHTS MHP","Community water system","Ground water","Stanly","ALBEMARLE","132","7","22","22"
"NC0144015","CANTON, TOWN OF","Community water system","Surface water","Haywood","CANTON","4,259","6","57","170"
"NC0332126","CARDENS CREEK S/D","Community water system","Ground water","Durham","DURHAM","172","7","32","26"
"NC0149104","CARDINAL ACRES","Community water system","Ground water","Iredell","MOORESVILLE","127","7","33","25"
"NC0136112","CARMEL PARK","Community water system","Ground water","Gaston","GASTONIA","107","6","66","25"
"NC0368125","CAROLANTIC PARK","Community water system","Ground water","Durham, Orange","-","65","8","128","35"
