"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"WV3301005","BELLWOOD COMMUNITY FACIL IMP","Community water system","Ground water","Fayette","BELLWOOD","113","4","27","11"
"WV3303701","BELMONT, CITY OF","Community water system","Ground water","Pleasants","BELMONT","1,085","6","8","19"
"WV9948024","BENS RUN INDUSTRIAL PARK WATER SYSTEM","Community water system","Ground water","Tyler","FRIENDLY","673","5","97","3"
"WV3302618","BENWOOD WATER DEPARTMENT","Community water system","Ground water","Marshall","BENWOOD","1,510","6","66","23"
"WV3300202","BERKELEY CO P S W D-BUNKER HILL","Community water system","Groundwater under influence of surface water","Berkeley","BAKER HEIGHTS, INWOOD","27,531","28","22","26"
"WV3300209","BERKELEY CO PSWD-GLENWOOD FOREST","Community water system","Ground water","Berkeley","GERRARDSTOWN","1,102","16","42","5"
"WV3300218","BERKELEY COUNTY PSWD-POTOMAC RIVER","Community water system","Surface water","Berkeley","MARTINSBURG","27,335","29","25","43"
"WV3303315","BERKELEY SPRINGS CENTER - LOWER","Community water system","Ground water","Morgan","BERKELEY SPRINGS","140","3","7","5"
"WV3303313","BERKELEY SPRINGS CENTER - UPPER","Community water system","Ground water","Morgan","BERKELEY SPRINGS","140","3","7","6"
"WV3303301","BERKELEY SPRINGS CITY OF","Community water system","Surface water","Morgan","BERKELEY SPRINGS","2,702","14","34","35"
"WV3303514","BETHLEHEM","Community water system","Surface water purchased","Ohio","BETHLEHEM","2,694","4","11","10"
"WV3304202","BEVERLY TOWN OF","Community water system","Surface water","Randolph","BEVERLY","2,841","10","34","30"
"WV3304507","BIG BEND PSD","Community water system","Surface water","Summers","TALCOTT","1,338","8","9","144"
"WV3303916","BIG SANDY MHP","Community water system","Ground water","Preston","BRUCETON MILLS","55","3","30","16"
"WV3302525","BINGAMON PSD","Community water system","Surface water purchased","Marion","MANNINGTON","1,213","10","24","10"
"WV3303413","BIRCH RIVER PSD","Community water system","Surface water purchased","Nicholas","BIRCH RIVER","1,103","11","11","50"
"WV3302804","BLUEWELL PSD","Community water system","Surface water","Mercer","BLUEWELL","6,216","23","153","53"
"WV3300315","BOONE RALEIGH P S D","Community water system","Surface water","Boone","WHITESVILLE","1,190","9","167","34"
"WV3302437","BRADSHAW WATER WORKS","Community water system","Ground water","McDowell","BRADSHAW","233","4","51","17"
"WV3302202","BRANCHLAND MIDKIFF PSD","Community water system","Surface water purchased","Lincoln","BRANCHLAND","3,278","18","16","30"
"WV3305504","BRENTON PSD","Community water system","Ground water","Wyoming","BRENTON","363","5","98","22"
"WV3301703","BRIDGEPORT CITY OF","Community water system","Surface water purchased","Harrison","BRIDGEPORT","9,636","13","6","9"
"WV3300523","BROOKE COUNTY PSD","Community water system","Surface water purchased","Brooke","COLLIERS","240","4","21","7"
"WV3303903","BRUCETON MILLS WATER DEPT","Community water system","Ground water purchased","Preston","BRUCETON MILLS","105","8","7","8"
"WV3304902","BUCKHANNON WATER BOARD","Community water system","Surface water","Upshur","BUCKHANNON","8,470","13","10","26"
"WV3302347","BUFFALO CREEK PSD","Community water system","Surface water","Logan","AMHERSTDALE","2,770","33","10","35"
"WV3302336","BUFFALO CREEK PSD - MAN","Community water system","Surface water","Logan","MAN","1,008","5","54","29"
"WV3300408","BURNSVILLE PUBLIC UTILITY","Community water system","Surface water","Braxton","BURNSVILLE","1,258","11","25","26"
"WV3304301","CAIRO WATER DEPARTMENT","Community water system","Surface water purchased","Ritchie","CAIRO","406","5","51","15"
"WV3301605","CALEDONIA HEIGHTS SUBDIVISION","Community water system","Surface water purchased","Hardy","MOOREFIELD","200","3","17","9"
"WV3305107","CAMDEN ON GAULEY - COWEN","Community water system","Surface water purchased","Webster","CAMDEN-ON-GAULEY (CORP/RR NAME","72","2","27","4"
"WV3305102","CAMDEN ON GAULEY - CRAIGSVILLE","Community water system","Surface water purchased","Webster","CAMDEN-ON-GAULEY (CORP/RR NAME","342","4","56","14"
"WV3302603","CAMERON WATER","Community water system","Surface water","Marshall","CAMERON","1,052","8","70","64"
"WV3302947","CARPENDALE, TOWN OF","Community water system","Ground water","Mineral","RIDGELEY (RR NAME RIDGELY)","908","5","14","14"
"WV3303802","CASS SCENIC RAILROAD","Community water system","Surface water","Pocahontas","CASS","534","4","70","17"
"WV3301904","CAVE QUARTER UTILITY","Community water system","Ground water","Jefferson","CHARLES TOWN","126","5","314","4"
"WV3302009","CEDAR GROVE, COMMUNITY OF","Community water system","Surface water","Kanawha","CEDAR GROVE","960","5","49","47"
"WV3300106","CENTRAL BARBOUR PSD","Community water system","Surface water purchased","Barbour","PHILIPPI","1,978","8","3","9"
"WV3300110","CENTRAL BARBOUR PSD - BELINGTON","Community water system","Surface water purchased","Barbour","MEADOWVILLE","544","7","4","6"
"WV3305401","CENTRAL BOAZ PSD","Community water system","Ground water purchased","Wood","PARKERSBURG","1,418","4","4","7"
"WV3301411","CENTRAL HAMPSHIRE PSD","Community water system","Surface water purchased","Hampshire","AUGUSTA, ROMNEY","2,123","15","20","11"
"WV3301406","CENTRAL HAMPSHIRE PSD - RT 28","Community water system","Surface water purchased","Hampshire","ROMNEY","388","2","18","9"
"WV3301412","CENTRAL HAMPSHIRE PSD GREEN SPRING","Community water system","Groundwater under influence of surface water","Hampshire","GREEN SPRING","1,046","13","289","26"
"WV3300107","CENTURY VOLGA PSD","Community water system","Surface water purchased","Barbour","VOLGA","3,261","14","12","10"
"WV3305001","CEREDO WATER WORKS","Community water system","Surface water purchased","Wayne","CEREDO","1,737","20","40","17"
"WV3302317","CHAPMANVILLE, TOWN OF","Community water system","Surface water purchased","Logan","CHAPMANVILLE","1,604","14","31","38"
"WV3301905","CHARLES TOWN UTILITIES","Community water system","Surface water","Jefferson","CHARLES TOWN","14,488","17","138","21"
"WV3303106","CHEAT VIEW PSD","Community water system","Surface water purchased","Monongalia","EASTON, MORGANTOWN","8,624","9","31","6"
"WV3300229","CHERRY RUN MHP","Community water system","Ground water","Berkeley","CARLISLE, HEDGESVILLE","99","6","35","11"
"WV3301504","CHESTER WATER DEPT.","Community water system","Surface water","Hancock","CHESTER","3,119","7","53","24"
"WV3300102","CHESTNUT RIDGE PSD","Community water system","Surface water purchased","Barbour","CHESTNUT RIDGE","2,644","21","1","24"
"WV3300109","CHESTNUT RIDGE PSD - BERRYBURG","Community water system","Surface water purchased","Barbour","BERRYBURG","137","2","4","9"
"WV3300236","CHESTNUT RIDGE WATER SYSTEM","Community water system","Ground water","Berkeley","MARTINSBURG","105","4","7","5"
"WV3301705","CLARKSBURG WATER BOARD","Community water system","Surface water","Harrison","CLARKSBURG","20,272","13","22","29"
"WV3303121","CLAY BATTELLE PSD","Community water system","Surface water purchased","Monongalia","CORE","3,727","19","1","16"
"WV3300809","CLAY CO P S D - IVYDALE","Community water system","Surface water purchased","Clay","CLAY","680","8","17","46"
"WV3300810","CLAY CO P S D-TRIPLETT RIDGE","Community water system","Surface water purchased","Clay","PROCIOUS (CAMP)","103","5","19","40"
"WV3300811","CLAY CO PSD-HARTLAND","Community water system","Surface water purchased","Clay","PROCIOUS (CAMP)","798","11","18","52"
"WV3300801","CLAY WATER DEPT","Community water system","Surface water","Clay","CLAY","1,084","10","64","72"
"WV3300806","CLAY-ROANE PSD (PROCIOUS DISTRICT)","Community water system","Surface water","Clay","PROCIOUS (CAMP)","1,953","16","128","96"
"WV3305402","CLAYWOOD PARK PSD","Community water system","Surface water","Wood","PARKERSBURG","8,141","30","123","22"
"WV3303128","CLINTON WATER ASSOC - KINGWOOD PIKE","Community water system","Surface water purchased","Monongalia","MORGANTOWN","3,027","13","5","8"
"WV3303107","CLINTON WATER ASSOC - ROUTE 119","Community water system","Surface water purchased","Monongalia","MORGANTOWN","5,295","12","6","9"
"WV3304409","CLOVER PSD","Community water system","Surface water purchased","Roane","CLOVER","926","9","43","26"
"WV3305527","COAL MOUNTAIN WATER","Community water system","Ground water","Wyoming","COAL MOUNTAIN","118","4","2145","8"
"WV3304212","COALTON WATER SYSTEM","Community water system","Ground water","Randolph","WOMELSDORF (CORPORATE NAME FOR","264","5","27","22"
"WV3304139","COOL RIDGE FLAT TOP PSD","Community water system","Surface water purchased","Raleigh","COOL RIDGE","4,151","10","9","95"
"WV3301706","COONS RUN PSD","Community water system","Surface water purchased","Harrison","ADAMSVILLE, FRANCIS","820","5","43","9"
"WV3301912","CORPORATION OF HARPERS FERRY","Community water system","Surface water","Jefferson","HARPERS FERRY","2,122","9","84","18"
"WV3301804","COTTAGEVILLE PSD","Community water system","Ground water","Jackson","COTTAGEVILLE","3,072","13","11","36"
"WV3305103","COWEN PSD","Community water system","Surface water","Webster","COWEN","3,263","16","50","51"
"WV3303402","CRAIGSVILLE PSD","Community water system","Surface water","Nicholas","CRAIGSVILLE","4,696","11","19","84"
"WV3305010","CRUM PSD","Community water system","Surface water purchased","Wayne","CRUM","2,928","22","14","43"
"WV3302448","CRUMPLER COMMUNITY WATER","Community water system","Ground water","McDowell","CRUMPLER","318","6","145","5"
"WV3301008","DANESE PSD","Community water system","Ground water","Fayette","DANESE","1,379","13","8","54"
"WV3301303","DAVIS STUART INC","Community water system","Ground water","Greenbrier","LEWISBURG","100","5","16","11"
"WV3304701","DAVIS WATER WORKS","Community water system","Surface water","Tucker","DAVIS","884","5","72","32"
"WV3302425","DAVY MUNICIPAL WATER WORKS","Community water system","Ground water","McDowell","DAVY","552","7","26","11"
"WV3301979","DEERFIELD VILLAGE SUBDIVISION","Community water system","Groundwater under influence of surface water","Jefferson","CHARLES TOWN","118","6","122","4"
"WV3303011","DELBARTON TOWN OF","Community water system","Surface water purchased","Mingo","DELBARTON","286","6","51","15"
"WV3303804","DENMAR CORRECTIONAL CENTER","Community water system","Surface water","Pocahontas","HILLSBORO","346","6","8","16"
"WV3303904","DENVER WATER ASSOC","Community water system","Surface water purchased","Preston","TUNNELTON","343","5","18","7"
"WV3302501","DOWNS PSD","Community water system","Surface water purchased","Marion","RACHEL (DOWNS)","1,007","6","14","10"
"WV3302013","EAST BANK WATER DEPT","Community water system","Surface water purchased","Kanawha","EAST BANK","978","5","67","25"
"WV3301737","EAST VIEW PSD 172","Community water system","Surface water purchased","Harrison","CLARKSBURG","160","2","18","8"
"WV3301736","EAST VIEW PSD 194","Community water system","Surface water purchased","Harrison","CLARKSBURG","368","2","15","8"
"WV3305521","EASTERN WYOMING PSD STEPHENSON WTP","Community water system","Ground water","Wyoming","MULLENS","3,561","8","175","51"
"WV3305302","ELIZABETH WATER DEPT","Community water system","Surface water purchased","Wirt","ELIZABETH","1,598","12","17","27"
"WV3304203","ELKINS CITY OF","Community water system","Surface water","Randolph","ELKINS","9,473","8","6","53"
"WV3304909","ELKINS ROAD PSD","Community water system","Surface water purchased","Upshur","BUCKHANNON","2,711","15","8","8"
"WV3304302","ELLENBORO-LAMBERTON PSD","Community water system","Surface water purchased","Ritchie","PENNSBORO","456","6","23","9"
"WV3301709","ENLARGED HEPZIBAH PSD","Community water system","Surface water purchased","Harrison","HEPZIBAH","1,926","6","22","14"
"WV3302534","FAIR OAKS SUBDIVISION","Community water system","Surface water purchased","Marion","FAIRMONT","178","2","57","8"
"WV3302502","FAIRMONT CITY OF","Community water system","Surface water","Marion","FAIRMONT","29,179","17","9","41"
"WV3302503","FAIRVIEW TOWN OF","Community water system","Groundwater under influence of surface water","Marion","FAIRVIEW","806","11","24","50"
"WV3302504","FARMINGTON TOWN OF","Community water system","Surface water purchased","Marion","FARMINGTON","692","4","17","8"
"WV3303406","FENWICK MOUNTAIN PSD","Community water system","Surface water purchased","Nicholas","FENWICK","554","7","26","17"
"WV3300402","FLATWOODS CANOE RUN PSD","Community water system","Surface water","Braxton","FLATWOODS, SUTTON","4,078","18","45","24"
"WV3300409","FLATWOODS CANOE RUN PSD PURCHASER","Community water system","Surface water purchased","Braxton","SUTTON","339","2","2","9"
"WV3300512","FOLLANSBEE HOOVERSON HEIGHTS","Community water system","Surface water","Brooke","FOLLANSBEE","4,970","14","28","28"
"WV3300506","FOLLANSBEE MUNICIPAL","Community water system","Ground water","Brooke","FOLLANSBEE","2,628","12","6","12"
"WV3305004","FORT GAY WATER WORKS","Community water system","Surface water","Wayne","FORT GAY (CASSVILLE)","2,287","9","100","54"
"WV3302942","FOUNTAIN PSD","Community water system","Ground water","Mineral","ADDITION, KEYSER","1,001","8","26","20"
"WV3302949","FOUNTAIN PSD BURLINGTON","Community water system","Ground water","Mineral","BURLINGTON","793","9","4","13"
"WV3302506","FOUR STATES PSD","Community water system","Surface water purchased","Marion","FOUR STATES","380","2","55","9"
"WV3301908","FOX GLEN UTILITIES","Community water system","Ground water","Jefferson","KEARNEYSVILLE","683","9","86","9"
"WV3302928","FRANKFORT PSD","Community water system","Surface water","Mineral","FORT ASHBY, SHORT GAP, WILEY FORD","5,626","25","154","32"
"WV3302926","FRANKFORT PSD WILEY FORD","Community water system","Ground water","Mineral","WILEY FORD","1,062","5","173","15"
"WV3303602","FRANKLIN, MUNICIPALITY OF","Community water system","Surface water","Pendleton","FRANKLIN","1,402","11","50","20"
"WV3300201","G AND E MHP","Community water system","Ground water","Berkeley","INWOOD","268","4","52","4"
"WV3302703","GALLIPOLIS FERRY","Community water system","Ground water purchased","Mason","GALLIPOLIS FERRY (RR NAME GALL","995","5","15","19"
"WV3303204","GAP MILLS PSD","Community water system","Ground water","Monroe","GAP MILLS","392","4","18","56"
"WV3305519","GARWOOD COMMUNITY WATER","Community water system","Ground water","Wyoming","GARWOOD","55","6","358","10"
"WV3302420","GARY CITY OF","Community water system","Ground water","McDowell","GARY","1,633","12","27","38"
"WV3301042","GAULEY RIVER PSD","Community water system","Surface water purchased","Fayette","BELVA","4,168","22","4","45"
"WV3303002","GILBERT WATER WORKS","Community water system","Surface water","Mingo","GILBERT","1,629","10","226","52"
"WV3301106","GILMER CO PSD","Community water system","Surface water purchased","Gilmer","GLENVILLE","812","3","13","10"
"WV3301107","GILMER CO PSD - ROUTE 33/119","Community water system","Surface water purchased","Gilmer","GLENVILLE","739","7","29","17"
"WV3301108","GILMER COUNTY PSD - FEDERAL PRISON","Community water system","Surface water purchased","Gilmer","GLENVILLE","2,400","3","10","6"
"WV3301109","GILMER COUNTY PSD - NORMANTOWN STUMPTOWN","Community water system","Surface water purchased","Gilmer","NORMANTOWN","518","6","13","9"
"WV3301110","GILMER COUNTY PSD - ROUTE 5 WEST","Community water system","Surface water purchased","Gilmer","NORMANTOWN","149","2","6","6"
"WV3302014","GLASGOW TOWN OF","Community water system","Surface water purchased","Kanawha","GLASGOW","735","5","63","27"
"WV3302605","GLEN DALE WATER WORKS","Community water system","Ground water","Marshall","GLEN DALE","2,495","12","33","23"
"WV3305508","GLEN ROGERS PSD","Community water system","Ground water purchased","Wyoming","GLEN ROGERS","283","7","119","10"
"WV3301104","GLENVILLE UTILITY","Community water system","Surface water","Gilmer","GLENVILLE","2,266","9","5","24"
"WV3301414","GLOBAL CAPITAL OF WORLD PEACE","Community water system","Ground water","Hampshire","ROMNEY","50","6","9","8"
"WV3304601","GRAFTON CITY OF","Community water system","Surface water purchased","Taylor","GRAFTON","6,577","11","6","5"
"WV3305206","GRANDVIEW - DOOLIN PSD","Community water system","Ground water","Wetzel","PROCTOR","1,942","14","13","16"
"WV3301206","GRANT CO PSD-NORTHFORK-MAYSVILLE","Community water system","Surface water purchased","Grant","MAYSVILLE, PETERSBURG","4,135","30","3","28"
"WV3301207","GRANT CO PSD-US 220 S","Community water system","Surface water purchased","Grant","PETERSBURG","1,742","17","2","15"
"WV3301209","GRANT COUNTY PSD WELTON ORCHARD","Community water system","Surface water purchased","Grant","PETERSBURG","218","7","2","13"
"WV3301507","GRANT PSD","Community water system","Ground water purchased","Hancock","NEWELL","2,086","6","5","18"
"WV3302507","GRANT TOWN, TOWN OF","Community water system","Surface water purchased","Marion","GRANT TOWN","1,240","7","29","9"
"WV3300701","GRANTSVILLE MUNICIPAL","Community water system","Surface water","Calhoun","GRANTSVILLE","571","8","8","42"
"WV3301719","GREATER HARRISON PSD - QUIET DELL","Community water system","Surface water purchased","Harrison","NUTTER FORT","2,079","9","12","8"
"WV3301713","GREATER HARRISON PSD LOST CREEK MT CLARE","Community water system","Surface water purchased","Harrison","WEST MILFORD","3,407","13","11","11"
"WV3301727","GREATER HARRISON PSD VALLEY OF GOOD HOPE","Community water system","Surface water purchased","Harrison","WEST MILFORD","2,519","5","13","9"
"WV3305532","GREEN CAMP PSD","Community water system","Ground water","Wyoming","BRENTON","44","4","253","10"
"WV3302813","GREEN VALLEY GLENWOOD PSD BULLTAIL","Community water system","Surface water","Mercer","PRINCETON","1,869","8","17","26"
"WV3302849","GREEN VALLEY GLENWOOD PSD GLENWOOD","Community water system","Surface water","Mercer","PRINCETON","5,775","19","30","35"
"WV3301302","GREENBRIER COUNTY PSD 2","Community water system","Ground water","Greenbrier","CRICHTON","1,188","8","19","48"
"WV3301305","GREENBRIER HOTEL CORPORATION","Community water system","Ground water","Greenbrier","WHITE SULPHUR SPRINGS","3,280","8","14","8"
"WV3300508","HAMMOND PSD","Community water system","Surface water","Brooke","WINDSOR HEIGHTS","2,186","13","39","35"
"WV3304704","HAMRICK PSD","Community water system","Surface water","Tucker","HAMBLETON, HENDRICKS, ST. GEORGE","1,629","8","9","34"
"WV3301608","HARDY COUNTY PSD 220 N","Community water system","Surface water purchased","Hardy","MOOREFIELD","1,388","10","6","9"
"WV3301607","HARDY COUNTY PSD 220 SOUTH","Community water system","Surface water purchased","Hardy","MOOREFIELD","1,463","12","3","7"
"WV3301613","HARDY COUNTY PSD BAKER","Community water system","Surface water","Hardy","MOOREFIELD","182","4","42","28"
"WV3301612","HARDY COUNTY PSD MARVIN CHAPEL","Community water system","Ground water purchased","Hardy","MOOREFIELD","90","4","5","3"
"WV3301610","HARDY COUNTY PSD-ROUTE 55","Community water system","Surface water purchased","Hardy","MOOREFIELD","802","7","3","5"
"WV3301611","HARDY COUNTY PSD-SOUTH FORK","Community water system","Surface water purchased","Hardy","MOOREFIELD","244","5","0","6"
"WV3301609","HARDY COUNTY PSD-TROUT RUN","Community water system","Ground water purchased","Hardy","WARDENSVILLE","245","5","7","6"
"WV3304204","HARMAN TOWN OF","Community water system","Groundwater under influence of surface water","Randolph","HARMAN","221","5","44","40"
"WV3304303","HARRISVILLE","Community water system","Surface water purchased","Ritchie","HARRISVILLE","2,246","8","26","49"
"WV3302704","HARTFORD TOWN OF","Community water system","Ground water","Mason","HARTFORD CITY (CORPORATE NAME","720","6","115","28"
"WV3304606","HAYMOND PSD","Community water system","Surface water purchased","Taylor","GRAFTON","1,305","11","12","7"
"WV3305535","HERNDON COMMUNITY WATER","Community water system","Ground water","Wyoming","HERNDON","56","4","4346","9"
"WV3305539","HERNDON HEIGHTS COMMUNITY WATER ASSOC","Community water system","Ground water purchased","Wyoming","HERNDON","123","4","343","8"
"WV3302814","HIAWATHA WATER","Community water system","Ground water","Mercer","HIAWATHA","75","3","1186","10"
"WV3303815","HILLSBORO TOWN OF","Community water system","Ground water","Pocahontas","HILLSBORO","246","5","76","18"
"WV3304913","HODGESVILLE PSD - SAULS RUN","Community water system","Surface water purchased","Upshur","BUCKHANNON","139","4","7","2"
"WV3304912","HODGESVILLE PSD LORENTZ SYSTEM","Community water system","Surface water purchased","Upshur","BUCKHANNON","394","3","15","5"
"WV3304908","HODGESVILLE PSD RT 20","Community water system","Surface water purchased","Upshur","BUCKHANNON","2,294","6","29","5"
"WV3304307","HUGHES RIVER WATER","Community water system","Surface water","Ritchie","HARRISVILLE","1","8","7","29"
"WV3305202","HUNDRED LITTLETON PSD","Community water system","Ground water","Wetzel","HUNDRED","638","13","37","24"
"WV3304005","HURRICANE CITY OF","Community water system","Surface water","Putnam","HURRICANE","8,248","14","5","68"
"WV3302531","HUTCHINSON COMMUNITY WATER ASSOC","Community water system","Surface water purchased","Marion","WORTHINGTON","370","2","5","6"
"WV3304205","HUTTONSVILLE CORRECTIONAL CENTER","Community water system","Surface water purchased","Randolph","HUTTONSVILLE","1,523","5","26","20"
"WV3304211","HUTTONSVILLE PSD","Community water system","Surface water","Randolph","MILL CREEK","3,135","18","24","62"
"WV3304206","HUTTONSVILLE TOWN OF","Community water system","Surface water purchased","Randolph","HUTTONSVILLE","193","3","41","13"
"WV3302508","ICES RUN PSD","Community water system","Surface water purchased","Marion","FAIRMONT","1,109","5","7","8"
"WV3302617","ISKCON - NEW VRINDABAN","Community water system","Ground water","Marshall","MOUNDSVILLE","184","6","18","7"
"WV3302705","J-2-Y-35 WATER","Community water system","Ground water purchased","Mason","POINT PLEASANT","1,225","6","87","17"
"WV3302103","JANE LEW PSD","Community water system","Surface water purchased","Lewis","JANE LEW","1,274","9","63","19"
"WV3301972","JEFFERSON CO PSD-CAVALAND  SUBDIVISION","Community water system","Ground water","Jefferson","RANSON, SHEPHERDSTOWN","107","5","12","4"
"WV3301909","JEFFERSON CO PSD-GLEN HAVEN UTILITIES","Community water system","Ground water","Jefferson","RANSON","195","4","25","5"
"WV3300204","JUDY LYNN MHP","Community water system","Ground water","Berkeley","HEDGESVILLE","53","3","128","14"
"WV3300103","JUNIOR TOWN OF","Community water system","Ground water purchased","Barbour","JUNIOR","956","15","18","13"
"WV3303014","JUSTICE PSD","Community water system","Surface water purchased","Mingo","JUSTICE","530","7","64","13"
"WV3301037","KANAWHA FALLS PSD","Community water system","Surface water","Fayette","GAULEY BRIDGE","2,514","12","90","59"
"WV3305009","KENOVA MUNICIPAL WATER","Community water system","Surface water","Wayne","KENOVA","9,094","26","57","49"
"WV3303003","KERMIT WATER WORKS","Community water system","Surface water","Mingo","KERMIT","1,330","8","127","35"
"WV3302915","KEYSER CITY OF","Community water system","Surface water","Mineral","KEYSER","5,202","12","12","35"
"WV3302430","KEYSTONE MUNICIPAL WATER","Community water system","Ground water","McDowell","KEYSTONE","448","9","474","11"
"WV3303908","KINGWOOD WATER BOARD","Community water system","Surface water","Preston","KINGWOOD","3,068","12","16","27"
"WV3305510","KOPPERSTON PSD","Community water system","Surface water purchased","Wyoming","KOPPERSTON","1,095","11","45","14"
"WV3302945","LAKEWOOD UTILITIES","Community water system","Surface water purchased","Mineral","RIDGELEY (RR NAME RIDGELY)","425","3","64","8"
"WV3305006","LAVALETTE PSD","Community water system","Surface water purchased","Wayne","LAVALETTE","6,762","17","4","23"
"WV3305012","LAVALETTE PSD - EASTERN DISTRICT","Community water system","Surface water purchased","Wayne","LAVALETTE","1,143","8","0","6"
"WV3305011","LAVALETTE PSD-ROUTE 52 NORTH DISTRICT","Community water system","Surface water purchased","Wayne","LAVALETTE","946","8","5","12"
"WV3304215","LEADSVILLE PSD","Community water system","Surface water purchased","Randolph","ELKINS","1,444","4","5","6"
"WV3301920","LEIGHTS MHP","Community water system","Ground water","Jefferson","KEARNEYSVILLE","78","4","15","8"
"WV3304115","LESTER MUNICIPAL WATER WORKS","Community water system","Surface water purchased","Raleigh","LESTER","750","7","56","115"
"WV3301307","LEWISBURG","Community water system","Surface water","Greenbrier","LEWISBURG","10,057","19","23","68"
"WV3302205","LINCOLN PSD","Community water system","Surface water","Lincoln","ALUM CREEK","3,890","15","124","56"
"WV3302207","LINCOLN PSD - ROUTE 3","Community water system","Surface water purchased","Lincoln","GRIFFITHSVILLE","1,095","6","15","26"
"WV3302510","LITTLE CREEK PSD","Community water system","Surface water purchased","Marion","FAIRMONT","2,029","15","12","10"
"WV3302363","LOGAN CO P S D - CRAWLEY CREEK","Community water system","Surface water purchased","Logan","LOGAN","1,137","9","14","12"
"WV3302341","LOGAN CO PSD - STOLLINGS","Community water system","Surface water purchased","Logan","LOGAN","2,008","6","8","14"
"WV3302357","LOGAN CO PSD-GREENVILLE SYSTEM","Community water system","Surface water","Logan","GREENVILLE","4,652","16","69","45"
"WV3302355","LOGAN CO PSD-RUM CREEK","Community water system","Surface water purchased","Logan","LOGAN","923","6","10","15"
"WV3302354","LOGAN COUNTY PSD - MUD FORK","Community water system","Surface water purchased","Logan","LOGAN","330","2","11","15"
"WV3302364","LOGAN COUNTY PSD - NORTHERN REGIONAL","Community water system","Surface water","Logan","HENLAWSON, LOGAN","16,949","52","71","51"
"WV3302331","LOGAN WATER BOARD CITY OF","Community water system","Surface water","Logan","LOGAN","3,862","16","84","53"
"WV3305404","LUBECK PSD","Community water system","Ground water","Wood","WASHINGTON","10,377","22","6","8"
"WV3301714","LUMBERPORT TOWN OF","Community water system","Surface water","Harrison","LUMBERPORT","1,646","5","251","19"
"WV3302513","MANNINGTON CITY OF","Community water system","Surface water purchased","Marion","MANNINGTON","2,003","41","18","14"
"WV3302512","MANNINGTON PSD","Community water system","Surface water purchased","Marion","MANNINGTON","590","9","12","8"
"WV3302532","MANNINGTON PSD - LOGANSPORT","Community water system","Surface water purchased","Marion","LOGANSPORT","310","5","9","7"
"WV3302536","MANNINGTON PSD - METZ","Community water system","Surface water purchased","Marion","METZ","232","4","4","4"
"WV3303803","MARLINTON TOWN OF","Community water system","Surface water","Pocahontas","MARLINTON","1,408","12","109","23"
"WV3302606","MARSHALL COUNTY PSD 1","Community water system","Ground water purchased","Marshall","SHERRARD","3,573","5","10","13"
"WV3302607","MARSHALL COUNTY PSD 2","Community water system","Ground water","Marshall","MOUNDSVILLE","1,601","8","92","22"
"WV3302608","MARSHALL COUNTY PSD 3","Community water system","Ground water purchased","Marshall","LIMESTONE, PLEASANT VALLEY","2,694","6","13","42"
"WV3302609","MARSHALL COUNTY PSD 4","Community water system","Ground water purchased","Marshall","MOUNDSVILLE","4,063","22","29","70"
"WV3300212","MARTINSBURG CITY OF","Community water system","Groundwater under influence of surface water","Berkeley","MARTINSBURG","15,652","16","33","38"
