"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"IN5207001","BROWN COUNTY WATER UTILITY","Community water system","Ground water","Brown","-","11,300","26","39","38"
"IN5232002","BROWNSBURG WATER WORKS","Community water system","Surface water purchased","Hendricks","BROWNSBURG","26,000","16","26","35"
"IN5242003","BRUCEVILLE WATER UTILITY","Community water system","Ground water purchased","Knox","BRUCEVILLE","449","7","34","15"
"IN5284022","BUELL PROPERTIES DBA TRAILS EDGE APTS","Community water system","Ground water","Vigo","TERRE HAUTE","120","4","0","5"
"IN5252003","BUNKER HILL WATER WORKS","Community water system","Ground water","Miami","BUNKER HILL","900","7","14","21"
"IN5208012","BURLINGTON APARTMENTS","Community water system","Ground water","Carroll","BURLINGTON","18","7","69","14"
"IN5240001","BURNT PINES WATER ASSOCIATION","Community water system","Ground water purchased","Jennings","NORTH VERNON","900","3","38","10"
"IN5217003","BUTLER WATER DEPARTMENT","Community water system","Ground water","DeKalb","BUTLER","2,700","6","26","12"
"IN5230010","CADE APARTMENTS","Community water system","Ground water","Hancock","NEW PALESTINE","50","3","54","10"
"IN5289002","CAMBRIDGE CITY MUNICIPAL WATER WORKS","Community water system","Ground water","Wayne","CAMBRIDGE CITY","1,900","7","3","15"
"IN5208001","CAMDEN WATER UTILITY","Community water system","Ground water","Carroll","CAMDEN","611","7","2","15"
"IN5241015","CAMP ATTERBURY","Community water system","Ground water purchased","Johnson","EDINBURG","5,300","6","8","16"
"IN5288001","CAMPBELLSBURG WATER WORKS","Community water system","Ground water","Washington","CAMPBELLSBURG","900","10","11","25"
"IN5239001","CANAAN UTILITIES","Community water system","Ground water purchased","Jefferson","CANAAN","4,428","12","2","16"
"IN5279004","CANDLELIGHT DEVELOPMENT CORP.","Community water system","Ground water purchased","Tippecanoe","WEST LAFAYETTE","111","8","16","24"
"IN5262002","CANNELTON UTILITIES","Community water system","Ground water","Perry","CANNELTON","1,782","11","18","17"
"IN5211002","CARBON WATER CORPORATION","Community water system","Ground water purchased","Clay","CARBON","1,053","4","9","11"
"IN5277001","CARLISLE WATER DEPARTMENT","Community water system","Ground water","Sullivan","CARLISLE","3,270","10","6","16"
"IN5229024","CARMEL CLAY WATER","Community water system","Surface water purchased","Hamilton","CARMEL","1,001","3","1","10"
"IN5229004","CARMEL WATER DEPARTMENT","Community water system","Groundwater under influence of surface water","Hamilton","CARMEL","84,538","42","3","61"
"IN5285019","CARRIAGE HOUSE ESTATES","Community water system","Ground water","Wabash","WABASH","25","5","5","7"
"IN5276003","CARRIAGE LIGHT MHP - LOTS 39-58","Community water system","Ground water","Steuben","ANGOLA","56","4","35","18"
"IN5270001","CARTHAGE WATER DEPARTMENT","Community water system","Ground water","Rush","CARTHAGE","1,000","8","49","32"
"IN5260002","CATARACT LAKE WATER CORPORATION","Community water system","Ground water","Owen","POLAND","3,000","8","5","17"
"IN5283002","CAYUGA WATER DEPARTMENT","Community water system","Ground water","Vermillion","CAYUGA","1,162","5","70","13"
"IN5252022","CEDAR CREEK MOBILE HOME PARK","Community water system","Ground water","Miami","PERU","150","4","47","9"
"IN5245050","CEDAR GARDENS MHP","Community water system","Ground water","Lake","CEDAR LAKE","34","3","30","13"
"IN5245067","CEDAR LAKE - ROBINS NEST","Community water system","Ground water","Lake","SCHERERVILLE","888","9","15","16"
"IN5245055","CEDAR LAKE BIBLE CONFERENCE GROUNDS","Community water system","Ground water","Lake","CEDAR LAKE","150","13","73","13"
"IN5245005","CEDAR LAKE MOBILE HOME PARK","Community water system","Ground water","Lake","CEDAR LAKE","200","6","337","12"
"IN5245047","CEDAR LAKE WATER WORKS","Community water system","Ground water","Lake","CEDAR LAKE","3,028","11","14","29"
"IN5211003","CENTER POINT WATER WORKS","Community water system","Ground water purchased","Clay","CENTER POINT","625","4","38","12"
"IN5289003","CENTERVILLE WATER WORKS","Community water system","Ground water","Wayne","CENTERVILLE","2,533","9","7","33"
"IN5257023","CHAIN O LAKES CORRECTIONAL FACILITY","Community water system","Ground water","Noble","ALBION","186","7","106","10"
"IN5291003","CHALMERS WATER WORKS","Community water system","Ground water","White","CHALMERS","550","6","7","13"
"IN5287002","CHANDLER WATER WORKS DEPARTMENT","Community water system","Ground water","Warrick","NEWBURGH","18,000","15","63","36"
"IN5210003","CHARLESTOWN WATER DEPARTMENT","Community water system","Ground water","Clark","CHARLESTOWN","6,750","10","44","28"
"IN5248004","CHESTERFIELD WATER DEPARTMENT","Community water system","Ground water","Madison","CHESTERFIELD","2,800","8","7","25"
"IN5245062","CHICAGOLAND CHRISTIAN VILLAGE","Community water system","Ground water","Lake","CROWN POINT","200","6","123","11"
"IN5274001","CHRISNEY WATER DEPARTMENT","Community water system","Surface water purchased","Spencer","CHRISNEY","813","7","46","14"
"IN5292003","CHURUBUSCO WATER DEPARTMENT","Community water system","Ground water","Whitley","CHURUBUSCO","1,803","7","26","14"
"IN5229005","CICERO WATER DEPARTMENT","Community water system","Ground water","Hamilton","CICERO","4,812","9","9","13"
"IN5249004","CITIZENS WATER - INDIANAPOLIS","Community water system","Surface water","Marion","INDIANAPOLIS","813,310","136","15","101"
"IN5255019","CITIZENS WATER - MORGAN","Community water system","Ground water purchased","Morgan","MARTINSVILLE","5,250","6","11","8"
"IN5229009","CITIZENS WATER OF WESTFIELD, LLC","Community water system","Ground water","Hamilton","CARMEL","35,068","31","108","46"
"IN5253002","CITY OF BLOOMINGTON UTILITIES","Community water system","Surface water","Monroe","BLOOMINGTON","83,000","13","27","43"
"IN5283013","CITY OF GEORGETOWN (ILLINOIS)","Community water system","Ground water","Vermillion","CAYUGA","36","6","9","8"
"IN5215003","CITY OF GREENDALE UTILITIES","Community water system","Ground water","Dearborn","LAWRENCEBURG","4,750","9","6","14"
"IN5249005","CITY OF LAWRENCE UTILITIES","Community water system","Ground water","Marion","LAWRENCE","46,100","21","13","28"
"IN5279006","CLARKS HILL WATER WORKS","Community water system","Ground water","Tippecanoe","CLARKS HILL","660","6","11","10"
"IN5211004","CLAY CITY WATER WORKS","Community water system","Ground water","Clay","CLAY CITY","1,001","9","16","24"
"IN5243002","CLAYPOOL WATER WORKS","Community water system","Ground water","Kosciusko","CLAYPOOL","465","6","10","15"
"IN5291006","CLEARVIEW RESORT","Community water system","Ground water","White","MONTICELLO","25","4","46","3"
"IN5271012","CLEARWATER VILLAGE MOBILE HOME PARK","Community water system","Ground water","St. Joseph","SOUTH BEND","400","5","37","12"
"IN5283003","CLINTON TOWNSHIP WATER COMPANY","Community water system","Ground water","Vermillion","CLINTON","2,250","8","2","23"
"IN5283004","CLINTON WATER UTILITY","Community water system","Ground water","Vermillion","CLINTON","4,953","7","174","15"
"IN5267003","CLOVERDALE WATER WORKS","Community water system","Ground water","Putnam","CLOVERDALE","2,200","8","5","26"
"IN5220037","COBUS GREEN MOBILE HOME PARK","Community water system","Ground water","Elkhart","OSCEOLA","1,042","5","43","13"
"IN5212001","COLFAX WATER COMPANY","Community water system","Ground water","Clinton","COLFAX","690","5","15","21"
"IN5246005","COLONIAL MOBILE COURT","Community water system","Ground water","LaPorte","MICHIGAN CITY","97","10","110","18"
"IN5292004","COLUMBIA CITY WATER DEPARTMENT","Community water system","Ground water","Whitley","COLUMBIA CITY","8,750","9","5","18"
"IN5203002","COLUMBUS MUNICIPAL UTILITY","Community water system","Ground water","Bartholomew","COLUMBUS","35,575","37","2","26"
"IN5221001","CONNERSVILLE UTILITIES","Community water system","Ground water","Fayette","CONNERSVILLE","15,000","15","2","25"
"IN5252006","CONVERSE WATER WORKS","Community water system","Ground water","Miami","CONVERSE","1,137","6","18","13"
"IN5207004","CORDRY SWEETWATER CONSERVANCY DISTRICT","Community water system","Ground water purchased","Brown","NINEVEH","3,390","5","21","19"
"IN5217008","CORUNNA WATER UTILITY","Community water system","Ground water","DeKalb","CORUNNA","255","6","67","17"
"IN5231001","CORYDON WATER WORKS","Community water system","Ground water","Harrison","CORYDON","5,716","13","18","13"
"IN5201023","COUNTRY ACRES ASSOCIATION","Community water system","Ground water","Adams","DECATUR","85","5","307","30"
"IN5218003","COUNTRY ACRES MOBILE HOME PARK","Community water system","Ground water","Delaware","MUNCIE","150","8","25","26"
"IN5202003","COUNTRY COURT ESTATES","Community water system","Ground water","Allen","FORT WAYNE","362","6","11","20"
"IN5212002","COUNTRY ESTATES MOBILE HOME PARK","Community water system","Ground water","Clinton","FRANKFORT","90","3","14","10"
"IN5220031","COUNTRY MEADOWS MOBILE HOME PARK","Community water system","Ground water","Elkhart","SYRACUSE","55","4","54","20"
"IN5289001","COUNTRY RETREAT MHC, LLC","Community water system","Ground water","Wayne","FOUNTAIN CITY","35","3","20","13"
"IN5218004","COUNTRY SQUIRE MOBILE HOME PARK, INC.","Community water system","Ground water","Delaware","DALEVILLE","25","5","15","15"
"IN5254019","COUNTRY VIEW ESTATES","Community water system","Ground water","Montgomery","CRAWFORDSVILLE","30","4","364","15"
"IN5232012","COUNTRY VILLAGE APARTMENTS","Community water system","Ground water","Hendricks","CLAYTON","36","5","1","12"
"IN5273005","COUNTRYSIDE ESTATE MOBILE HOME PARK","Community water system","Ground water","Shelby","SHELBYVILLE","328","6","35","20"
"IN5218011","COUNTRYVIEW FARMS","Community water system","Ground water","Delaware","MUNCIE","325","5","11","19"
"IN5227003","COUNTY LINE MOBILE HOME PARK","Community water system","Ground water","Grant","FAIRMOUNT","80","4","35","11"
"IN5223002","COVINGTON WATER DEPARTMENT","Community water system","Ground water","Fountain","COVINGTON","2,645","7","2","13"
"IN5251002","CRANE WATER WORKS","Community water system","Ground water purchased","Martin","CRANE","293","3","12","12"
"IN5213001","CRAWFORD COUNTY WATER COMPANY, INC.","Community water system","Ground water purchased","Crawford","LEAVENWORTH","2,400","7","8","15"
"IN5250007","CREEKSIDE MANOR MHP","Community water system","Ground water","Marshall","PLYMOUTH","73","4","524","10"
"IN5273004","CREEKSIDE MOBILE HOME PARK","Community water system","Ground water","Shelby","FAIRLAND","75","10","22","34"
"IN5209011","CRESCENT HILLS MOBILE HOME PARK","Community water system","Ground water","Cass","LOGANSPORT","122","6","24","13"
"IN5257004","CROMWELL WATER WORKS","Community water system","Ground water","Noble","CROMWELL","550","8","82","14"
"IN5245014","CROSSINGS MOBILE HOME PARK","Community water system","Ground water","Lake","MERRILLVILLE","100","8","60","17"
"IN5236001","CROTHERSVILLE UTILITIES","Community water system","Ground water","Jackson","CROTHERSVILLE","1,875","9","24","24"
"IN5245008","CROWN POINT WATER WORKS","Community water system","Surface water purchased","Lake","CROWN POINT","30,000","9","3","16"
"IN5250004","CULVER EDUCATIONAL FOUNDATION","Community water system","Ground water","Marshall","CULVER","1,440","5","52","16"
"IN5250005","CULVER WATER DEPARTMENT","Community water system","Ground water","Marshall","CULVER","1,391","6","28","16"
"IN5243005","CULVERS HILL - NORTH WEBSTER","Community water system","Ground water","Kosciusko","NORTH WEBSTER","75","22","230","25"
"IN5265004","CYNTHIANA WATER WORKS","Community water system","Surface water purchased","Posey","CYNTHIANA","699","6","7","24"
"IN5274002","DALE WATER WORKS","Community water system","Surface water purchased","Spencer","DALE","1,635","4","29","17"
"IN5218027","DALEVILLE (TOWN OF)","Community water system","Ground water","Delaware","DALEVILLE","1,560","6","27","14"
"IN5283005","DANA WATER WORKS","Community water system","Ground water","Vermillion","DANA","800","10","276","24"
"IN5232004","DANVILLE WATER WORKS","Community water system","Ground water","Hendricks","DANVILLE","9,500","10","2","31"
"IN5254003","DARLINGTON WATER","Community water system","Ground water","Montgomery","DARLINGTON","840","7","1","14"
"IN5214002","DAVIESS COUNTY RURAL WATER","Community water system","Ground water purchased","Daviess","WASHINGTON","7,238","13","0","20"
"IN5279021","DAYTON WATER UTILITY","Community water system","Ground water purchased","Tippecanoe","DAYTON","1,420","4","5","18"
"IN5216008","DECATUR CO. WATER CORP.","Community water system","Surface water purchased","Decatur","GREENSBURG","2,902","9","6","17"
"IN5201002","DECATUR WATER DEPARTMENT","Community water system","Ground water","Adams","DECATUR","9,400","16","32","28"
"IN5242004","DECKER WATER WORKS","Community water system","Ground water","Knox","DECKER","273","6","46","17"
"IN5252007","DEER CREEK ESTATES HOME WATER ASSOC.","Community water system","Ground water","Miami","-","265","4","9","12"
"IN5227004","DEERWOOD MOBILE HOME PARK","Community water system","Ground water","Grant","MARION","65","6","60","12"
"IN5218005","DELAWARE ACRES MHC","Community water system","Ground water","Delaware","MUNCIE","126","11","40","18"
"IN5208002","DELPHI WATER WORKS","Community water system","Ground water","Carroll","DELPHI","3,200","18","42","28"
"IN5215002","DILLSBORO WATER WORKS","Community water system","Ground water purchased","Dearborn","DILLSBORO","2,000","6","5","14"
"IN5234011","DIXON WOODS APARTMENTS","Community water system","Ground water","Howard","KOKOMO","25","3","170","20"
"IN5289005","DUBLIN MUNICIPAL WATER WORKS","Community water system","Ground water","Wayne","DUBLIN","790","6","143","12"
"IN5219002","DUBOIS WATER UTILITIES","Community water system","Surface water purchased","Dubois","DUBOIS","8,738","11","1","21"
"IN5219003","DUFF WATER CORPORATION","Community water system","Surface water purchased","Dubois","HUNTINGBURG","825","7","15","11"
"IN5277002","DUGGER UTILITIES","Community water system","Ground water purchased","Sullivan","DUGGER","2,184","4","12","12"
"IN5246008","DUNELAND BEACH ASSOCIATION","Community water system","Surface water purchased","LaPorte","MICHIGAN CITY","300","4","5","11"
"IN5238001","DUNKIRK WATER DEPARTMENT","Community water system","Ground water","Jay","DUNKIRK","2,305","10","5","74"
"IN5240004","DUPONT WATER COMPANY","Community water system","Ground water purchased","Jennings","DUPONT","3,812","10","17","22"
"IN5245011","DYER WATER DEPARTMENT","Community water system","Surface water purchased","Lake","DYER","16,800","9","4","15"
"IN5257006","EAGLES NEST ESTATES","Community water system","Ground water","Noble","LIGONIER","350","6","22","14"
"IN5229023","EAGLETOWN ESTATES MOBILE HOME PARK","Community water system","Ground water","Hamilton","EAGLETOWN","97","4","16","11"
"IN5204003","EARL PARK MUNICIPAL WATER UTILITY","Community water system","Ground water","Benton","EARL PARK","300","7","205","26"
"IN5245012","EAST CHICAGO WATER WORKS","Community water system","Surface water","Lake","EAST CHICAGO","29,500","7","49","55"
"IN5251004","EAST FORK WATER","Community water system","Ground water","Martin","SHOALS","3,280","9","13","36"
"IN5247002","EAST LAWRENCE WATER AUTHORITY","Community water system","Surface water purchased","Lawrence","BEDFORD","8,500","11","6","18"
"IN5253003","EAST MONROE WATER CORPORATION","Community water system","Surface water purchased","Monroe","BLOOMINGTON","4,618","10","16","20"
"IN5288002","EAST WASHINGTON RURAL WATER","Community water system","Surface water purchased","Washington","SALEM","8,458","10","24","16"
"IN5203004","EASTERN BARTHOLOMEW WATER","Community water system","Ground water","Bartholomew","TAYLORSVILLE","13,547","15","39","28"
"IN5228003","EASTERN HEIGHTS UTILITIES","Community water system","Ground water","Greene","BLOOMFIELD","17,155","29","29","23"
"IN5218006","EATON WATER WORKS","Community water system","Ground water","Delaware","EATON","1,805","10","6","46"
"IN5248006","EDGEWOOD WATER DEPARTMENT","Community water system","Ground water","Madison","ANDERSON","1,913","7","11","20"
"IN5241002","EDINBURGH WATER UTILITY","Community water system","Ground water","Johnson","EDINBURGH","4,480","10","5","17"
"IN5242005","EDWARDSPORT WATER UTILITY","Community water system","Ground water","Knox","EDWARDSPORT","488","7","67","24"
"IN5222001","EDWARDSVILLE WATER CORPORATION","Community water system","Ground water","Floyd","GEORGETOWN","9,943","16","118","20"
"IN5287003","ELBERFELD WATER DEPARTMENT","Community water system","Surface water purchased","Warrick","ELBERFELD","2,122","6","4","25"
"IN5220007","ELKHART MOBILE HOME PARK","Community water system","Ground water","Elkhart","ELKHART","96","6","16","17"
"IN5220008","ELKHART PUBLIC WORKS AND UTILITIES","Community water system","Ground water","Elkhart","ELKHART","47,059","42","70","29"
"IN5253004","ELLETTSVILLE WATER WORKS","Community water system","Surface water purchased","Monroe","ELLETTSVILLE","12,545","6","9","11"
"IN5228001","ELLIS WATER COMPANY, INC.","Community water system","Ground water purchased","Greene","LINTON","2,892","8","1","9"
"IN5214003","ELNORA WATER WORKS","Community water system","Ground water","Daviess","ELNORA","663","6","41","25"
"IN5248007","ELWOOD WATER & SEWAGE","Community water system","Ground water","Madison","ELWOOD","8,586","17","7","31"
"IN5213002","ENGLISH WATER WORKS","Community water system","Surface water purchased","Crawford","ENGLISH","886","7","14","12"
"IN5243003","ETNA GREEN WATER DEPARTMENT","Community water system","Ground water","Kosciusko","ETNA GREEN","663","6","34","15"
"IN5282002","EVANSVILLE WATER UTILITY","Community water system","Surface water","Vanderburgh","EVANSVILLE","162,000","12","22","64"
"IN5221002","EVERTON WATER CORPORATION","Community water system","Ground water","Fayette","CONNERSVILLE","1,800","9","6","17"
"IN5227005","FAIRMOUNT WATER WORKS","Community water system","Ground water","Grant","FAIRMOUNT","2,954","7","2","32"
"IN5283006","FAIRVIEW PARK WATER UTILITIES","Community water system","Ground water","Vermillion","FAIRVIEW PARK","1,386","8","10","11"
"IN5245009","FAIRWAY REGIONAL WATER DISTRICT","Community water system","Ground water","Lake","CEDAR LAKE","210","6","52","15"
"IN5268002","FARMLAND MUNICIPAL WATER WORKS","Community water system","Ground water","Randolph","FARMLAND","1,333","7","38","19"
"IN5244001","FAWN RIVER CROSSING","Community water system","Ground water","LaGrange","HOWE","653","6","0","3"
"IN5284002","FAYETTE TOWNSHIP WATER ASSN.","Community water system","Ground water","Vigo","NEW GOSHEN","2,000","10","49","15"
"IN5284018","FCI & FPC - TERRE HAUTE","Community water system","Ground water","Vigo","TERRE HAUTE","975","12","56","17"
"IN5219004","FERDINAND WATER DEPARTMENT","Community water system","Surface water purchased","Dubois","FERDINAND","2,413","7","39","19"
"IN5274003","FINCH NEWTON WATER, INC.","Community water system","Surface water purchased","Spencer","GRANDVIEW (GRAND VIEW)","1,775","8","21","14"
"IN5208003","FLORA WATER WORKS","Community water system","Ground water","Carroll","FLORA","2,100","9","4","12"
"IN5222002","FLOYDS KNOBS WATER COMPANY, INC.","Community water system","Ground water purchased","Floyd","FLOYDS KNOBS","5,728","8","3","14"
"IN5264003","FOREST OAKS MHC, LLC","Community water system","Ground water","Porter","CHESTERTON","500","5","34","18"
"IN5226001","FORT BRANCH WATER DEPARTMENT","Community water system","Ground water","Gibson","FORT BRANCH","3,518","22","45","31"
"IN5202020","FORT WAYNE - 3 RIVERS FILTRATION PLANT","Community water system","Surface water","Allen","FORT WAYNE","250,000","8","15","25"
"IN5230003","FORTVILLE WATER WORKS","Community water system","Ground water","Hancock","FORTVILLE","3,929","9","9","9"
"IN5289006","FOUNTAIN CITY WATER WORKS","Community water system","Ground water","Wayne","FOUNTAIN CITY","735","7","2","14"
"IN5204006","FOWLER WATER WORKS","Community water system","Ground water","Benton","FOWLER","2,317","8","16","24"
"IN5266001","FRANCESVILLE WATER DEPARTMENT","Community water system","Ground water","Pulaski","FRANCESVILLE","969","8","48","17"
"IN5226002","FRANCISCO WATER DEPARTMENT","Community water system","Surface water purchased","Gibson","FRANCISCO","802","4","16","13"
"IN5212003","FRANKFORT WATER WORKS","Community water system","Ground water","Clinton","FRANKFORT","17,250","20","66","28"
"IN5224002","FRANKLIN COUNTY WATER ASSOCIATION","Community water system","Ground water","Franklin","BROOKVILLE","9,018","18","4","21"
"IN5248008","FRANKTON WATER WORKS","Community water system","Ground water","Madison","FRANKTON","1,800","10","25","30"
"IN5242006","FREELANDVILLE WATER ASSOCIATION","Community water system","Ground water","Knox","FREELANDVILLE","1,103","10","108","21"
"IN5276006","FREMONT WATER DEPARTMENT","Community water system","Ground water","Steuben","FREMONT","2,138","7","5","12"
"IN5209003","GALVESTON WATER WORKS","Community water system","Ground water","Cass","GALVESTON","1,258","8","8","10"
"IN5203005","GARDEN CITY MOBILE HOME PARK","Community water system","Ground water","Bartholomew","COLUMBUS","140","5","29","38"
"IN5217004","GARRETT WATER UTILITY","Community water system","Ground water","DeKalb","GARRETT","6,104","11","6","19"
"IN5227006","GAS CITY WATER DEPARTMENT","Community water system","Ground water","Grant","GAS CITY","6,000","12","10","31"
