PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
PA4490011,AQUA PA EAST CAMERON,Community water system,Ground water,Northumberland,-,200,6,239,13
PA3061153,AQUA PA EAST POINTE,Community water system,Ground water,Berks,-,75,3,2,4
PA6610019,AQUA PA EMLENTON,Community water system,Surface water,Venango,-,915,3,129,5
PA2660036,AQUA PA FACTORYVILLE,Community water system,Ground water,Wyoming,-,2323,6,33,4
PA2520037,AQUA PA FAWN LAKE FOREST,Community water system,Ground water,Pike,-,6533,29,42,4
PA2400012,AQUA PA FIELDCREST,Community water system,Ground water,Luzerne,-,110,3,53,4
PA3060018,AQUA PA FLYING HILLS WA SYS,Community water system,Ground water,Berks,-,3600,10,40,5
PA2400078,AQUA PA FOREST PARK,Community water system,Ground water,Luzerne,-,420,8,216,5
PA1150126,AQUA PA FRANKLIN,Community water system,Ground water,Chester,-,265,3,69,6
PA1150137,AQUA PA FRIENDSHIP,Community water system,Surface water purchased,Chester,-,7675,27,98,5
PA2400089,AQUA PA GARBUSH,Community water system,Ground water,Luzerne,-,200,4,32,3
PA2640017,AQUA PA GARDEN HILLS,Community water system,Ground water,Wayne,-,90,4,12,6
PA3060030,AQUA PA GEIGERTOWN WATER SYS,Community water system,Ground water,Berks,-,200,6,180,5
PA3130054,AQUA PA GOLDEN OAKS,Community water system,Ground water,Carbon,-,132,3,5,4
PA2640022,AQUA PA GOULDSBORO,Community water system,Ground water,Wayne,-,350,3,106,4
PA2400147,AQUA PA GREENBRIAR,Community water system,Ground water,Luzerne,-,120,3,2,3
PA2450044,AQUA PA HAMILTON WATER CO,Community water system,Ground water,Monroe,-,1500,7,34,4
PA1460028,AQUA PA HATBORO,Community water system,Surface water purchased,Montgomery,-,12901,31,65,8
PA2400053,AQUA PA HEX ACRES,Community water system,Ground water,Luzerne,-,255,8,125,4
PA3060133,AQUA PA HILLCREST ESTATES II,Community water system,Ground water,Berks,-,214,3,0,5
PA2640018,AQUA PA HONESDALE,Community water system,Ground water,Wayne,-,5500,17,182,5
PA1150195,AQUA PA HONEYBROOK,Community water system,Ground water,Chester,-,1600,8,16,5
PA4340018,AQUA PA INC MERIBAH WATER CO,Community water system,Ground water,Juniata,-,135,6,70,6
PA6170048,AQUA PA INC TREASURE LAKE DIV,Community water system,Ground water,Clearfield,-,4155,20,139,5
PA2350057,AQUA PA JEFFERSON HEIGHTS,Community water system,Ground water,Lackawanna,-,498,9,81,4
PA6270008,AQUA PA JENKS TWP WTP,Community water system,Ground water,Forest,-,4320,8,6,5
PA4550008,AQUA PA KRATZERVILLE,Community water system,Ground water,Snyder,-,435,6,173,5
PA6430059,AQUA PA LAKE LATONKA WTP,Community water system,Ground water,Mercer,-,1400,4,8,6
PA2400111,AQUA PA LAUREL LAKES VILLAGE,Community water system,Ground water,Luzerne,-,475,9,267,3
PA7010057,AQUA PA LINKS AT GETTYSBURG SY,Community water system,Ground water,Adams,-,398,4,12,4
PA1460073,AQUA PA MAIN SYSTEM,Community water system,Surface water,Montgomery,-,747460,109,76,11
PA3390049,AQUA PA MAPLE HILLS,Community water system,Ground water,Lehigh,-,164,7,9,6
PA2400104,AQUA PA MIDWAY,Community water system,Ground water,Luzerne,-,2500,11,134,5
PA4190016,AQUA PA MIFFLIN TOWNSHIP,Community water system,Ground water,Columbia,-,1220,6,53,8
PA4550009,AQUA PA MONROE TWP,Community water system,Ground water,Snyder,-,2400,18,18,6
PA2450039,AQUA PA MOUNTAINHOME SYSTEM,Community water system,Ground water,Monroe,-,1450,7,41,5
PA6420018,AQUA PA MT JEWETT,Community water system,Ground water,McKean,-,940,13,192,6
PA2400095,AQUA PA OAKHILL,Community water system,Ground water,Luzerne,-,486,8,124,4
PA3540071,AQUA PA ONEIDA,Community water system,Ground water,Schuylkill,-,568,8,11,4
PA2640048,AQUA PA PAUPACKAN LAKE ESTATES,Community water system,Ground water,Wayne,-,800,18,209,7
PA1090147,AQUA PA PEDDLERS VIEW,Community water system,Ground water,Bucks,-,600,4,3,5
PA2400079,AQUA PA PENN LAKE,Community water system,Ground water,Luzerne,-,150,3,111,5
PA4550024,AQUA PA PENNSVIEW SYSTEM,Community water system,Ground water,Snyder,-,350,5,243,7
PA1460069,AQUA PA PERKIOMEN TOWNSHIP,Community water system,Ground water,Montgomery,-,3600,19,30,6
PA1460068,AQUA PA PERKIOMEN WOODS,Community water system,Ground water,Montgomery,-,1100,3,20,6
PA2400101,AQUA PA RHODES TERRACE,Community water system,Ground water,Luzerne,-,68,3,39,5
PA2660017,AQUA PA RIVERCREST,Community water system,Ground water,Wyoming,-,542,6,79,4
PA4490024,AQUA PA ROARING CREEK DIVISION,Community water system,Surface water,Northumberland,-,43000,14,4,10
PA2450093,AQUA PA ROBIN HOOD LAKES,Community water system,Ground water,Monroe,-,492,12,16,4
PA2400140,AQUA PA SAND SPRINGS,Community water system,Ground water,Luzerne,-,840,5,35,3
PA6430054,AQUA PA SHENANGO VALLEY WTP,Community water system,Surface water,Mercer,-,48000,3,12,6
PA2400029,AQUA PA SHICKSHINNY LAKE,Community water system,Ground water,Luzerne,-,250,8,236,4
PA1150089,AQUA PA SPRING RUN,Community water system,Surface water purchased,Chester,-,7303,24,202,5
PA3390068,AQUA PA SPRINGHOUSE FARMS,Community water system,Ground water,Lehigh,-,645,9,52,7
PA2400144,AQUA PA ST JOHNS ESTATES,Community water system,Ground water,Luzerne,-,95,3,32,3
PA3060134,AQUA PA STONECROFT,Community water system,Ground water,Berks,-,600,4,0,4
PA2450054,AQUA PA SUN VALLEY,Community water system,Ground water,Monroe,-,120,3,1276,3
PA1460092,AQUA PA SUPERIOR CENTER POINT,Community water system,Surface water purchased,Montgomery,-,500,4,209,4
PA1460007,AQUA PA SUPERIOR IVY RIDGE,Community water system,Ground water,Montgomery,-,150,4,80,5
PA1460085,AQUA PA SUPERIOR MAIN SYSTEM,Community water system,Ground water,Montgomery,-,7500,24,482,5
PA3060137,AQUA PA SUPERIOR MEADOWBROOK,Community water system,Ground water,Berks,-,250,4,46,4
PA2080028,AQUA PA SUSQUEHANNA DIVISION,Community water system,Ground water,Bradford,-,15569,8,59,6
PA2520061,AQUA PA TAFTON WILSON HILL,Community water system,Ground water,Pike,-,80,3,265,4
PA2520065,AQUA PA TANGLEWOOD LAKES,Community water system,Ground water,Pike,-,1321,14,42,3
PA2520066,AQUA PA TANGLWOOD NORTH,Community water system,Ground water,Pike,-,690,10,13,4
PA3540069,AQUA PA THE PINES,Community water system,Ground water,Schuylkill,-,160,4,28,4
PA1150035,AQUA PA UWCHLAN,Community water system,Surface water purchased,Chester,-,35518,25,84,8
PA2400066,AQUA PA WAPWALLOPEN,Community water system,Ground water,Luzerne,-,239,6,115,4
PA2400102,AQUA PA WARDEN PLACE,Community water system,Ground water,Luzerne,-,175,6,61,4
PA2660016,AQUA PA WASHINGTON PARK,Community water system,Ground water,Wyoming,-,300,10,168,5
PA2640032,AQUA PA WATER CO  WAYMART,Community water system,Ground water,Wayne,-,1100,14,8,5
PA2580010,AQUA PA WATER CO BROOKLYN,Community water system,Ground water,Susquehanna,-,44,4,19,5
PA2350037,AQUA PA WATER CO CHINCHILLA I,Community water system,Ground water,Lackawanna,-,100,4,19,5
PA2350036,AQUA PA WATER CO CHINCHILLA II,Community water system,Ground water,Lackawanna,-,340,5,30,5
PA2350055,AQUA PA WATER CO EDGEWOOD,Community water system,Ground water,Lackawanna,-,265,5,10,4
PA2350034,AQUA PA WATER CO ELMBROOK,Community water system,Ground water,Lackawanna,-,300,6,51,4
PA2350025,AQUA PA WATER CO GLENBURN,Community water system,Ground water,Lackawanna,-,150,3,18,4
PA2640028,AQUA PA WATER CO HAWLEY,Community water system,Ground water,Wayne,-,1800,14,102,7
PA2580012,AQUA PA WATER CO HOP BOTTOM,Community water system,Ground water,Susquehanna,-,265,4,25,5
PA2350027,AQUA PA WATER CO MOSCOW,Community water system,Ground water,Lackawanna,-,600,3,36,4
PA2350070,AQUA PA WATER CO MOUNT COBB,Community water system,Ground water,Lackawanna,-,120,3,2,4
PA2640020,AQUA PA WATER CO SCI WAYMART,Community water system,Ground water,Wayne,-,3200,9,37,6
PA2350004,AQUA PA WATER CO STANTON,Community water system,Ground water,Lackawanna,-,425,9,53,5
PA2350029,AQUA PA WATER CO SUNSET HILLS,Community water system,Ground water,Lackawanna,-,145,3,18,5
PA2350053,AQUA PA WATER CO THORNHURST CC,Community water system,Ground water,Lackawanna,-,500,9,4,4
PA2640031,AQUA PA WAYNE COUNTY PRISON,Community water system,Ground water,Wayne,-,160,3,44,3
PA1150098,AQUA PA WEST CHESTER,Community water system,Surface water,Chester,-,33918,16,62,6
PA3480030,AQUA PA WH CHRISTIAN SPRINGS,Community water system,Ground water,Northampton,-,153,5,44,5
PA2400108,AQUA PA WHITE HAVEN,Community water system,Ground water,Luzerne,-,1200,11,35,5
PA7210048,AQUA PA WHITE ROCK ACRES SYS,Community water system,Ground water,Cumberland,-,890,5,48,5
PA3480029,AQUA PA WHITEHAVEN EVANWOOD,Community water system,Ground water,Northampton,-,60,3,23,6
PA2450141,AQUA PA WILD PINES WATER SYS,Community water system,Ground water,Monroe,-,440,3,7,3
PA1150205,AQUA PA WILLOWDALE,Community water system,Surface water purchased,Chester,-,1300,7,20,5
PA2521031,AQUA PA WOODLEDGE VILLAGE,Community water system,Ground water,Pike,-,58,3,2,4
PA2400149,AQUA PA YALICK FARMS,Community water system,Ground water,Luzerne,-,178,4,6,3
PA2450086,AQUA PENNSYLVANIA PINECREST,Community water system,Ground water,Monroe,-,500,3,28,4
PA7500037,ARBOR MANOR APTS,Community water system,Ground water,Perry,-,65,10,211,6
PA7010001,ARENDTSVILLE MUNI WATER SYS,Community water system,Ground water,Adams,-,1200,10,31,6
PA2640042,ARNOLD APARTMENTS,Community water system,Ground water,Wayne,-,44,3,61,4
PA1150002,ARTESIAN WATER PA INC,Community water system,Surface water purchased,Chester,-,95,8,9,1
PA3540030,ASHLAND AREA WATER AUTHORITY,Community water system,Surface water,Schuylkill,-,4200,6,50,6
PA1150021,ASHWOOD APARTMENTS,Community water system,Ground water,Chester,-,75,2,5,2
PA2640703,ASPEN RIDGE POA,Community water system,Ground water,Wayne,-,100,3,32,3
PA5020003,ASPINWALL BORO WATER DEPT,Community water system,Surface water purchased,Allegheny,-,3151,11,4,14
PA3540015,AUBURN MUNICIPAL AUTHORITY,Community water system,Surface water,Schuylkill,-,920,4,39,6
PA7670121,AUDUBON PARK,Community water system,Ground water,York,-,214,3,15,3
PA1460055,AUDUBON WATER COMPANY,Community water system,Surface water purchased,Montgomery,-,9850,47,621,5
PA6530005,AUSTIN BOROUGH WATER,Community water system,Groundwater under influence of surface water,Potter,-,720,14,169,4
PA5630039,AUTH OF BORO OF CHARLEROI,Community water system,Surface water,Washington,-,27000,12,256,10
PA4070054,AUTUMN EST,Community water system,Ground water,Blair,-,35,3,42,7
PA5100045,AUTUMN GROVE CARE CENTER,Community water system,Ground water,Butler,-,238,5,55,5
PA6200071,AUTUMN HILLS WATER COMPANY,Community water system,Ground water,Crawford,-,338,4,22,6
PA1460062,AVANTE APARTMENTS,Community water system,Ground water,Montgomery,-,315,4,113,7
PA1150004,AVONWHEEL ESTATE MHP,Community water system,Ground water,Chester,-,300,4,91,6
PA1460035,AWC VALLEY FORGE CROSSING MHP,Community water system,Ground water,Montgomery,-,250,9,112,5
PA5040080,BADEN BORO WATER DEPT,Community water system,Surface water purchased,Beaver,-,4377,4,71,10
PA7360003,BAINBRIDGE WATER AUTHORITY,Community water system,Ground water,Lancaster,-,1200,4,43,6
PA4180069,BALD EAGLE BOYS CAMP,Community water system,Ground water,Clinton,-,43,3,27,3
PA3060002,BALLY MUNI WATER WORKS,Community water system,Ground water,Berks,-,1090,8,50,7
PA6610036,BARKEYVILLE MUN AUTHORITY,Community water system,Ground water,Venango,-,1600,5,41,5
PA2450005,BARTON COURT,Community water system,Ground water,Monroe,-,118,6,29,4
PA3480066,BATH MUNICIPAL WATER WORKS,Community water system,Ground water,Northampton,-,2680,14,26,7
PA1090160,BCWSA FOX RUN PRESERVE,Community water system,Ground water,Bucks,-,220,3,59,4
PA1090079,BCWSA MAIN LOWER SOUTH,Community water system,Surface water purchased,Bucks,-,52621,10,48,6
PA1090130,BCWSA NEW HOPE,Community water system,Surface water,Bucks,-,3017,14,367,6
PA1090129,BCWSA SOLEBURY,Community water system,Ground water,Bucks,-,2100,7,80,5
PA5100017,BEACON LITE MOBILE ESTATES,Community water system,Ground water,Butler,-,100,4,86,5
PA7280043,BEAR VALLEY JOINT AUTH,Community water system,Surface water,Franklin,-,12589,12,103,5
PA5040009,BEAVER BORO MUNI AUTH,Community water system,Ground water,Beaver,-,5799,7,117,10
PA2400088,BEAVER BROOK ASSOC,Community water system,Ground water purchased,Luzerne,-,200,3,94,3
PA5040012,BEAVER FALLS MUNI AUTH,Community water system,Surface water,Beaver,-,49500,9,248,10
PA3130002,BEAVER MEADOWS BOROUGH,Community water system,Surface water purchased,Carbon,-,968,2,169,3
PA3130038,BEAVER RUN WATER ASSOCIATION,Community water system,Ground water,Carbon,-,50,8,133,5
PA7360101,BEAVER VALLEY MHP,Community water system,Groundwater under influence of surface water,Lancaster,-,50,4,58,6
PA4550012,BEAVERTOWN MUNICIPAL AUTHORITY,Community water system,Ground water,Snyder,-,935,6,179,6
PA6170052,BECCARIA COALPORT IRVONA M A,Community water system,Ground water,Clearfield,-,1850,4,34,5
PA4050002,BEDFORD BORO WATER AUTH,Community water system,Surface water,Bedford,-,5127,6,56,6
PA4050037,BEDFORD TWP MUNI AUTH,Community water system,Ground water,Bedford,-,1125,12,71,4
PA1090104,BEDMINSTER MUN AUTH,Community water system,Ground water,Bucks,-,3042,6,44,5
PA4180035,BEECH CREEK BOROUGH AUTHORITY,Community water system,Ground water,Clinton,-,1800,4,2,7
PA2400042,BEECHCREST MHP,Community water system,Ground water,Luzerne,-,25,3,37,5
PA4070060,BEL AIR PARK APTS,Community water system,Ground water,Blair,-,44,4,86,8
PA4290004,BELFAST TWP MUNI AUTH,Community water system,Ground water,Fulton,-,276,3,51,6
PA2350066,BELLE AIRE ACRES,Community water system,Ground water,Lackawanna,-,55,3,301,3
PA5260004,BELLE VERNON BORO MUNI AUTH,Community water system,Surface water purchased,Fayette,-,6000,6,158,11
PA4140075,BELLEFONTE BOROUGH WATER AUTH,Community water system,Ground water,Centre,-,9500,5,186,3
PA4070025,BELLEMEAD CIVIC ASSN INC,Community water system,Surface water,Blair,-,340,3,78,8
PA4070053,BELLMEAD TOWNHOUSES,Community water system,Groundwater under influence of surface water,Blair,-,90,3,90,6
PA4070009,BELLWOOD BORO AUTH,Community water system,Surface water purchased,Blair,-,3162,2,45,7
PA7010002,BENDERSVILLE MUNI AUTH,Community water system,Ground water,Adams,-,1039,9,51,5
PA4340006,BENNERS MHP,Community water system,Ground water,Juniata,-,60,3,184,5
PA5630030,BENTLEYVILLE MUNI AUTH,Community water system,Surface water purchased,Washington,-,2600,3,53,9
PA4190014,BENTON MUNICIPAL WATER AUTH,Community water system,Groundwater under influence of surface water,Columbia,-,1100,3,86,6
PA2350005,BENTON SPRINGS LLC,Community water system,Ground water,Lackawanna,-,150,3,135,5
PA3060040,BERKLEIGH HEIGHTS MHP INC,Community water system,Ground water,Berks,-,95,7,96,8
PA3060058,BERKS HILL ESTATES,Community water system,Ground water,Berks,-,66,4,77,6
PA3060132,BERKS LEISURE LIVING,Community water system,Ground water,Berks,-,49,4,17,4
PA4560029,BERLIN BORO MUNI AUTH,Community water system,Ground water,Somerset,-,2450,16,9,6
PA3060045,BERN TWP MUNI AUTH,Community water system,Surface water purchased,Berks,-,1800,7,13,5
PA5100026,BERNIES MOBILE HOME PARK,Community water system,Ground water,Butler,-,170,4,72,4
PA3060085,BERNVILLE BOROUGH,Community water system,Ground water,Berks,-,1010,6,78,5
PA4340019,BERRYS PERSONAL CARE CTR,Community water system,Ground water,Juniata,-,80,3,46,4
PA6370003,BESSEMER BOROUGH WATER DEPT,Community water system,Ground water,Lawrence,-,1100,7,76,5
PA3480814,BETH 512 SYSTEM,Community water system,Ground water purchased,Northampton,-,725,3,16,5
PA3480056,BETH COUNTRY SQUIRE ESTATES,Community water system,Ground water,Northampton,-,87,6,50,6
PA3480021,BETH EAST ALLEN GDNS,Community water system,Ground water,Northampton,-,192,6,26,5
PA3480022,BETH SHADY LANE SYSTEM,Community water system,Ground water,Northampton,-,61,3,11,6
PA3480079,BETH WIL MAR MANOR,Community water system,Ground water,Northampton,-,90,4,34,7
PA3060092,BETHANY CHILDRENS HOME,Community water system,Ground water,Berks,-,200,3,42,5
PA2640065,BETHANY VILLAGE,Community water system,Ground water,Wayne,-,99,3,79,4
PA7380012,BIG BOULDER MHP,Community water system,Ground water,Lebanon,-,40,3,48,6
PA3390010,BIG O MOBILE HOME PARK,Community water system,Ground water,Lehigh,-,65,5,37,6
PA7210039,BIG SPRING TERRACE MHP,Community water system,Ground water,Cumberland,-,439,4,75,7
PA7010020,BIGLERVILLE WATER CO,Community water system,Ground water,Adams,-,2501,10,77,6
PA2450008,BIRCHWOOD TRAILER PARK,Community water system,Ground water,Monroe,-,389,7,35,5
PA3060010,BIRDSBORO MUNI WATER AUTH,Community water system,Surface water,Berks,-,5353,7,96,6
PA4410016,BITTNERS MOBILE HOME PARK,Community water system,Ground water,Lycoming,-,100,3,279,5
PA4140046,BLACK HAWK MOBILE HOME PARK,Community water system,Ground water,Centre,-,118,6,34,5
PA4110077,BLACKLICK VALLEY MUNI AUTH,Community water system,Surface water purchased,Cambria,-,1650,10,33,6
PA7500018,BLAIN WATER CO,Community water system,Ground water,Perry,-,321,6,148,6
PA4070016,BLAIR MHP,Community water system,Ground water,Blair,-,185,4,249,11
PA4070011,BLAIR TWP WATER & SEWER AUTH,Community water system,Surface water purchased,Blair,-,2550,2,9,8
PA5320006,BLAIRSVILLE MUNI AUTH,Community water system,Surface water,Indiana,-,3600,7,138,14
PA4140134,BLARNEYSTONE,Community water system,Ground water,Centre,-,75,3,34,3
PA5020004,BLAWNOX BORO WATER DEPT,Community water system,Surface water purchased,Allegheny,-,2200,3,17,14
PA7500012,BLOOMFIELD BORO WATER AUTH,Community water system,Ground water,Perry,-,1170,10,63,7
PA2590044,BLOSS TWP MUNICIPAL AUTHORITY,Community water system,Ground water,Tioga,-,325,3,82,3
PA2590033,BLOSSBURG MUNICIPAL AUTHORITY,Community water system,Surface water,Tioga,-,1650,9,113,7
PA7360005,BLUE BALL WATER AUTHORITY,Community water system,Ground water,Lancaster,-,1946,5,31,5
PA3130040,BLUE HERON HOMEOWNERS ASSOC,Community water system,Ground water,Carbon,-,450,3,5,4
PA4050001,BLUE KNOB WATER CO,Community water system,Ground water,Bedford,-,300,4,24,5
PA7210056,BLUE MOUNTAIN HEIGHTS MHP,Community water system,Ground water,Cumberland,-,162,9,20,5
PA3130050,BLUE MOUNTAIN VIEW,Community water system,Ground water,Carbon,-,114,3,45,4
PA2450133,BLUE MTN LAKE UTILITY ASSOC,Community water system,Ground water,Monroe,-,1753,9,13,3
PA2450033,BLUE MTN VILLAGE ON CHICOLA LK,Community water system,Ground water,Monroe,-,160,3,91,4
PA4470008,BLUE SPRINGS TERRACE,Community water system,Ground water,Montour,-,250,3,47,11
PA3540017,BLYTHE TWP MUNICIPAL AUTHORITY,Community water system,Surface water,Schuylkill,-,7100,10,19,12
PA2400024,BONHAMS NURSING AND REHAB CTR,Community water system,Ground water,Luzerne,-,166,5,48,5
PA7010012,BONNEAUVILLE MUNI WATER AUTH,Community water system,Ground water,Adams,-,2730,27,358,4
PA4180066,BOONEVILLE MUTUAL WATER ASSOC,Community water system,Ground water,Clinton,-,87,6,201,7
PA7280032,BORO OF WAYNESBORO,Community water system,Surface water,Franklin,-,13200,7,147,6
PA1150109,BOROUGH OF ATGLEN,Community water system,Surface water purchased,Chester,-,1406,11,87,5
PA1150005,BOROUGH OF AVONDALE,Community water system,Ground water,Chester,-,1108,4,163,5
PA5040022,BOROUGH OF CONWAY,Community water system,Surface water purchased,Beaver,-,2176,5,46,10
PA1090107,BOROUGH OF DUBLIN,Community water system,Ground water,Bucks,-,2200,10,40,6
PA4140080,BOROUGH OF HOWARD,Community water system,Ground water,Centre,-,1001,13,87,7
PA6370032,BOROUGH OF WAMPUM WATER DEPT,Community water system,Ground water,Lawrence,-,832,7,59,6
PA4560030,BOSWELL BORO MUNI AUTH,Community water system,Surface water purchased,Somerset,-,2900,6,85,8
PA3130021,BOWMANSTOWN AUTHORITY,Community water system,Ground water,Carbon,-,900,13,106,6
PA3060081,BOYERTOWN MUNI AUTH,Community water system,Surface water,Berks,-,8000,6,105,6
PA5020006,BRACKENRIDGE BORO WATER DEPT,Community water system,Surface water,Allegheny,-,3700,7,37,14
PA5020007,BRADDOCK BORO WATER AUTH,Community water system,Surface water purchased,Allegheny,-,2008,3,13,13
PA6420014,BRADFORD CITY WATER AUTHORITY,Community water system,Surface water,McKean,-,18000,6,167,7
PA2080033,BRADFORD COUNTY MANOR,Community water system,Ground water,Bradford,-,700,5,126,5
PA5100869,BRADY HILLS MHP,Community water system,Ground water,Butler,-,400,9,34,4
PA6170036,BRADY TWP WATER ASSOCIATION,Community water system,Ground water,Clearfield,-,1570,7,106,4
PA5030037,BRADYS BEND WATER & SEW AUTH,Community water system,Groundwater under influence of surface water,Armstrong,-,625,6,58,15
PA6610046,BRANDON MAINTENANCE,Community water system,Ground water,Venango,-,300,4,8,3
PA1150045,BRANDYWINE MOBILE HOME PARK,Community water system,Ground water,Chester,-,90,3,120,6
PA5300004,BRAVE WATER AUTH,Community water system,Surface water purchased,Greene,-,200,3,175,10
PA7360178,BRERETON MANOR RETIREMENT HOME,Community water system,Ground water,Lancaster,-,30,3,31,7
PA5040017,BRIGHTON TWP MUNI AUTH,Community water system,Ground water purchased,Beaver,-,7920,7,21,10
PA1230006,BRINTON MANOR,Community water system,Ground water,Delaware,-,196,5,25,5
PA4310023,BROADTOP CITY WATER AUTH,Community water system,Ground water,Huntingdon,-,350,7,83,7
PA6330002,BROCKWAY BORO MUNICIPAL AUTH,Community water system,Surface water,Jefferson,-,4384,13,254,6
PA2450034,BRODHEAD CREEK REG WATER AUTH,Community water system,Surface water,Monroe,-,30000,18,244,5
PA4560034,BROOK HAVEN ACRES,Community water system,Ground water,Somerset,-,75,4,134,7
PA7670098,BROOKHAVEN MHP,Community water system,Ground water,York,-,266,5,19,5
PA4340003,BROOKLINE MANOR,Community water system,Ground water,Juniata,-,100,3,39,7
PA4340001,BROOKLINE RETIREMENT VILLAGE,Community water system,Ground water,Juniata,-,150,3,34,5
PA2450002,BROOKMONT HEALTH CARE CENTER,Community water system,Ground water,Monroe,-,229,3,7,4
PA7360006,BROOKSIDE MOBILEHOME PARK,Community water system,Ground water,Lancaster,-,176,4,51,5
PA4190019,BROOKSIDE VILLAGE MHP,Community water system,Ground water,Columbia,-,475,7,119,8
PA6330004,BROOKVILLE MUNICIPAL AUTH,Community water system,Surface water,Jefferson,-,6220,6,84,7
PA4050004,BROOKWOOD COUNTRYSIDE,Community water system,Ground water,Bedford,-,200,4,27,5
PA4050008,BRUSH CREEK COUNTRY ESTATES,Community water system,Ground water,Bedford,-,98,3,128,6
PA6610009,BUCHOLZ MOBILE HOME PARK,Community water system,Ground water,Venango,-,50,5,24,4
