PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
VA2023060,BLUE RIDGE HEIGHTS,Community water system,Ground water,Botetourt,-,315,13,0,24
VA2015075,BLUE RIDGE MOBILE HOME PARK,Community water system,Ground water,Augusta,-,106,6,10,15
VA2079125,BLUE RIDGE SCHOOL,Community water system,Ground water,Greene,-,260,12,2,26
VA2109075,BLUE RIDGE SHORES,Community water system,Ground water,Louisa,-,1707,22,5,26
VA1185062,BLUEFIELD VALLEY WATERWORKS,Community water system,Surface water purchased,Tazewell,-,428,2,0,14
VA1185061,"BLUEFIELD, TOWN OF",Community water system,Surface water,Tazewell,-,6138,22,16,40
VA1195640,BOLD CAMP,Community water system,Surface water purchased,Wise,-,876,4,7,11
VA4133100,BON HARBOURS,Community water system,Ground water,Northumberland,-,96,5,0,18
VA5067043,BOONES MILL TOWN OF,Community water system,Ground water,Franklin,-,350,9,18,37
VA1169350,BOOZY CREEK/SCOTT CO PSA,Community water system,Surface water purchased,Scott,-,139,4,0,6
VA2023120,BOTETOURT FOREST,Community water system,Ground water,Botetourt,-,160,5,0,23
VA6061057,BOTHA SUBDIVISION,Community water system,Ground water,Fauquier,-,63,7,0,10
VA4127200,BOTTOMS BRIDGE,Community water system,Ground water,New Kent,-,1950,19,1,18
VA6033550,"BOWLING GREEN, TOWN OF",Community water system,Ground water,Caroline,-,1152,17,27,17
VA5067042,BOXWOOD GREEN,Community water system,Ground water,Franklin,-,186,10,3,21
VA5117100,"BOYDTON, TOWN OF",Community water system,Surface water purchased,Mecklenburg,-,430,9,6,19
VA3175100,BOYKINS-BRANCHVILLE SYSTEM,Community water system,Ground water,Southampton,-,1430,15,12,14
VA1035060,BRANDYWINE ESTATES,Community water system,Ground water,Carroll,-,25,7,0,14
VA4101060,BRAXTONS LANDING,Community water system,Ground water,King William,-,65,6,6,12
VA6047490,BRENRIDGE SUBDIVISION,Community water system,Ground water,Culpeper,-,175,10,330,10
VA2165045,"BRIDGEWATER, TOWN OF",Community water system,Surface water,Rockingham,-,5644,6,29,37
VA2023140,BRITISH WOODS,Community water system,Ground water,Botetourt,-,135,5,5,24
VA2165060,"BROADWAY, TOWN OF",Community water system,Surface water,Rockingham,-,3671,13,30,36
VA5025120,"BRODNAX, TOWN OF",Community water system,Surface water purchased,Brunswick,-,317,6,30,17
VA2023150,BROOKFIELD,Community water system,Ground water,Botetourt,-,415,10,6,20
VA1155055,BROOKMONT AREA,Community water system,Surface water purchased,Pulaski,-,100,5,21,11
VA5031175,"BROOKNEAL, TOWN OF",Community water system,Surface water,Campbell,-,1500,7,43,39
VA3095045,BROOKS` DUPLEXES,Community water system,Ground water,James City,-,29,5,48,15
VA4127055,BROOKWOOD MANOR,Community water system,Ground water,New Kent,-,230,11,13,19
VA4133110,BROWNS STORE,Community water system,Ground water,Northumberland,-,42,5,1,16
VA2163075,BROWNSBURG WATER COMPANY,Community water system,Ground water,Rockbridge,-,40,7,4,14
VA5067900,BROWN`S MOBILE HOME VILLAGE,Community water system,Ground water,Franklin,-,75,5,3,34
VA5025500,BRUNSWICK ESTATES,Community water system,Ground water,Brunswick,-,70,8,12,26
VA5025150,BRUNSWICK IDA - NORTH,Community water system,Surface water purchased,Brunswick,-,1035,5,3,1
VA1027061,BUCHANAN CO PSA,Community water system,Surface water purchased,Buchanan,-,19205,212,15,39
VA2023160,"BUCHANAN, TOWN OF",Community water system,Groundwater under influence of surface water,Botetourt,-,1220,14,4,32
VA5117125,BUCKHEAD SUBDIVISION,Community water system,Ground water,Mecklenburg,-,110,9,9,22
VA5029085,BUCKINGHAM CO WATER SYSTEM,Community water system,Surface water,Buckingham,-,5759,8,16,26
VA2530125,"BUENA VISTA, CITY OF",Community water system,Groundwater under influence of surface water,-,BUENA VISTA CITY,6650,19,9,18
VA6153050,BULL RUN MOUNTAIN/EVERGREEN (BRME),Community water system,Ground water,Prince William,-,1641,40,2,11
VA4133120,BURGESS,Community water system,Ground water,Northumberland,-,160,8,0,14
VA5135110,"BURKEVILLE, TOWN OF",Community water system,Ground water,Nottoway,-,432,34,54,20
VA4119277,BUSH PARK MOBILE HOME PARK,Community water system,Ground water,Middlesex,-,400,11,2,14
VA4193200,BUSHFIELD,Community water system,Ground water,Westmoreland,-,73,7,1,15
VA1520070,BVU AUTHORITY,Community water system,Surface water,-,BRISTOL,20000,13,17,43
VA4193240,CABIN POINT AND GLEBE HARBOUR,Community water system,Ground water,Westmoreland,-,1228,17,2,18
VA4133160,CALLAO,Community water system,Ground water,Northumberland,-,393,17,0,14
VA5031150,CAMPBELL COUNTY CENTRAL SYSTEM,Community water system,Surface water,Campbell,-,21761,19,30,36
VA5031170,CAMPBELL COUNTY EAST SYSTEM,Community water system,Surface water purchased,Campbell,-,2505,4,1,5
VA6033050,CAMPBELL`S CREEK SUBDIVISION,Community water system,Ground water,Caroline,-,375,18,4,18
VA3093117,CAMPTOWN,Community water system,Ground water purchased,Isle of Wight,-,855,3,0,8
VA1035066,CANA REGIONAL WATER SYSTEM,Community water system,Ground water,Carroll,-,1496,30,4,18
VA6099085,CANTERBURY SUBDIVISION,Community water system,Ground water,King George,-,180,8,22,18
VA3131120,"CAPE CHARLES, TOWN OF",Community water system,Ground water,Northampton,-,2276,7,10,24
VA3175170,"CAPRON, TOWN OF",Community water system,Ground water,Southampton,-,163,9,27,15
VA3001100,CAPTAINS COVE,Community water system,Ground water,Accomack,-,2380,25,35,24
VA2015119,CARDINAL HOUSE,Community water system,Ground water,Augusta,-,36,9,48,20
VA2161110,CAROLINA VILLAGE,Community water system,Ground water,Roanoke,-,72,5,1,22
VA6033085,CAROLINE UTILITY SYSTEM,Community water system,Ground water,Caroline,-,4157,62,6,17
VA1035088,CARROLL REGIONAL WATER SYSTEM,Community water system,Surface water purchased,Carroll,-,7500,76,15,20
VA3093170,CARRSVILLE,Community water system,Ground water,Isle of Wight,-,313,11,32,15
VA3199200,CARVER GARDENS,Community water system,Surface water purchased,York,-,163,6,0,14
VA5143365,CASCADE MOBILE ESTATES,Community water system,Ground water,Pittsylvania,-,100,11,15,30
VA1035090,CASCADE MOUNTAIN RESORT,Community water system,Ground water,Carroll,-,145,24,34,20
VA5031225,CASTLE CRAIG SUBDIVISION,Community water system,Ground water,Campbell,-,78,6,8,23
VA1167050,CASTLEWOOD,Community water system,Surface water purchased,Russell,-,5565,45,38,65
VA6047025,CATALPA SUBDIVISION,Community water system,Ground water,Culpeper,-,48,5,5,14
VA2161150,CATAWBA HOSPITAL,Community water system,Groundwater under influence of surface water,Roanoke,-,420,8,15,42
VA6061120,CATLETT SUBDIVISION,Community water system,Ground water,Fauquier,-,266,8,8,16
VA2023590,CAVE CREEK ASSISTED LIVING FACILITY,Community water system,Ground water,Botetourt,-,77,8,14,26
VA1185085,"CEDAR BLUFF, TOWN OF",Community water system,Surface water purchased,Tazewell,-,1300,6,15,12
VA2017130,CEDAR CREEK - BCSA,Community water system,Ground water,Bath,-,243,5,1,15
VA4101097,CEDAR CREST,Community water system,Ground water,King William,-,208,9,0,10
VA2165615,CEDAR HILL I,Community water system,Ground water,Rockingham,-,275,10,0,15
VA2165285,CEDAR HILL II,Community water system,Ground water,Rockingham,-,84,8,3,16
VA6099110,CEDAR KNOLL APT,Community water system,Ground water,King George,-,50,6,95,17
VA4119300,CEDAR POINTE,Community water system,Ground water,Middlesex,-,145,8,1,18
VA6033105,CEDAR RIDGE TRAILER PARK,Community water system,Ground water,Caroline,-,200,10,12,16
VA6047038,CEDARBROOKE SUBDIVISION,Community water system,Ground water,Culpeper,-,147,8,173,17
VA3149163,CEDARWOOD,Community water system,Ground water,Prince George,-,333,6,1,10
VA1051092,CENTENNIAL HEIGHTS,Community water system,Surface water purchased,Dickenson,-,220,2,2,11
VA4101110,CENTRAL GARAGE WATER SYSTEM,Community water system,Ground water,King William,-,2100,10,2,14
VA4041825,CENTRAL VIRGINIA CORR. UNIT NO. 13,Community water system,Ground water,Chesterfield,-,420,11,1,23
VA1035095,"CHALET HIGH, INC",Community water system,Ground water,Carroll,-,340,23,109,20
VA5037150,"CHARLOTTE COURTHOUSE, TOWN OF",Community water system,Ground water,Charlotte,-,1975,23,21,32
VA2540500,"CHARLOTTESVILLE, CITY OF",Community water system,Surface water purchased,-,CHARLOTTESVILLE,41487,4,1,20
VA5117200,"CHASE CITY,TOWN OF",Community water system,Surface water purchased,Mecklenburg,-,2242,39,41,26
VA5143114,"CHATHAM, TOWN OF",Community water system,Surface water,Pittsylvania,-,2500,10,45,49
VA3199210,CHEATHAM ANNEX,Community water system,Surface water purchased,York,-,800,8,17,22
VA2005095,CHEROKEE,Community water system,Surface water purchased,Alleghany,-,486,2,0,9
VA5067070,CHEROKEE HILLS,Community water system,Ground water,Franklin,-,60,10,126,27
VA4085140,CHERRYDALE SUBDIVISION,Community water system,Ground water,Hanover,-,940,11,3,17
VA4133200,CHESAPEAKE BAY ESTATES,Community water system,Ground water,Northumberland,-,288,9,2,16
VA4133203,CHESAPEAKE COVE,Community water system,Ground water,Northumberland,-,50,7,1,6
VA4115400,CHESAPEAKE SHORES,Community water system,Ground water,Mathews,-,56,6,2,19
VA3053248,CHESDIN MANOR SUBDIVISION,Community water system,Ground water,Dinwiddie,-,310,12,8,16
VA4041845,CHESTERFIELD CO CENTRAL WATER SYSTEM,Community water system,Surface water,Chesterfield,-,305392,53,0,47
VA6099285,CHESTNUT HILL MOBILE HOME PARK,Community water system,Ground water,King George,-,65,5,34,16
VA6047030,CHILDHELP,Community water system,Ground water,Culpeper,-,64,7,11,10
VA1173090,"CHILHOWIE, TOWN OF",Community water system,Purchased ground water under influence of surface water source,Smyth,-,4625,22,12,14
VA1191100,CHILHOWIE_WCSA REGIONAL WTP,Community water system,Groundwater under influence of surface water,Washington,-,0,10,0,39
VA3001175,"CHINCOTEAGUE, TOWN OF",Community water system,Ground water,Accomack,-,4325,18,3,19
VA4119400,CHRISTCHURCH SCHOOL,Community water system,Ground water,Middlesex,-,270,11,10,16
VA1121175,CHRISTIANSBURG ELLISTON WATERLINE,Community water system,Surface water purchased,Montgomery,-,3493,9,1,11
VA1121090,CHRISTIANSBURG TOWN OF,Community water system,Surface water purchased,Montgomery,-,22000,12,1,13
VA4103200,CHURCHFIELDS,Community water system,Ground water,Lancaster,-,45,7,6,18
VA6047041,CHURCHILL SUBDIVISION,Community water system,Ground water,Culpeper,-,130,9,4,13
VA2015120,CHURCHVILLE - ACSA,Community water system,Groundwater under influence of surface water,Augusta,-,1110,16,4,28
VA6099100,CIRCLE,Community water system,Ground water,King George,-,237,11,48,16
VA3550051,CITY OF CHESAPEAKE - NORTHWEST RIVER SYS,Community water system,Surface water,-,CHESAPEAKE,136718,29,18,46
VA3550050,CITY OF CHESAPEAKE - WESTERN BRANCH SYS,Community water system,Surface water purchased,-,CHESAPEAKE,32326,18,2,11
VA3550052,CITY OF CHESAPEAKE-SOUTH NORFOLK SYS,Community water system,Surface water purchased,-,CHESAPEAKE,28522,10,0,9
VA2775300,CITY OF SALEM WTP,Community water system,Surface water,-,SALEM,25432,10,15,43
VA6047040,CLAIRMONT MANOR,Community water system,Ground water,Culpeper,-,153,11,2,14
VA3181250,"CLAREMONT, TOWN OF",Community water system,Ground water,Surry,-,325,8,6,14
VA2043250,CLARKE COUNTY SANITARY AUTHORITY,Community water system,Groundwater under influence of surface water,Clarke,-,1215,8,7,32
VA5117310,"CLARKSVILLE, TOWN OF",Community water system,Surface water,Mecklenburg,-,1400,7,53,35
VA1185105,CLAYPOOL HILL TAZEWELL CO PSA,Community water system,Surface water,Tazewell,-,3322,39,1,42
VA1191150,CLEAR CREEK,Community water system,Surface water purchased,Washington,-,150,2,0,8
VA1167115,"CLEVELAND, TOWN OF",Community water system,Ground water,Russell,-,340,8,17,20
VA6047035,CLEVENGERS VILLAGE,Community water system,Ground water,Culpeper,-,855,16,0,5
VA5117315,CLIFFS ON THE ROANOKE,Community water system,Ground water,Mecklenburg,-,30,8,0,7
VA2017135,CLIFTON FORGE MOUNTAIN - BCSA,Community water system,Ground water,Bath,-,280,3,3,16
VA2560100,"CLIFTON FORGE, TOWN OF",Community water system,Surface water,Alleghany,-,3875,14,21,44
VA2005160,CLIFTONDALE PARK/ WILSON CREEK/ SHARON,Community water system,Surface water purchased,Alleghany,-,1818,3,1,18
VA1051100,"CLINTWOOD, TOWN OF",Community water system,Surface water purchased,Dickenson,-,4418,19,17,15
VA5083480,"CLOVER, COMMUNITY OF",Community water system,Ground water,Halifax,-,290,8,12,23
VA3093190,CLYDES DALE MOBILE HOME PARK,Community water system,Ground water,Isle of Wight,-,600,10,13,14
VA4115450,COBBS SHORES,Community water system,Ground water,Mathews,-,83,5,1,18
VA1195170,"COEBURN, TOWN OF",Community water system,Surface water,Wise,-,4630,11,24,55
VA6047016,COFFEEWOOD CORRECTIONAL CENTER,Community water system,Ground water,Culpeper,-,2000,13,0,12
VA4057200,COLEMANS ISLAND,Community water system,Ground water,Essex,-,30,5,10,15
VA4193280,"COLONIAL BEACH, TOWN OF",Community water system,Ground water,Westmoreland,-,3592,17,15,16
VA4127110,COLONIAL DOWNS,Community water system,Ground water,New Kent,-,2585,8,1,17
VA4085155,COLONIAL FOREST,Community water system,Ground water,Hanover,-,246,9,4,15
VA3570150,"COLONIAL HEIGHTS, CITY OF",Community water system,Surface water purchased,-,COLONIAL HEIGHTS,17286,6,3,14
VA2065120,COLUMBIA,Community water system,Ground water,Fluvanna,-,108,9,3,26
VA5067083,COMPASS COVE,Community water system,Ground water,Franklin,-,70,7,14,11
VA6113115,COPELEY FIELDS SUBDIVISION,Community water system,Ground water,Madison,-,25,6,22,15
VA4103225,CORBIN - LEWIS ESTATES,Community water system,Ground water,Lancaster,-,87,7,2,14
VA6033150,CORRECTIONAL UNIT #2,Community water system,Ground water,Caroline,-,175,9,10,21
VA4103230,CORROTOMAN BY THE BAY,Community water system,Ground water,Lancaster,-,417,11,0,16
VA2003850,CORVILLE FARM SUBDIVISION,Community water system,Ground water,Albemarle,-,27,6,108,14
VA5067077,COTTAGE EDGE,Community water system,Ground water,Franklin,-,80,4,3,4
VA4057150,COTTAGE ROW,Community water system,Ground water,Essex,-,120,7,6,13
VA4103245,COTTAGES AT THE GOLDEN EAGLE,Community water system,Ground water,Lancaster,-,44,7,10,16
VA2015325,COUNTRY ESTATE MOBILE HOME PARK,Community water system,Ground water,Augusta,-,300,10,27,16
VA2165180,COUNTRYSIDE SANITARY DISTRICT - RCPW,Community water system,Surface water purchased,Rockingham,-,50,5,13,14
VA4103250,COVE COLONY,Community water system,Ground water,Lancaster,-,105,6,0,14
VA1169150,COVE CREEK/SCOTT CO PSA,Community water system,Surface water purchased,Scott,-,139,2,3,6
VA4119405,COVES AT WILTON CREEK,Community water system,Ground water,Middlesex,-,206,15,4,18
VA2580100,"COVINGTON, CITY OF",Community water system,Surface water,-,COVINGTON,5961,5,16,44
VA2015150,"CRAIGSVILLE, TOWN OF",Community water system,Groundwater under influence of surface water,Augusta,-,2340,14,3,23
VA6107070,CREIGHTON FARMS,Community water system,Ground water,Loudoun,-,49,8,0,6
VA5143150,CRESTVIEW TRAILER COURT,Community water system,Ground water,Pittsylvania,-,40,4,72,11
VA5135160,"CREWE, TOWN OF",Community water system,Surface water,Nottoway,-,3500,10,8,57
VA4115455,CRICKET HILL APARTMENTS,Community water system,Ground water,Mathews,-,88,7,23,15
VA1051724,CROOKED BRANCH - DCPSA,Community water system,Surface water purchased,Dickenson,-,40,3,2,8
VA2003250,CROZET WTP,Community water system,Surface water,Albemarle,-,0,8,14,47
VA4075100,CROZIER,Community water system,Ground water,Goochland,-,72,5,3,21
VA6047050,CULPEPER MOBILE HOME PARK,Community water system,Ground water,Culpeper,-,140,9,5,13
VA6047500,"CULPEPER, TOWN OF",Community water system,Surface water,Culpeper,-,17411,23,25,29
VA5049150,CUMBERLAND COUNTY WATER SYSTEM,Community water system,Ground water,Cumberland,-,1840,12,2,10
VA4127141,CUMBERLAND HOSPITAL,Community water system,Ground water,New Kent,-,350,10,7,19
VA1071120,CURVE ROAD,Community water system,Purchased ground water under influence of surface water source,Giles,-,88,4,6,6
VA4057250,DAINGERFIELD SUBDIVISION,Community water system,Ground water,Essex,-,43,7,2,17
VA2023730,DAL-NITA HILLS,Community water system,Ground water,Botetourt,-,100,7,52,26
VA6153625,DALE CITY,Community water system,Surface water purchased,Prince William,-,65969,13,0,13
VA3810195,DAM NECK - U.S. NAVY,Community water system,Surface water purchased,-,VIRGINIA BEACH,2600,4,9,8
VA1169415,DANIEL BOONE/SCOTT CO PSA,Community water system,Surface water purchased,Scott,-,918,4,8,11
VA5590100,"DANVILLE, CITY OF",Community water system,Surface water,-,DANVILLE,43055,32,0,45
VA3175282,DARDEN`S MILL ESTATES,Community water system,Ground water,Southampton,-,114,6,57,15
VA4193320,DARL SUBDIVISION,Community water system,Ground water,Westmoreland,-,63,5,0,15
VA3093200,DAYS POINT,Community water system,Ground water,Isle of Wight,-,225,5,6,13
VA2165210,"DAYTON, TOWN OF",Community water system,Surface water,Rockingham,-,1700,7,13,28
VA1051737,DCPSA - BIG CANEY,Community water system,Surface water purchased,Dickenson,-,3670,18,0,4
VA1051726,DCPSA - HONEY CAMP/DARWIN,Community water system,Surface water purchased,Dickenson,-,700,10,1,10
VA1051735,DCPSA - MONTE LANE,Community water system,Surface water purchased,Dickenson,-,35,2,0,3
VA1051727,DCPSA - OSBORNS GAP,Community water system,Surface water purchased,Dickenson,-,175,6,6,11
VA1051729,DCPSA - RAKES RIDGE,Community water system,Surface water purchased,Dickenson,-,415,7,1,9
VA1051728,DCPSA - RT. 80,Community water system,Surface water purchased,Dickenson,-,605,9,1,10
VA1051732,DCPSA - RUSH CREEK,Community water system,Surface water purchased,Dickenson,-,25,2,0,6
VA1051725,DCPSA - SKEETROCK,Community water system,Surface water purchased,Dickenson,-,1090,12,4,12
VA1051736,DCPSA - SULLIVAN BRANCH,Community water system,Surface water purchased,Dickenson,-,88,2,0,3
VA1051731,DCPSA-FEARLS BRANCH,Community water system,Surface water purchased,Dickenson,-,255,4,1,9
VA3053280,DCWA CENTRAL,Community water system,Surface water purchased,Dinwiddie,-,7431,11,9,13
VA3093210,DEER RUN,Community water system,Ground water,Isle of Wight,-,104,11,42,11
VA1063154,DEER RUN MOBILE HOME PARK,Community water system,Ground water,Floyd,-,95,12,6,4
VA1021126,"DEER RUN WATER COMPANY, INC",Community water system,Ground water,Bland,-,41,5,34,22
VA2015200,DEERFIELD - ACSA,Community water system,Groundwater under influence of surface water,Augusta,-,138,5,21,27
VA3181400,"DENDRON, TOWN OF",Community water system,Ground water,Surry,-,360,7,19,15
VA4085200,DIANNE RIDGE,Community water system,Ground water,Hanover,-,59,7,3,16
VA1051721,DICKENSON COUNTY REGIONAL - DCPSA,Community water system,Surface water purchased,Dickenson,-,2978,62,7,12
VA1167137,"DICKENSONVILLE REST HOMES, INC.",Community water system,Ground water,Russell,-,46,8,12,21
VA5067415,DILLARDS HILL,Community water system,Ground water,Franklin,-,755,17,6,10
VA5029170,DISCOVERY SCHOOL OF VIRGINIA,Community water system,Ground water,Buckingham,-,65,6,1,9
VA4133240,DITCHLEY,Community water system,Ground water,Northumberland,-,69,7,5,16
VA4119535,DOCKSIDE HEALTH & REHAB,Community water system,Ground water,Middlesex,-,150,11,9,15
VA1051723,DOE BRANCH - DCPSA,Community water system,Surface water purchased,Dickenson,-,35,3,2,10
VA2015225,DOOMS - ACSA,Community water system,Ground water,Augusta,-,2368,10,1,14
VA6047062,DOVE HILL WATERWORKS,Community water system,Ground water,Culpeper,-,192,7,1,5
VA5037200,"DRAKES BRANCH, TOWN OF",Community water system,Ground water,Charlotte,-,530,16,12,31
VA3175300,DREWRYVILLE,Community water system,Ground water,Southampton,-,185,7,15,20
VA4193360,DRIFTWOOD BEACH,Community water system,Ground water,Westmoreland,-,125,11,0,15
VA1121150,DRY VALLEY SUBDIVISION,Community water system,Ground water,Montgomery,-,48,6,42,22
VA1105100,DRYDEN WATER AUTHORITY,Community water system,Surface water purchased,Lee,-,1922,5,7,18
VA6061125,DRYSDALE SUBDIVISION,Community water system,Ground water,Fauquier,-,78,8,53,14
VA1155150,DUBLIN TOWN OF,Community water system,Surface water purchased,Pulaski,-,6813,2,1,10
VA3093220,DUCKS TRAILER COURT,Community water system,Ground water,Isle of Wight,-,83,5,15,9
VA1169200,DUFFIELD_SCOTT CO PSA,Community water system,Surface water,Scott,-,4600,37,39,39
