PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
AR0000584,BALD KNOB WATERWORKS,Community water system,Surface water purchased,White,-,2905,5,26,7
AR0000068,BANKS WATERWORKS,Community water system,Ground water,Bradley,-,248,3,32,6
AR0000785,BARKADA WATER ASSOCIATION,Community water system,Ground water purchased,Drew,-,381,2,9,5
AR0000512,BARLING WATERWORKS,Community water system,Surface water purchased,Sebastian,-,4583,4,9,9
AR0000415,BARTON LEXA WATER ASSOCIATION,Community water system,Ground water,Phillips,-,4000,4,4,5
AR0000819,BASIN VALLEY WATER SYSTEM,Community water system,Ground water,Newton,-,376,3,5,6
AR0000377,BASSETT WATERWORKS,Community water system,Ground water,Mississippi,-,143,3,10,7
AR0000250,BATESVILLE WATER UTILITIES,Community water system,Surface water,Independence,-,12375,5,2,10
AR0000622,BATTS-LAPILE WATER ASSOCIATION,Community water system,Ground water,Union,-,583,4,18,7
AR0000497,BAUXITE WATER,Community water system,Surface water purchased,Saline,-,574,2,14,8
AR0001178,BAXTER MARION RURAL WATER ASSOCIATION,Community water system,Surface water purchased,"Baxter, Marion",-,360,3,3,2
AR0000129,BAY WATERWORKS,Community water system,Ground water,Craighead,-,1821,4,4,8
AR0000401,BEARDEN WATERWORKS,Community water system,Ground water,Ouachita,-,2450,7,8,9
AR0000038,BEAVER WATER DISTRICT,Community water system,Surface water,Benton,-,52,6,1,8
AR0000844,BEAVERFORK VOLUNTEER FD WSD,Community water system,Surface water purchased,Faulkner,-,3458,3,14,6
AR0000904,BEDFORD FALLS MHP,Community water system,Ground water,Carroll,-,98,3,9,5
AR0000462,BEE BRANCH WATER,Community water system,Surface water purchased,Van Buren,-,3135,3,6,6
AR0000592,BEEBE WATERWORKS,Community water system,Surface water purchased,White,-,8120,10,2,7
AR0000262,BEEDEVILLE WATER WORKS,Community water system,Ground water,Jackson,-,112,5,3,7
AR0000039,BELLA VISTA POA,Community water system,Surface water purchased,Benton,-,26565,17,15,7
AR0000059,BELLEFONTE WATER,Community water system,Ground water,Boone,-,468,5,3,7
AR0000600,BELLEVILLE WATER,Community water system,Surface water purchased,Yell,-,1103,2,18,6
AR0000519,BEN LOMOND WATERWORKS,Community water system,Surface water purchased,Sevier,-,120,3,48,7
AR0000037,BENTON CO WATER,Community water system,Surface water purchased,Benton,-,5217,11,5,7
AR0000899,BENTON COUNTY WATER AUTHORITY4,Community water system,Surface water purchased,Benton,-,543,2,14,7
AR0000913,BENTON COUNTY WATER AUTHORITY5,Community water system,Surface water purchased,Benton,-,1622,3,16,5
AR0000484,BENTON WATERWORKS,Community water system,Surface water,Saline,-,30681,4,4,12
AR0000871,BENTON-WASHINGTON REGIONAL PWA,Community water system,Surface water,"Benton, Washington",-,19,5,12,8
AR0000041,BENTONVILLE WATER UTILITIES,Community water system,Surface water purchased,Benton,-,42343,4,5,8
AR0000060,BERGMAN WATERWORKS,Community water system,Ground water,Boone,-,2945,7,12,7
AR0000074,BERRYVILLE WATERWORKS,Community water system,Surface water purchased,Carroll,-,6025,3,8,7
AR0000627,BETHESDA WATER ASSOCIATION,Community water system,Surface water purchased,Independence,-,1302,2,4,6
AR0000799,BIG CLIFTY WATER,Community water system,Ground water,Carroll,-,170,3,13,6
AR0000026,BIG FLAT WATERWORKS,Community water system,Ground water,Baxter,-,523,5,8,8
AR0000411,BIGELOW WATERWORKS,Community water system,Ground water,Perry,-,544,5,32,8
AR0000476,BIGGERS WATERWORKS,Community water system,Ground water,Randolph,-,404,5,10,7
AR0000417,BIRDSONG WHITTON WATER ASSOC,Community water system,Ground water,Mississippi,-,464,3,30,7
AR0000448,BISCOE WATERWORKS,Community water system,Ground water,Prairie,-,380,5,3,5
AR0000123,BLACK OAK WATERWORKS,Community water system,Ground water,Craighead,-,264,3,47,7
AR0000302,BLACK ROCK WATERWORKS,Community water system,Ground water,Lawrence,-,698,4,3,7
AR0000233,BLEVINS WATERWORKS,Community water system,Ground water,Hempstead,-,335,5,29,6
AR0000638,BLUE MOUNTAIN WATERWORKS,Community water system,Surface water purchased,Logan,-,357,3,17,7
AR0000365,BLYTHEVILLE WATERWORKS,Community water system,Ground water,Mississippi,-,16413,11,3,6
AR0000887,BODCAW RURAL WATER SYSTEM,Community water system,Surface water purchased,"Hempstead, Nevada",-,1188,4,23,7
AR0000178,BOIS D ARC WATER SYSTEM,Community water system,Ground water,Hempstead,-,50,3,84,7
AR0000979,BONANZA WATERWORKS,Community water system,Surface water purchased,Sebastian,-,555,2,6,4
AR0000126,BONO WATERWORKS,Community water system,Ground water,Craighead,-,2074,6,5,8
AR0000336,BOONEVILLE DEVELOPMENT CENTER,Community water system,Surface water,Logan,-,275,4,8,8
AR0000326,BOONEVILLE WATERWORKS,Community water system,Surface water,Logan,-,4108,3,10,8
AR0000179,BOWSER WATER ASSN,Community water system,Ground water purchased,Drew,-,569,5,8,6
AR0000587,BRADFORD WATERWORKS,Community water system,Ground water,White,-,825,8,8,5
AR0000054,BRADLEY CO RURAL WATER ASSOCIATION,Community water system,Ground water purchased,Bradley,-,2537,4,3,8
AR0000294,BRADLEY WATERWORKS,Community water system,Ground water,Lafayette,-,567,7,3,6
AR0000653,BRANCH WATER WORKS,Community water system,Surface water purchased,Franklin,-,480,3,27,7
AR0000223,BRECKENRIDGE UNION WATER ASSOC,Community water system,Ground water,"Jackson, Woodruff",-,1443,5,19,7
AR0000024,BRIARCLIFF WATERWORKS,Community water system,Ground water,Baxter,-,313,3,2,7
AR0000384,BRINKLEY WATERWORKS,Community water system,Ground water,Monroe,-,4200,7,11,6
AR0000131,BROOKLAND WATERWORKS,Community water system,Ground water,Craighead,-,2797,8,4,8
AR0000837,BRUNNER HILL WATER ASSOC,Community water system,Ground water,Izard,-,1023,5,5,6
AR0000486,BRYANT WATERWORKS,Community water system,Surface water purchased,Saline,-,19607,5,9,7
AR0000295,BUCKNER WATERWORKS,Community water system,Ground water,Lafayette,-,290,5,2,7
AR0000737,BUENA VISTA-OGEMAW WATER ASSOCIATION,Community water system,Surface water purchased,Ouachita,-,384,4,26,8
AR0000671,BUFFALO ISLAND REG WATER DIST,Community water system,Surface water purchased,"Craighead, Mississippi, Poinsett",-,3429,14,8,7
AR0000352,BULL SHOALS WATER SYSTEM,Community water system,Surface water purchased,Marion,-,2654,2,5,7
AR0000366,BURDETTE WATERWORKS,Community water system,Ground water,Mississippi,-,606,4,4,7
AR0000338,CABOT WATERWORKS,Community water system,Surface water purchased,"Lonoke, Pulaski",-,25434,14,10,5
AR0000515,CADDO VALLEY WATERWORKS,Community water system,Surface water purchased,Clark,-,635,2,5,6
AR0000532,CALDWELL WATER,Community water system,Ground water purchased,St. Francis,-,1280,2,3,5
AR0000919,CALHOUN COUNTY WATER ASSN,Community water system,Ground water,Calhoun,-,1553,5,15,5
AR0000003,CALICO ROCK WATERWORKS,Community water system,Groundwater under influence of surface water,Izard,-,1840,13,30,9
AR0000551,CALION WATER WORKS,Community water system,Ground water,Union,-,494,5,3,7
AR0000404,CAMDEN WATERWORKS,Community water system,Surface water,Ouachita,-,14825,3,44,8
AR0000877,CAMP ROBINSON,Community water system,Surface water purchased,Pulaski,-,1500,3,2,7
AR0000261,CAMPBELL STATION WATERWORKS,Community water system,Ground water purchased,Jackson,-,240,2,24,6
AR0000127,CARAWAY WATERWORKS,Community water system,Ground water,Craighead,-,1375,4,0,7
AR0000339,CARLISLE WATERWORKS,Community water system,Ground water,Lonoke,-,2214,5,2,7
AR0000675,CARROLL-BOONE WATER DISTRICT,Community water system,Surface water,"Boone, Carroll",-,24,4,3,8
AR0000165,CARTHAGE WATER AND SEWER,Community water system,Ground water,Dallas,-,338,3,29,8
AR0000660,CASA WATER DEPT,Community water system,Surface water purchased,"Conway, Perry, Yell",-,1200,2,44,6
AR0000130,CASH WATERWORKS,Community water system,Ground water purchased,Craighead,-,342,2,18,7
AR0000526,CAVE CITY WATERWORKS,Community water system,Ground water,"Independence, Sharp",-,2664,5,6,7
AR0000043,CAVE SPRINGS WATERWORKS,Community water system,Surface water purchased,Benton,-,3993,5,51,7
AR0000138,CEDARVILLE WATERWORKS,Community water system,Surface water purchased,Crawford,-,8423,7,0,8
AR0000213,CENTER GROVE WATER ASSOCIATION,Community water system,Ground water,"Grant, Jefferson",-,4398,6,4,7
AR0000044,CENTERTON WATERWORKS,Community water system,Surface water purchased,Benton,-,16380,7,22,7
AR0000465,CENTRAL ARKANSAS WATER,Community water system,Surface water,Pulaski,-,330667,13,1,11
AR0000845,CENTRAL LOGAN COUNTY PWFB,Community water system,Surface water purchased,Logan,-,1268,2,2,6
AR0000503,CENTRAL PUBLIC WATER AUTHORITY,Community water system,Surface water purchased,Sebastian,-,1235,4,12,7
AR0000200,CHARLESTON WATERWORKS,Community water system,Surface water,Franklin,-,3383,5,21,8
AR0000521,CHEROKEE VILLAGE WATER ASSOC,Community water system,Ground water purchased,"Fulton, Sharp",-,4717,5,1,8
AR0000158,CHERRY VALLEY WATERWORKS,Community water system,Ground water,Cross,-,712,4,6,7
AR0000647,CHESTER WATER WORKS,Community water system,Surface water purchased,Crawford,-,205,3,25,7
AR0000661,CHICOT JUNCTION WATER ASSOC,Community water system,Ground water purchased,Chicot,-,681,2,28,7
AR0000403,CHIDESTER WATER WORKS,Community water system,Ground water,Ouachita,-,534,4,13,6
AR0000446,CITY CORPORATION,Community water system,Surface water,Pope,-,29115,7,5,8
AR0000385,CLARENDON WATERWORKS,Community water system,Ground water,Monroe,-,1640,4,9,6
AR0000741,CLARK COUNTY COUNTRY WATER FACILITIES,Community water system,Surface water purchased,Clark,-,2450,3,4,6
AR0000148,CLARKEDALE-JERICHO WATER ASSOC,Community water system,Ground water purchased,Crittenden,-,925,5,18,5
AR0000289,CLARKSVILLE WATERWORKS,Community water system,Surface water,Johnson,-,9288,4,2,9
AR0000722,CLAY CO REG WATER DISTRICT,Community water system,Ground water,"Clay, Greene, Randolph",-,5515,10,6,8
AR0000069,CLEVELAND CO RURAL WATER USERS ASSOC,Community water system,Ground water,Cleveland,-,1637,9,0,8
AR0000564,CLINTON WATERWORKS,Community water system,Surface water,Van Buren,-,5733,3,13,10
AR0000290,COAL HILL WATERWORKS,Community water system,Surface water purchased,Johnson,-,1300,5,13,8
AR0000181,COLLINS WATER ASSOCIATION,Community water system,Ground water,Drew,-,269,3,17,6
AR0000533,COLT WATER ASSOCIATION,Community water system,Ground water,St. Francis,-,910,5,4,6
AR0000101,COMMUNITY WATER SYSTEM,Community water system,Surface water,"Cleburne, Faulkner, Van Buren",-,15646,7,8,10
AR0000669,COMPTON WATERWORKS,Community water system,Surface water purchased,Newton,-,811,2,29,7
AR0000147,CONCORD WATER & SEWER PFB OF CRAWFORD CO,Community water system,Surface water purchased,Crawford,-,3020,2,23,8
AR0000119,CONWAY CO REGIONAL WATER DIST,Community water system,Surface water,Conway,-,18943,3,15,9
AR0000189,CONWAY WATER SYSTEM,Community water system,Surface water,Faulkner,-,58908,6,1,10
AR0000927,CORINTH VALLEY WATER SYSTEM,Community water system,Ground water purchased,Bradley,-,84,2,4,5
AR0000096,CORNING WATERWORKS,Community water system,Ground water,Clay,-,3650,8,19,7
AR0000028,COTTER WATERWORKS,Community water system,Ground water,Baxter,-,980,5,7,8
AR0000596,COTTON PLANT WATERWORKS,Community water system,Ground water,Woodruff,-,1025,5,70,6
AR0000620,COTTONSHED WATERWORKS,Community water system,Ground water,Howard,-,72,3,49,7
AR0000813,COTTONWOOD WATER ASSOCIATION,Community water system,Surface water purchased,Boone,-,703,2,27,6
AR0000439,COVE WATERWORKS,Community water system,Surface water purchased,Polk,-,625,2,3,6
AR0000340,COY WATERWORKS,Community water system,Ground water purchased,Lonoke,-,256,5,14,7
AR0000149,CRAWFORDSVILLE WATERWORKS,Community water system,Ground water,Crittenden,-,1646,7,7,7
AR0000873,CRESTWOOD MOBILE HOME PARK,Community water system,Ground water,Baxter,-,34,3,3,7
AR0000459,CROSS COUNTY RURAL WATER SYS,Community water system,Ground water,"Craighead, Cross, Jackson, Poinsett, St. Francis, Woodruff",-,9233,18,2,6
AR0000017,CROSSETT WATER COMMISSION,Community water system,Ground water,Ashley,-,8038,7,2,9
AR0000180,CROWLEYS RIDGE WATER ASSOC,Community water system,Ground water,Poinsett,-,3611,10,2,6
AR0000249,CUSHMAN WATER SYSTEM,Community water system,Surface water,Independence,-,1385,5,49,9
AR0000190,DAMASCUS WATER WORKS,Community water system,Surface water purchased,Van Buren,-,1490,4,26,6
AR0000603,DANVILLE WATERWORKS,Community water system,Surface water,Yell,-,2810,5,49,8
AR0000601,DARDANELLE WATERWORKS,Community water system,Surface water purchased,Yell,-,4228,22,14,10
AR0000052,DECATUR WATERWORKS,Community water system,Surface water purchased,Benton,-,3003,12,36,7
AR0000685,DEER RUN WATER COMPANY,Community water system,Ground water,Sharp,-,121,3,70,8
AR0000670,DEER WATER ASSOCIATION,Community water system,Surface water purchased,Newton,-,882,10,131,8
AR0000224,DELAPLAINE WATERWORKS,Community water system,Ground water purchased,Greene,-,146,3,7,7
AR0000423,DELIGHT WATERWORKS,Community water system,Surface water purchased,Pike,-,1577,3,16,8
AR0000367,DELL WATERWORKS,Community water system,Ground water,Mississippi,-,1077,5,7,7
AR0000461,DENNARD WATER ASSOCIATION,Community water system,Surface water purchased,Van Buren,-,908,2,8,6
AR0000199,DENNING WATERWORKS,Community water system,Surface water purchased,Franklin,-,755,2,33,7
AR0000520,DEQUEEN WATER WORK,Community water system,Surface water,Sevier,-,6594,3,9,10
AR0000082,DERMOTT WATERWORKS,Community water system,Ground water,Chicot,-,2600,9,35,7
AR0000449,DES ARC WATERWORKS,Community water system,Ground water,"Lonoke, Prairie",-,3964,6,30,6
AR0000450,DEVALLS BLUFF WATERWORKS,Community water system,Ground water,Prairie,-,670,5,3,7
AR0000008,DEWITT WATERWORKS,Community water system,Ground water,Arkansas,-,3294,5,2,7
AR0000061,DIAMOND CITY WATER,Community water system,Surface water purchased,Boone,-,1203,4,15,7
AR0000269,DIAZ WATERWORKS,Community water system,Ground water purchased,Jackson,-,1088,4,4,7
AR0000243,DIERKS WATER WORKS,Community water system,Surface water,Howard,-,1400,3,14,8
AR0000585,DOGWOOD WATER ASSOCIATION,Community water system,Ground water,Mississippi,-,1345,4,3,7
AR0000714,DORCHEAT WATER ASSOCIATION,Community water system,Ground water,Columbia,-,1860,10,2,5
AR0000698,DOTA PUBLIC WATER AUTHORITY,Community water system,Groundwater under influence of surface water,Independence,-,2662,6,1,10
AR0000444,DOVER WATERWORKS,Community water system,Surface water,Pope,-,1587,5,6,8
AR0000171,DUMAS WATERWORKS,Community water system,Ground water,Desha,-,4289,9,4,7
AR0000143,DYER WATERWORKS,Community water system,Surface water purchased,Crawford,-,1010,3,44,6
AR0000730,DYESS RURAL WATER,Community water system,Ground water purchased,Mississippi,-,324,2,3,6
AR0000376,DYESS WATERWORKS,Community water system,Ground water,Mississippi,-,430,4,4,7
AR0000886,E CASS WATER SUPPLY CORP,Community water system,Ground water,Miller,-,150,3,3,5
AR0000150,EARLE WATERWORKS,Community water system,Ground water,Crittenden,-,1720,6,15,5
AR0000646,EAST END WATER,Community water system,Ground water,Saline,-,5800,9,4,8
AR0000772,EAST JOHNSON CO WATER ASSN,Community water system,Surface water purchased,Johnson,-,4210,4,8,6
AR0000809,EAST LOGAN CO RURAL WATER,Community water system,Surface water purchased,Logan,-,2008,5,11,5
AR0000715,EAST MONROE COUNTY WATER USERS,Community water system,Ground water purchased,Monroe,-,966,2,27,5
AR0000768,EAST NEWTON COUNTY WATER ASSN,Community water system,Surface water purchased,Newton,-,1815,9,47,9
AR0000458,EAST PRAIRIE COUNTY PWA,Community water system,Ground water,Prairie,-,700,5,14,7
AR0000539,EASTSIDE HOMEOWNERS ASSOC,Community water system,Ground water,Crittenden,-,175,4,16,5
AR0000350,EDGEWOOD BAY WATER,Community water system,Ground water,Baxter,-,279,8,3,7
AR0000550,EL DORADO WATERWORKS,Community water system,Ground water,Union,-,18750,23,7,6
AR0000418,ELAINE WATERWORKS,Community water system,Ground water,Phillips,-,1673,5,15,5
AR0000567,ELKINS WATERWORKS,Community water system,Surface water purchased,Washington,-,7033,2,19,7
AR0000111,EMERSON WATERWORKS,Community water system,Ground water,Columbia,-,1145,5,15,7
AR0000393,EMMET WATERWORKS,Community water system,Ground water,"Hempstead, Nevada",-,570,5,10,6
AR0000341,ENGLAND WATERWORKS,Community water system,Ground water,Lonoke,-,2823,7,8,6
AR0000183,ENON WATER ASSOCIATION,Community water system,Ground water purchased,Drew,-,488,2,8,6
AR0000083,EUDORA WATERWORKS,Community water system,Ground water,Chicot,-,2160,5,7,10
AR0000075,EUREKA SPRINGS WATERWORKS,Community water system,Surface water purchased,Carroll,-,4125,5,6,8
AR0000525,EVENING SHADE WATERWORKS,Community water system,Surface water,Sharp,-,728,5,52,10
AR0000544,FAIRCREST WATER ASSOCIATION,Community water system,Ground water,Union,-,1244,5,14,6
AR0000569,FAYETTEVILLE WATERWORKS,Community water system,Surface water purchased,Washington,-,95000,3,3,6
AR0000514,FCMTC WATERWORKS,Community water system,Surface water purchased,Sebastian,-,500,3,7,7
AR0000545,FELSENTHAL WATER AND SEWER,Community water system,Ground water,Union,-,150,4,7,6
AR0000046,FIFTY SIX WATERWORKS,Community water system,Ground water,Stone,-,595,4,24,7
AR0000351,FLIPPIN WATERWORKS,Community water system,Surface water purchased,Marion,-,3625,5,29,8
AR0000635,FORDYCE RURAL WATER ASSOC,Community water system,Ground water purchased,Dallas,-,1320,6,3,6
AR0000164,FORDYCE WATER CO,Community water system,Ground water,Dallas,-,9300,5,12,9
AR0000323,FOREMAN WATERWORKS,Community water system,Surface water purchased,Little River,-,1415,2,6,7
AR0000004,FORREST CITY WATERWORKS,Community water system,Ground water,St. Francis,-,15425,22,4,7
AR0000507,FORT SMITH WATER UTILITIES,Community water system,Surface water,Sebastian,-,86209,7,10,11
AR0000358,FOUKE WATERWORKS,Community water system,Ground water,Miller,-,940,5,71,8
AR0000016,FOUNTAIN HILL WATERWORKS,Community water system,Ground water,Ashley,-,895,6,28,6
AR0000586,FOUR MILE HILL WATER ASSOC,Community water system,Surface water purchased,White,-,4625,2,5,5
AR0000257,FRANKLIN WATERWORKS,Community water system,Ground water,Izard,-,192,3,6,8
AR0001077,FRANKLIN-SEBATIAN PWA,Community water system,Surface water purchased,Sebastian,-,0,3,2,3
AR0000625,FREE HOPE WATER ASSOCIATION,Community water system,Surface water purchased,Columbia,-,165,3,24,7
AR0000812,FREEDOM WATER ASSOCIATION,Community water system,Surface water purchased,Polk,-,1838,3,9,7
AR0000636,FRENCHPORT WATER ASSOCIATION,Community water system,Surface water purchased,Ouachita,-,1669,4,18,8
AR0000814,FULTON COUNTY WATER ASSOC,Community water system,Ground water,Fulton,-,2152,9,4,6
AR0000231,FULTON WATERWORKS,Community water system,Ground water,Hempstead,-,365,4,5,7
AR0000645,FURLOW PUBLIC WATER AUTHORITY,Community water system,Surface water purchased,Lonoke,-,2905,3,1,7
AR0000047,GARFIELD WATERWORKS,Community water system,Surface water purchased,Benton,-,640,4,22,7
AR0000357,GARLAND WATERWORKS,Community water system,Ground water,Miller,-,342,4,10,6
AR0000692,GARRETT BRIDGE WATER ASSOC,Community water system,Ground water purchased,Lincoln,-,784,2,2,5
AR0000034,GASSVILLE WATERWORKS,Community water system,Ground water,Baxter,-,1618,4,3,7
AR0000693,GATEWAY PUBLIC WATER AUTHORITY,Community water system,Surface water purchased,Benton,-,1890,4,13,9
AR0000048,GENTRY WATERWORKS,Community water system,Surface water purchased,Benton,-,5870,5,4,9
AR0000699,GENTRYVILLE PUBLIC WATER AUTH,Community water system,Ground water,Sharp,-,386,3,0,6
AR0000009,GILLETT WATER DEPT,Community water system,Ground water,Arkansas,-,681,4,2,7
AR0000658,GILLHAM REGIONAL WATER DIST,Community water system,Surface water,Polk,-,3,3,32,9
AR0000516,GILLHAM WATERWORKS,Community water system,Surface water purchased,Sevier,-,300,2,10,7
AR0000154,GILMORE WATERWORKS,Community water system,Ground water,Crittenden,-,248,3,28,7
AR0000857,GLEN ACRES,Community water system,Ground water,Carroll,-,24,3,10,6
AR0000422,GLENWOOD WATER DEPARTMENT,Community water system,Surface water,Pike,-,2228,3,119,10
AR0000374,GOSNELL WATER ASSOCIATION,Community water system,Ground water,Mississippi,-,3220,6,7,7
AR0000316,GOULD MUNICIPAL WATER-SEWER,Community water system,Ground water,Lincoln,-,908,5,15,6
AR0000317,GRADY WATERWORKS,Community water system,Ground water,Lincoln,-,424,5,11,5
AR0000734,GRAND PRAIRIE BAYOU 2 PWA,Community water system,Surface water purchased,Lonoke,-,11150,14,2,6
AR0000738,GRAND PRAIRIE REGIONAL WATER,Community water system,Ground water,Arkansas,-,13500,14,12,5
AR0000759,GRANGE-CALAMINE WATER ASSOC,Community water system,Ground water,"Independence, Sharp",-,2292,11,15,5
AR0000437,GRANNIS WATERWORKS,Community water system,Surface water purchased,Polk,-,548,2,2,6
ART001101,GRASSY KNOB SUBORDINATE SD,Community water system,Surface water purchased,Carroll,-,65,3,5,5
AR0000051,GRAVETTE WATERWORKS,Community water system,Surface water purchased,Benton,-,3790,4,3,7
AR0000076,GRAY ROCK WATER ASSOCIATION,Community water system,Surface water purchased,Logan,-,738,4,16,6
AR0000696,GREASY VALLEY WPFB LOGAN CO.,Community water system,Surface water purchased,Logan,-,520,2,10,6
AR0000077,GREEN FOREST WATERWORKS,Community water system,Surface water purchased,Carroll,-,5752,5,5,9
AR0000701,GREEN HILL-BROOKS CHAPEL WATER,Community water system,Ground water purchased,Drew,-,713,2,0,8
AR0000191,GREENBRIER WATERWORKS,Community water system,Surface water purchased,Faulkner,-,7873,9,21,8
AR0000097,GREENWAY WATERWORKS,Community water system,Ground water,Clay,-,322,4,57,7
AR0000504,GREENWOOD WATERWORKS,Community water system,Surface water,Sebastian,-,8952,4,61,9
AR0000267,GRUBBS WATERWORKS,Community water system,Ground water purchased,Jackson,-,877,3,17,7
AR0000626,GUION WATER DEPARTMENT,Community water system,Surface water purchased,Izard,-,255,3,69,7
AR0000086,GUM SPRINGS MUNICIPLE WATER UTILITY,Community water system,Surface water purchased,Clark,-,947,3,41,7
AR0000087,GURDON WATERWORKS,Community water system,Ground water,Clark,-,3215,8,7,6
AR0000192,GUY WATERWORKS,Community water system,Surface water purchased,Faulkner,-,1620,3,11,6
AR0000505,HACKETT WATERWORKS,Community water system,Surface water purchased,Sebastian,-,973,2,12,6
AR0000015,HAMBURG WATERWORKS,Community water system,Ground water,Ashley,-,5481,9,15,6
AR0000070,HAMPTON WATERWORKS,Community water system,Ground water,Calhoun,-,1327,7,6,8
AR0000273,HARDIN WATER ASSOCIATION,Community water system,Ground water purchased,Jefferson,-,4600,3,2,7
AR0000524,HARDY WATERWORKS,Community water system,Ground water,Sharp,-,1123,6,15,7
AR0000402,HARMONY GROVE WATER ASSOC,Community water system,Surface water purchased,Ouachita,-,2317,7,7,6
AR0000546,HARMONY WATER ASSOCIATION,Community water system,Ground water purchased,Union,-,336,2,7,6
AR0000071,HARRELL WATERWORKS,Community water system,Ground water,Calhoun,-,296,3,11,8
AR0000431,HARRISBURG WATERWORKS,Community water system,Ground water,Poinsett,-,2888,10,1,6
AR0000062,HARRISON WATERWORKS,Community water system,Surface water purchased,Boone,-,17135,5,6,9
AR0000506,HARTFORD WATERWORKS,Community water system,Surface water purchased,Sebastian,-,665,3,54,6
AR0000286,HARTMAN WATERWORKS,Community water system,Surface water purchased,Johnson,-,1230,3,10,7
AR0000488,HASKELL WATER SYSTEM,Community water system,Surface water purchased,Saline,-,3990,7,7,7
AR0000436,HATFIELD WATERWORKS,Community water system,Surface water purchased,Polk,-,776,3,14,6
AR0000602,HAVANA WATERWORKS,Community water system,Surface water purchased,Yell,-,1143,2,16,6
AR0000452,HAZEN WATERWORKS,Community water system,Ground water,Prairie,-,1600,4,3,6
AR0000427,HEAFER-BLACK OAK WATER ASSOC,Community water system,Ground water purchased,Poinsett,-,436,2,24,6
AR0000104,HEBER SPRINGS WATER SYSTEM,Community water system,Surface water,Cleburne,-,11150,3,3,11
AR0000419,HELENA WATER SEWER,Community water system,Ground water,Phillips,-,5500,7,6,6
AR0000067,HERMITAGE WATERWORKS,Community water system,Ground water,Bradley,-,851,6,9,6
AR0000159,HICKORY RIDGE WATERWORKS,Community water system,Ground water,Cross,-,280,6,32,8
AR0000885,HIGHFILL WATER DEPARTMENT,Community water system,Surface water purchased,Benton,-,649,4,19,6
AR0000672,HIGHLAND WATER ASSOCIATION,Community water system,Ground water,"Fulton, Sharp",-,1816,9,0,8
AR0000078,HOLIDAY ISLAND WATERWORKS,Community water system,Ground water,Carroll,-,3936,9,16,7
AR0000388,HOLLY GROVE WATERWORKS,Community water system,Ground water,Monroe,-,1010,4,31,6
AR0000230,HOPE WATER LIGHT COMM,Community water system,Surface water,Hempstead,-,11500,21,11,9
