PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
IA6309061,BUSSEY WATER SUPPLY,Community water system,Ground water purchased,Marion,BUSSEY,422,12,26,9
IA2320062,CALAMUS WATER SUPPLY,Community water system,Ground water,Clinton,CALAMUS,439,10,7,9
IA9417063,CALLENDER WATER SUPPLY,Community water system,Ground water,Webster,CALLENDER,380,7,16,9
IA9615064,CALMAR WATER SUPPLY,Community water system,Ground water,Winneshiek,CALMAR,1053,15,7,8
IA7109065,CALUMET WATER SUPPLY,Community water system,Ground water purchased,O'Brien,CALUMET,179,5,2,8
IA2322066,CAMANCHE WATER SUPPLY,Community water system,Ground water,Clinton,CAMANCHE,4548,24,4,10
IA8509069,CAMBRIDGE WATER SUPPLY,Community water system,Ground water,Story,CAMBRIDGE,827,10,9,10
IA7700901,CAMP DODGE WATER SUPPLY,Community water system,Ground water,Polk,JOHNSTON,895,14,6,12
IA8920001,CANTRIL WATER SUPPLY,Community water system,Surface water purchased,Van Buren,CANTRIL,222,4,0,9
IA2330303,CARDINAL VALLEY ESTATES 3RD ADDITION,Community water system,Ground water,Clinton,DE WITT,25,5,0,5
IA9113071,CARLISLE WATER SUPPLY,Community water system,Ground water,Warren,CARLISLE,3876,12,7,7
IA5700601,CARLTON MOBILE HOME COURT,Community water system,Ground water,Linn,SPRINGVILLE,85,7,11,8
IA8209309,CARRIAGE MEADOWS HOMEOWNERS ASSOCIATION,Community water system,Ground water,Scott,BETTENDORF,80,5,3,10
IA8209307,CARRIAGE PLACE ESTATES HOA,Community water system,Ground water,Scott,BETTENDORF,125,5,12,10
IA1415072,CARROLL MUNICIPAL WATER SUPPLY,Community water system,Ground water,Carroll,CARROLL,10128,16,1,11
IA7809078,CARSON WATER SUPPLY,Community water system,Ground water,Pottawattamie,CARSON,808,13,3,9
IA7812079,CARTER LAKE WATER DISTRICT,Community water system,Surface water purchased,Pottawattamie,CARTER LAKE,3785,6,7,8
IA3118080,CASCADE MUNICIPAL WATER SUPPLY,Community water system,Ground water,Dubuque,CASCADE,2179,16,12,7
IA3914081,CASEY WATER SUPPLY,Community water system,Ground water,Guthrie,CASEY,466,10,2,9
IA9620082,CASTALIA WATER WORKS,Community water system,Ground water,Winneshiek,CASTALIA,173,8,5,7
IA6715083,CASTANA MUNICIPAL WATER SUPPLY,Community water system,Ground water,Monona,CASTANA,147,10,50,12
IA0709600,CEDAR FALLS MOBILE HOME VILLAGE,Community water system,Ground water,Black Hawk,CEDAR FALLS,440,8,5,7
IA0709084,CEDAR FALLS MUNICIPAL WATER UTILITIES,Community water system,Ground water,Black Hawk,CEDAR FALLS,39260,42,7,7
IA5715093,CEDAR RAPIDS WATER DEPARTMENT,Community water system,Groundwater under influence of surface water,Linn,CEDAR RAPIDS,128201,109,8,8
IA5800601,CEDAR RIVER TRAILER PARK,Community water system,Ground water,Louisa,COLUMBUS JUNCTION,53,8,36,10
IA5700600,CEDAR TERRACE MHC,Community water system,Purchased ground water under influence of surface water source,Linn,CEDAR RAPIDS,600,9,18,6
IA5315005,CENTER JUNCTION (EIRUSS),Community water system,Ground water,Jones,CENTER JUNCTION,111,8,22,8
IA5718006,CENTER POINT WATER SUPPLY,Community water system,Ground water,Linn,CENTER POINT,2426,15,2,7
IA0407008,CENTERVILLE MUNICIPAL WATERWORKS,Community water system,Surface water purchased,Appanoose,CENTERVILLE,5716,12,13,14
IA5720010,CENTRAL CITY WATER SUPPLY,Community water system,Ground water,Linn,CENTRAL CITY,1257,15,9,7
IA3000099,CENTRAL WATER SYSTEM,Community water system,Surface water,Dickinson,OKOBOJI,25,14,15,12
IA9400801,CENTRAL WATER WORKS,Community water system,Ground water,Webster,FORT DODGE,27,5,46,9
IA5282307,CHAIN RIDGE SUBDIVISION,Community water system,Ground water,Johnson,SOLON,25,5,16,8
IA5903011,CHARITON MUNICIPAL WATER WORKS,Community water system,Surface water purchased,Lucas,CHARITON,4321,15,94,18
IA3405012,CHARLES CITY WATER SUPPLY,Community water system,Ground water,Floyd,CHARLES CITY,7702,15,1,13
IA2324016,CHARLOTTE WATER WORKS,Community water system,Ground water,Clinton,CHARLOTTE,394,13,17,10
IA2417018,CHARTER OAK WATER SUPPLY,Community water system,Ground water,Crawford,CHARTER OAK,502,15,21,12
IA4260602,CHASE MOBILE HOME PARK,Community water system,Ground water purchased,Hardin,IOWA FALLS,100,4,0,2
IA8609019,CHELSEA WATER SUPPLY,Community water system,Ground water purchased,Tama,CHELSEA,267,10,3,9
IA1811001,CHEROKEE RWS - CHEROKEE SUBSYSTEM,Community water system,Ground water,Cherokee,CHEROKEE,3195,19,1,12
IA1800900,CHEROKEE RWS- MILL CREEK SUBSYSTEM,Community water system,Ground water,Cherokee,CHEROKEE,1430,16,9,8
IA1811020,CHEROKEE WATER SUPPLY - PLANT 1,Community water system,Ground water,Cherokee,CHEROKEE,5283,16,0,10
IA5225305,CHERRY HILLS SUBDIVISION,Community water system,Ground water,Johnson,IOWA CITY,59,6,12,9
IA4509024,CHESTER WATER SUPPLY,Community water system,Ground water,Howard,CHESTER,127,6,45,9
IA5784312,CHESTNUT RIDGE,Community water system,Ground water,Linn,CEDAR RAPIDS,50,6,24,7
IA3709001,CHURDAN WATER SUPPLY,Community water system,Ground water purchased,Greene,CHURDAN,386,10,96,15
IA0410026,CINCINNATI MUNICIPAL WATER CO,Community water system,Surface water purchased,Appanoose,CINCINNATI,357,5,4,9
IA9420027,CLARE WATER DEPARTMENT,Community water system,Ground water,Webster,CLARE,146,10,10,9
IA1630028,CLARENCE WATER SUPPLY,Community water system,Ground water,Cedar,CLARENCE,974,11,19,10
IA7329501,CLARINDA TREATMENT COMPLEX,Community water system,Ground water,Page,CLARINDA,1439,16,26,19
IA7329029,CLARINDA WATER PLANT,Community water system,Surface water,Page,CLARINDA,4822,16,15,9
IA9909031,CLARION WATER SUPPLY,Community water system,Ground water,Wright,CLARION,2850,10,1,8
IA1228038,CLARKSVILLE WATER SUPPLY,Community water system,Ground water,Butler,CLARKSVILLE,1445,7,6,9
IA2203039,CLAYTON WATER SUPPLY,Community water system,Ground water,Clayton,CLAYTON,43,7,4,9
IA1716076,CLEAR LAKE WATER DEPARTMENT,Community water system,Ground water,Cerro Gordo,CLEAR LAKE,7777,19,8,10
IA7000600,CLEARVIEW MHC,Community water system,Ground water,Muscatine,MUSCATINE,860,13,11,15
IA1817045,CLEGHORN WATER SUPPLY,Community water system,Ground water,Cherokee,CLEGHORN,247,9,4,8
IA6415046,CLEMONS WATER SUPPLY,Community water system,Ground water purchased,Marshall,CLEMONS,148,10,1,11
IA3317047,CLERMONT WATER SUPPLY,Community water system,Ground water,Fayette,CLERMONT,632,13,28,8
IA7720051,CLIVE WATER DEPARTMENT,Community water system,Surface water purchased,Polk,CLIVE,17506,10,5,9
IA0690301,CLOVER RIDGE SUBDIVISION,Community water system,Ground water,Benton,WALFORD,432,7,8,7
IA8616052,CLUTIER WATER SUPPLY,Community water system,Ground water purchased,Tama,CLUTIER,213,8,9,9
IA1600301,COACH ROAD WELL ASSOCIATION,Community water system,Ground water,Cedar,LISBON,40,6,21,10
IA0819303,COAL VALLEY WATER DISTRICT,Community water system,Ground water purchased,Boone,BOONE,218,4,9,8
IA5722053,COGGON WATER DEPARTMENT,Community water system,Ground water,Linn,COGGON,658,9,3,8
IA7335054,COIN WATER SUPPLY,Community water system,Ground water purchased,Page,COIN,193,10,11,11
IA2809055,COLESBURG WATER SUPPLY,Community water system,Ground water,Delaware,COLESBURG,404,9,4,9
IA5009056,COLFAX WATER SUPPLY,Community water system,Ground water,Jasper,COLFAX,2093,12,11,13
IA7341059,COLLEGE SPRINGS WATER SUPPLY,Community water system,Surface water purchased,Page,COLLEGE SPRINGS,214,13,60,16
IA8515060,COLLINS WATER SUPPLY,Community water system,Ground water purchased,Story,COLLINS,520,10,12,8
IA8520061,COLO WATER SUPPLY,Community water system,Ground water purchased,Story,COLO,876,11,4,8
IA5809063,COLUMBUS CITY PUBLIC WATER SUPPLY,Community water system,Ground water purchased,Louisa,COLUMBUS CITY,391,11,11,10
IA5815064,COLUMBUS JUNCTION WATER SUPPLY,Community water system,Ground water,Louisa,COLUMBUS JUNCTION,1900,14,4,11
IA3409066,"COLWELL, CITY OF",Community water system,Ground water,Floyd,COLWELL,73,6,19,11
IA3809067,CONRAD WATER SUPPLY,Community water system,Ground water purchased,Grundy,CONRAD,1108,11,4,9
IA1427070,COON RAPIDS MUNICIPAL UTILITIES,Community water system,Ground water,Carroll,COON RAPIDS,1315,12,1,10
IA5200825,CORALVILLE LAKE MANOR,Community water system,Ground water,Johnson,SOLON,170,8,13,12
IA5200817,CORALVILLE LAKE TERRACE,Community water system,Ground water,Johnson,NORTH LIBERTY,340,11,86,11
IA5208071,CORALVILLE MUNI WATER SYSTEM,Community water system,Ground water,Johnson,CORALVILLE,18907,37,14,10
IA0220075,CORNING MUNI WATER DEPARTMENT,Community water system,Surface water,Adams,CORNING,1635,16,127,13
IA3100899,CORPORATION OF NEW MELLERAY,Community water system,Ground water,Dubuque,DUBUQUE,90,14,4,7
IA9721076,CORRECTIONVILLE WATER SUPPLY,Community water system,Ground water,Woodbury,CORRECTIONVILLE,839,10,3,9
IA5280303,CORRIDOR RIDGE SUBDIVISION,Community water system,Ground water,Johnson,SHUEYVILLE,108,5,4,7
IA4109077,CORWITH WATER SUPPLY,Community water system,Ground water,Hancock,CORWITH,309,7,11,10
IA9334078,CORYDON WATER SUPPLY,Community water system,Surface water purchased,Wayne,CORYDON,1585,9,145,7
IA5200801,COTTAGE RESERVE CORPORATION,Community water system,Ground water,Johnson,IOWA CITY,198,8,12,9
IA3525079,COULTER WATER SUPPLY,Community water system,Ground water,Franklin,COULTER,281,11,8,9
IA7820080,COUNCIL BLUFFS WATER WORKS,Community water system,Surface water,Pottawattamie,COUNCIL BLUFFS,63795,36,3,11
IA8200601,COUNTRY ESTATES MHP,Community water system,Ground water,Scott,LONG GROVE,150,9,49,10
IA6500600,COUNTRY ESTATES MOBILE HOME PARK,Community water system,Ground water,Pottawattamie,COUNCIL BLUFFS,35,5,35,8
IA3122301,COUNTRY HILLS WATER CORP,Community water system,Ground water,Dubuque,CENTRALIA,38,5,24,7
IA5784307,COUNTRY MANOR ESTATES,Community water system,Ground water,Linn,HIAWATHA,228,15,50,8
IA9233899,COUNTRY VIEW SUBDIVISION HOA,Community water system,Ground water,Johnson,KALONA,55,9,10,8
IA4500901,COUNTRY WINDS MANOR INC-RESIDENTIAL CARE,Community water system,Ground water,Howard,CRESCO,115,9,73,8
IA7521084,CRAIG WATER WORKS,Community water system,Ground water purchased,Plymouth,CRAIG,95,6,2,8
IA9214085,CRAWFORDSVILLE WATER SUPPLY,Community water system,Ground water purchased,Washington,CRAWFORDSVILLE,264,9,1,9
IA7822086,CRESCENT WATER SUPPLY,Community water system,Surface water purchased,Pottawattamie,CRESCENT,617,7,11,10
IA4515087,CRESCO WATERWORKS,Community water system,Ground water,Howard,CRESCO,3893,15,14,9
IA8816089,CRESTON WATER SUPPLY,Community water system,Surface water,Union,CRESTON,7834,18,12,11
IA5784314,CRESTWOOD ACRES,Community water system,Ground water,Linn,CEDAR RAPIDS,50,6,24,7
IA4115092,CRYSTAL LAKE WATER SUPPLY,Community water system,Ground water,Hancock,CRYSTAL LAKE,250,8,3,11
IA5252301,CUMBERLAND RIDGE FIRST ADDITION,Community water system,Ground water,Johnson,NORTH LIBERTY,55,5,20,9
IA1516093,CUMBERLAND WATER SUPPLY,Community water system,Ground water,Cass,CUMBERLAND,270,15,1,10
IA9123047,CUMMING WATER TREATMENT PLANT,Community water system,Surface water purchased,Warren,CUMMING,351,7,6,9
IA9725094,CUSHING WATER SUPPLY,Community water system,Ground water,Woodbury,CUSHING,220,8,15,8
IA5784318,D & M ADDITION,Community water system,Ground water,Linn,ROBINS,80,6,14,6
IA4622095,DAKOTA CITY WATER SUPPLY,Community water system,Ground water,Humboldt,DAKOTA CITY,858,9,5,13
IA2520098,DALLAS CENTER WATER SUPPLY,Community water system,Ground water,Dallas,DALLAS CENTER,1623,18,0,7
IA9729099,DANBURY WATER SUPPLY,Community water system,Ground water,Woodbury,DANBURY,349,7,24,9
IA2915000,DANVILLE WATER SUPPLY,Community water system,Surface water purchased,Des Moines,DANVILLE,954,13,22,11
IA2715009,DAVIS CITY WATER SUPPLY,Community water system,Surface water purchased,Decatur,DAVIS CITY,204,8,9,11
IA2525010,DAWSON WATER WORKS,Community water system,Ground water,Dallas,DAWSON,131,8,19,7
IA9425011,DAYTON MUNICIPAL WATER SUPPLY,Community water system,Ground water,Webster,DAYTON,842,9,11,10
IA2529035,DE SOTO WATER SUPPLY,Community water system,Ground water,Dallas,DE SOTO,1050,12,14,10
IA2330036,DE WITT WATER SUPPLY,Community water system,Ground water,Clinton,DE WITT,5322,18,4,9
IA9630012,DECORAH WATER DEPARTMENT,Community water system,Ground water,Winneshiek,DECORAH,8155,32,5,8
IA1433016,DEDHAM WATER SUPPLY,Community water system,Ground water,Carroll,DEDHAM,266,8,16,11
IA7915017,DEEP RIVER WATER SUPPLY,Community water system,Ground water purchased,Poweshiek,DEEP RIVER,279,10,16,10
IA9433302,DEER CREEK SUBDIVISION (FORT DODGE),Community water system,Ground water,Webster,FORT DODGE,55,5,7,7
IA2570304,DEER HUNTERS RUN,Community water system,Surface water purchased,Dallas,VAN METER,70,7,2,7
IA5765303,DEER RIDGE HOMEOWNERS WATER ASSC.,Community water system,Ground water,Linn,PALO,94,7,2,6
IA8215325,DEER VALLEY HOMEOWNERS ASSOC,Community water system,Ground water,Scott,BLUE GRASS,44,5,5,8
IA9630316,DEERFIELD HEIGHTS ASSOCIATION,Community water system,Ground water,Winneshiek,DECORAH,31,6,21,6
IA9433349,DEERWOOD ESTATES UTILITIES,Community water system,Ground water,Webster,FORT DODGE,195,14,7,8
IA8315018,DEFIANCE WATER DEPARTMENT,Community water system,Ground water,Shelby,DEFIANCE,284,13,41,13
IA2813019,DELAWARE MUNICIPAL WATER SUPPLY,Community water system,Ground water,Delaware,DELAWARE,159,8,13,7
IA2817020,DELHI WATER SUPPLY,Community water system,Ground water,Delaware,DELHI,460,10,82,8
IA2328024,DELMAR WATER SUPPLY,Community water system,Ground water,Clinton,DELMAR,525,12,1,9
IA2421025,DELOIT MUNI WATER SUPPLY,Community water system,Ground water,Crawford,DELOIT,272,8,20,12
IA5417026,DELTA WATER SUPPLY,Community water system,Ground water purchased,Keokuk,DELTA,334,9,10,9
IA2424027,DENISON WATER SUPPLY,Community water system,Ground water,Crawford,DENISON,8691,30,3,12
IA0915030,DENVER WATER SUPPLY,Community water system,Ground water,Bremer,DENVER,1780,8,3,8
IA7727031,DES MOINES WATER WORKS,Community water system,Surface water,Polk,DES MOINES,233020,102,20,16
IA8218301,DEVILS CREEK ESTATES HOME ASSOC,Community water system,Ground water,Scott,BUFFALO,145,11,55,9
IA2533038,DEXTER WATER SUPPLY,Community water system,Ground water,Dallas,DEXTER,739,10,8,9
IA8018040,DIAGONAL WATER DEPARTMENT,Community water system,Surface water purchased,Ringgold,DIAGONAL,330,8,8,9
IA2109041,DICKENS WATER WORKS,Community water system,Ground water purchased,Clay,SPENCER,185,5,1,9
IA3800600,DIETRICK MOBILE HOME PARK,Community water system,Ground water,Grundy,DIKE,212,6,3,10
IA3815042,DIKE WATER SUPPLY,Community water system,Ground water purchased,Grundy,DIKE,1209,8,4,9
IA7709801,DMWW-GREENBRIER ESTATES,Community water system,Surface water purchased,Dallas,CUMMING,300,10,11,8
IA8209600,DODDS VALLEY VIEW WATER ASSN,Community water system,Ground water,Scott,BETTENDORF,220,5,13,11
IA3215044,DOLLIVER MUNI WATER SUPPLY,Community water system,Ground water,Emmet,DOLLIVER,68,8,41,8
IA8227045,DONAHUE MUNI WATER SYSTEM,Community water system,Ground water,Scott,DONAHUE,346,8,13,10
IA5620046,DONNELLSON MUNI WATER WORKS,Community water system,Ground water,Lee,DONNELLSON,912,10,44,10
IA6015047,DOON WATER SUPPLY,Community water system,Ground water purchased,Lyon,DOON,577,13,59,9
