"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"ND1200369","FORTUNA CITY OF","Community water system","Surface water purchased","Divide","FORTUNA","35","8","7","14"
"ND0901410","FRADETS ORCHARD WATER SYSTEM","Community water system","Ground water","Cass","-","56","4","61","9"
"ND1100379","FULLERTON CITY OF","Community water system","Ground water purchased","Dickey","FULLERTON","54","7","9","12"
"ND2400380","GACKLE CITY OF","Community water system","Ground water purchased","Logan","GACKLE","310","12","7","15"
"ND4900382","GALESBURG CITY OF","Community water system","Ground water purchased","Traill","GALESBURG","108","6","10","15"
"ND0900387","GARDNER CITY OF","Community water system","Ground water purchased","Cass","GARDNER","74","6","11","14"
"ND2800389","GARRISON CITY OF","Community water system","Surface water","McLean","GARRISON","1,453","6","9","26"
"ND2801430","GARRISON RURAL WATER DISTRICT","Community water system","Surface water purchased","McLean","-","1,805","5","3","13"
"ND4500396","GLADSTONE CITY OF","Community water system","Surface water purchased","Stark","GLADSTONE","239","6","6","16"
"ND3000400","GLEN ULLIN CITY OF","Community water system","Surface water purchased","Morton","GLEN ULLIN","807","7","3","19"
"ND3800397","GLENBURN CITY OF","Community water system","Ground water purchased","Renville","GLENBURN","380","3","0","16"
"ND1600398","GLENFIELD CITY OF","Community water system","Ground water purchased","Foster","GLENFIELD","91","8","5","15"
"ND2900402","GOLDEN VALLEY CITY OF","Community water system","Surface water purchased","Mercer","GOLDEN VALLEY (CORPORATE AND N","182","7","6","19"
"ND1700403","GOLVA CITY OF","Community water system","Surface water purchased","Golden Valley","GOLVA","61","7","14","16"
"ND4200404","GOODRICH CITY OF","Community water system","Ground water","Sheridan","GOODRICH","98","4","21","21"
"ND5000408","GRAFTON CITY OF","Community water system","Surface water","Walsh","GRAFTON","4,284","7","2","27"
"ND1800410","GRAND FORKS CITY OF","Community water system","Surface water","Grand Forks","GRAND FORKS","57,339","9","9","24"
"ND0900412","GRANDIN CITY OF","Community water system","Ground water purchased","Cass","GRANDIN","173","5","8","16"
"ND2500415","GRANVILLE CITY OF","Community water system","Ground water purchased","McHenry","GRANVILLE","241","10","8","20"
"ND3601424","GREATER RAMSEY WATER DISTRICT","Community water system","Ground water","Ramsey","-","5,280","9","3","15"
"ND1601470","GREATER RAMSEY WD - CARRINGTON","Community water system","Ground water purchased","Foster","-","455","3","2","5"
"ND5300425","GRENORA CITY OF","Community water system","Ground water","Williams","GRENORA","244","7","17","15"
"ND4100428","GWINNER CITY OF","Community water system","Ground water","Sargent","GWINNER","753","10","0","18"
"ND1500429","HAGUE CITY OF","Community water system","Surface water purchased","Emmons","HAGUE","71","7","12","17"
"ND1300432","HALLIDAY CITY OF","Community water system","Surface water purchased","Dunn","HALLIDAY","188","6","6","17"
"ND3900443","HANKINSON CITY OF","Community water system","Ground water purchased","Richland","HANKINSON","919","10","11","21"
"ND2000446","HANNAFORD CITY OF","Community water system","Ground water","Griggs","HANNAFORD","131","5","4","16"
"ND5200458","HARVEY CITY OF","Community water system","Ground water","Wells","HARVEY","1,783","7","1","22"
"ND0900460","HARWOOD CITY OF","Community water system","Ground water","Cass","HARWOOD","718","9","15","17"
"ND4900465","HATTON CITY OF","Community water system","Ground water purchased","Traill","HATTON","777","3","3","20"
"ND1500469","HAZELTON CITY OF","Community water system","Ground water","Emmons","HAZELTON","235","15","8","18"
"ND2900470","HAZEN CITY OF","Community water system","Surface water purchased","Mercer","HAZEN","2,411","9","1","16"
"ND3000473","HEBRON CITY OF","Community water system","Surface water purchased","Morton","HEBRON","747","8","8","22"
"ND0100476","HETTINGER CITY OF","Community water system","Surface water purchased","Adams","HETTINGER","1,226","18","4","17"
"ND4900482","HILLSBORO CITY OF","Community water system","Ground water","Traill","HILLSBORO","1,603","10","1","18"
"ND4600487","HOPE CITY OF","Community water system","Ground water purchased","Steele","HOPE","258","4","22","17"
"ND0900488","HORACE CITY OF","Community water system","Ground water","Cass","HORACE","1,378","11","10","17"
"ND0900489","HORSESHOE BEND","Community water system","Ground water purchased","Cass","-","110","6","25","12"
"ND0900492","HUNTER CITY OF","Community water system","Ground water purchased","Cass","HUNTER","261","3","11","21"
"ND0800083","IMPERIAL VALLEY WATER CO","Community water system","Purchased ground water under influence of surface water source","Burleigh","-","345","9","7","15"
"ND5301063","INSPIRE COMMUNITIES-SPRINGBROOK","Community water system","Surface water purchased","Williams","-","300","6","7","3"
"ND4700498","JAMESTOWN CITY OF","Community water system","Ground water","Stutsman","JAMESTOWN","15,427","17","3","24"
"ND2300508","JUD CITY OF","Community water system","Ground water purchased","LaMoure","JUD","72","5","9","16"
"ND2500509","KARLSRUHE CITY OF","Community water system","Ground water","McHenry","KARLSRUHE","82","7","58","21"
"ND5100515","KENMARE CITY OF","Community water system","Ground water purchased","Ward","KENMARE","1,096","10","12","13"
"ND4700519","KENSAL CITY OF","Community water system","Ground water purchased","Stutsman","KENSAL","163","7","29","17"
"ND1300520","KILLDEER CITY OF","Community water system","Surface water purchased","Dunn","KILLDEER","1,173","10","1","15"
"ND0900524","KINDRED CITY OF","Community water system","Ground water purchased","Cass","KINDRED","692","4","0","19"
"ND2300535","KULM CITY OF","Community water system","Ground water purchased","LaMoure","KULM","354","7","8","15"
"ND3200536","LAKOTA CITY OF","Community water system","Ground water","Nelson","LAKOTA","672","8","4","19"
"ND2300537","LAMOURE CITY OF","Community water system","Ground water purchased","LaMoure","LA MOURE","889","6","3","18"
"ND1000543","LANGDON CITY OF","Community water system","Ground water purchased","Cavalier","LANGDON","1,878","10","10","25"
"ND0500549","LANSFORD CITY OF","Community water system","Ground water purchased","Bottineau","LANSFORD","245","6","6","16"
"ND1800550","LARIMORE CITY OF","Community water system","Ground water","Grand Forks","LARIMORE","1,346","9","0","19"
"ND0300553","LEEDS CITY OF","Community water system","Ground water","Benson","LEEDS","427","8","10","20"
"ND2600556","LEHR CITY OF","Community water system","Ground water","McIntosh","LEHR","80","7","26","19"
"ND3900567","LIDGERWOOD CITY OF","Community water system","Ground water purchased","Richland","LIDGERWOOD","652","8","6","21"
"ND0700569","LIGNITE CITY OF","Community water system","Ground water","Burke","LIGNITE","155","7","7","15"
"ND0800570","LINCOLN CITY OF","Community water system","Purchased ground water under influence of surface water source","Burleigh","LINCOLN","3,683","10","4","21"
"ND1500571","LINTON CITY OF","Community water system","Surface water purchased","Emmons","LINTON","1,097","13","2","18"
"ND3700574","LISBON CITY OF","Community water system","Ground water","Ransom","LISBON","2,154","13","0","16"
"ND0200581","LITCHVILLE CITY OF","Community water system","Ground water purchased","Barnes","LITCHVILLE","172","3","28","15"
"ND2701631","M&M PARK","Community water system","Ground water","McKenzie","-","52","3","5","3"
"ND0300587","MADDOCK CITY OF","Community water system","Ground water","Benson","MADDOCK","382","8","6","20"
"ND5100593","MAKOTI CITY OF","Community water system","Ground water","Ward","MAKOTI","154","7","22","16"
"ND3000596","MANDAN CITY OF","Community water system","Surface water","Morton","MANDAN","21,769","7","0","28"
"ND1300606","MANNING WATER BOARD","Community water system","Surface water purchased","Dunn","MANNING","55","8","12","15"
"ND3900607","MANTADOR CITY OF","Community water system","Ground water purchased","Richland","MANTADOR","64","3","2","17"
"ND1101481","MAPLE RIVER HUTTERIAN ASSOCIATION","Community water system","Ground water","Dickey","-","140","6","16","4"
"ND0900613","MAPLETON CITY OF","Community water system","Ground water purchased","Cass","MAPLETON","762","5","1","20"
"ND4400615","MARMARTH CITY OF","Community water system","Ground water","Slope","MARMARTH","136","6","8","17"
"ND2800619","MAX CITY OF","Community water system","Ground water purchased","McLean","MAX","334","3","10","17"
"ND0500620","MAXBASS CITY OF","Community water system","Ground water","Bottineau","MAXBASS","84","8","17","21"
"ND4900622","MAYVILLE CITY OF","Community water system","Ground water purchased","Traill","MAYVILLE","1,858","8","7","18"
"ND4200626","MC CLUSKY CITY OF","Community water system","Ground water purchased","Sheridan","MCCLUSKY","380","5","1","18"
"ND2701682","MCKENZIE COUNTY RW-SYSTEM 2","Community water system","Surface water purchased","McKenzie","-","526","5","3","2"
"ND2701477","MCKENZIE COUNTY WRD - SYSTEM 1 & 4","Community water system","Surface water purchased","McKenzie","-","700","5","12","4"
"ND2801400","MCLEAN-SHERIDAN WATER DISTRICT-SYSTEM 1","Community water system","Ground water","McLean","-","1,025","11","4","17"
"ND2801696","MCLEAN-SHERIDAN WATER DISTRICT-SYSTEM 2","Community water system","Surface water purchased","McLean","-","260","2","6","3"
"ND3200636","MCVILLE CITY OF","Community water system","Ground water","Nelson","MCVILLE","349","7","0","20"
"ND4700637","MEDINA CITY OF","Community water system","Ground water","Stutsman","MEDINA","308","11","3","19"
"ND0400638","MEDORA CITY OF","Community water system","Surface water purchased","Billings","MEDORA","112","8","6","18"
"ND2800650","MERCER CITY OF","Community water system","Ground water purchased","McLean","MERCER","94","7","35","13"
"ND3200653","MICHIGAN CITY OF","Community water system","Ground water","Nelson","MICHIGAN CITY (CORPORATE NAME","294","8","0","18"
"ND4101425","MILNOR CITY OF","Community water system","Ground water purchased","Sargent","MILNOR","653","3","5","13"
"ND1000658","MILTON CITY OF","Community water system","Ground water purchased","Cavalier","MILTON","58","4","23","14"
"ND0300659","MINNEWAUKAN CITY OF","Community water system","Ground water","Benson","MINNEWAUKAN","224","6","3","21"
"ND5100660","MINOT CITY OF","Community water system","Ground water","Ward","MINOT","48,743","21","3","22"
"ND5000691","MINTO CITY OF","Community water system","Ground water purchased","Walsh","MINTO","604","8","0","19"
"ND3001431","MISSOURI WEST WATER SYSTEM","Community water system","Surface water purchased","Morton","-","4,303","6","1","14"
"ND3800695","MOHALL CITY OF","Community water system","Ground water purchased","Renville","MOHALL","783","18","3","15"
"ND1100698","MONANGO CITY OF","Community water system","Ground water purchased","Dickey","MONANGO","36","5","42","13"
"ND4701151","MONTPELIER CITY OF","Community water system","Ground water purchased","Stutsman","MONTPELIER","87","4","12","12"
"ND3900703","MOORETON CITY OF","Community water system","Ground water purchased","Richland","MOORETON","197","3","1","16"
"ND2100704","MOTT CITY OF","Community water system","Surface water purchased","Hettinger","MOTT","721","8","5","20"
"ND3400707","MOUNTAIN CITY OF","Community water system","Ground water purchased","Pembina","MOUNTAIN","92","5","22","14"
"ND2400715","NAPOLEON CITY OF","Community water system","Ground water","Logan","NAPOLEON","792","10","2","17"
"ND3400720","NECHE CITY OF","Community water system","Ground water purchased","Pembina","NECHE","371","6","7","19"
"ND1000721","NEKOMA CITY OF","Community water system","Ground water purchased","Cavalier","NEKOMA","50","5","15","12"
"ND2100726","NEW ENGLAND CITY OF","Community water system","Surface water purchased","Hettinger","NEW ENGLAND","600","13","1","17"
"ND1300730","NEW HRADEC WATERWORKS","Community water system","Surface water purchased","Dunn","NEW HRADEC","60","4","14","13"
"ND1900731","NEW LEIPZIG CITY OF","Community water system","Surface water purchased","Grant","NEW LEIPZIG","221","12","1","19"
"ND1400732","NEW ROCKFORD CITY OF","Community water system","Ground water","Eddy","NEW ROCKFORD","1,391","7","3","18"
"ND3000736","NEW SALEM CITY OF","Community water system","Surface water purchased","Morton","NEW SALEM","946","5","0","20"
"ND0200747","NOME CITY OF","Community water system","Ground water purchased","Barnes","NOME","62","6","3","15"
"ND1200748","NOONAN CITY OF","Community water system","Surface water purchased","Divide","NOONAN","121","10","26","16"
"ND2801487","NORTH CENTRAL REGIONAL WATER DISTRICT","Community water system","Surface water purchased","McLean","-","425","3","3","5"
"ND5101125","NORTH PRAIRIE RWD-SYSTEM 1&2","Community water system","Ground water purchased","Ward","-","7,535","4","1","11"
"ND5101065","NORTH PRAIRIE RWD-SYSTEM III","Community water system","Ground water","Ward","-","2,742","9","1","12"
"ND3401128","NORTHEAST RWD- NORTH VALLEY BRANCH","Community water system","Ground water","Pembina","-","3,422","57","1","18"
"ND1001380","NORTHEAST RWD-LANGDON BRANCH","Community water system","Ground water purchased","Cavalier","LANGDON","2,450","7","6","15"
"ND5301079","NORTHWEST RURAL WATER DISTRICT","Community water system","Surface water purchased","Williams","-","5,102","5","4","12"
"ND5101687","NORTHWESTERN AREA WATER SUPPLY","Community water system","Ground water purchased","Ward","-","0","2","0","1"
"ND1800753","NORTHWOOD CITY OF","Community water system","Ground water purchased","Grand Forks","NORTHWOOD","945","10","6","20"
"ND1100758","OAKES CITY OF","Community water system","Ground water","Dickey","OAKES","1,856","19","7","19"
"ND0300762","OBERON CITY OF","Community water system","Ground water","Benson","OBERON","105","5","23","21"
"ND2901491","OMND WATER TREATMENT PLANT","Community water system","Surface water","Mercer","-","4,075","7","1","7"
"ND0200763","ORISKA CITY OF","Community water system","Ground water purchased","Barnes","ORISKA","118","4","22","14"
"ND1000768","OSNABROCK CITY OF","Community water system","Ground water purchased","Cavalier","OSNABROCK","134","9","3","17"
"ND0901363","OXBOW CITY OF","Community water system","Ground water","Cass","OXBOW","305","8","7","13"
"ND0900769","PAGE CITY OF","Community water system","Ground water purchased","Cass","PAGE","232","6","5","15"
"ND5000773","PARK RIVER CITY OF","Community water system","Ground water","Walsh","PARK RIVER","1,403","16","1","19"
"ND3200776","PEKIN CITY OF","Community water system","Ground water purchased","Nelson","PEKIN","70","6","11","17"
"ND3400777","PEMBINA CITY OF","Community water system","Ground water purchased","Pembina","PEMBINA","592","6","10","19"
"ND2900789","PICK CITY CITY OF","Community water system","Surface water purchased","Mercer","PICK CITY","123","6","7","23"
"ND3100798","PLAZA CITY OF","Community water system","Ground water purchased","Mountrail","PLAZA","171","10","34","15"
"ND0700800","PORTAL CITY OF","Community water system","Ground water","Burke","PORTAL","126","6","26","15"
"ND4900803","PORTLAND CITY OF","Community water system","Ground water purchased","Traill","PORTLAND","606","3","2","18"
"ND0700804","POWERS LAKE CITY OF","Community water system","Ground water","Burke","POWERS LAKE","280","10","5","15"
"ND5301766","PRAIRIE VIEW HOA","Community water system","Surface water purchased","Williams","-","226","2","6","1"
"ND5301555","R & R TRAILER COURT","Community water system","Ground water","Williams","-","75","4","25","3"
"ND5301152","R & T WATER SYSTEM","Community water system","Surface water purchased","Williams","RAY, TIOGA","1,003","19","4","17"
"ND5300809","RAY CITY OF","Community water system","Surface water purchased","Williams","RAY","950","13","0","4"
"ND0100812","REEDER CITY OF","Community water system","Surface water purchased","Adams","REEDER","162","6","11","18"
"ND2100816","REGENT CITY OF","Community water system","Surface water purchased","Hettinger","REGENT","160","6","24","20"
"ND0600819","RHAME CITY OF","Community water system","Surface water purchased","Bowman","RHAME","169","7","3","16"
"ND4500821","RICHARDTON CITY OF","Community water system","Surface water purchased","Stark","RICHARDTON","529","9","0","18"
"ND2800825","RIVERDALE CITY OF","Community water system","Surface water","McLean","RIVERDALE","205","6","13","26"
"ND0901365","RIVERDALE SUBDIVISION","Community water system","Ground water","Cass","-","88","4","7","12"
"ND3000598","RIVERVIEW HEIGHTS","Community water system","Surface water purchased","Morton","MANDAN","200","5","20","16"
"ND2200827","ROBINSON CITY OF","Community water system","Ground water","Kidder","ROBINSON","37","7","13","17"
"ND4800828","ROCK LAKE CITY OF","Community water system","Ground water purchased","Towner","ROCKLAKE (CORPORATE NAME FOR R","101","6","32","17"
"ND4000833","ROLETTE CITY OF","Community water system","Ground water","Rolette","ROLETTE","594","9","10","19"
"ND4000834","ROLLA CITY OF","Community water system","Ground water","Rolette","ROLLA","1,280","15","5","20"
"ND3100838","ROSS CITY OF","Community water system","Surface water purchased","Mountrail","ROSS","97","7","52","15"
"ND3500842","RUGBY CITY OF","Community water system","Ground water","Pierce","RUGBY","2,876","13","1","25"
"ND4100848","RUTLAND CITY OF","Community water system","Ground water purchased","Sargent","RUTLAND","163","3","18","15"
"ND5100849","RYDER CITY OF","Community water system","Ground water purchased","Ward","RYDER","85","8","29","15"
"ND0200858","SANBORN CITY OF","Community water system","Ground water purchased","Barnes","SANBORN","192","4","20","15"
"ND5100868","SAWYER CITY OF","Community water system","Ground water purchased","Ward","SAWYER","357","8","2","17"
"ND0600869","SCRANTON CITY OF","Community water system","Surface water purchased","Bowman","SCRANTON","281","9","4","16"
"ND4300871","SELFRIDGE CITY OF","Community water system","Ground water","Sioux","SELFRIDGE","160","7","73","18"
"ND3501069","SELZ WATER USERS ASSOCIATION","Community water system","Ground water","Pierce","-","43","6","18","21"
"ND1700870","SENTINEL BUTTE CITY OF","Community water system","Surface water purchased","Golden Valley","SENTINEL BUTTE","56","6","11","16"
"ND4600875","SHARON CITY OF","Community water system","Ground water purchased","Steele","SHARON","96","6","3","16"
"ND3700876","SHELDON CITY OF","Community water system","Ground water purchased","Ransom","SHELDON","116","3","3","16"
"ND3800877","SHERWOOD CITY OF","Community water system","Ground water purchased","Renville","SHERWOOD","242","9","1","15"
"ND1400879","SHEYENNE CITY OF","Community water system","Ground water","Eddy","SHEYENNE","204","14","4","18"
"ND0200882","SIBLEY CITY OF","Community water system","Ground water purchased","Barnes","SIBLEY","30","6","15","11"
"ND0900490","SLEEPY HOLLOW WATER COMPANY","Community water system","Ground water","Cass","-","100","6","22","13"
"ND4300884","SOLEN CITY OF","Community water system","Surface water purchased","Sioux","SOLEN","83","6","77","18"
"ND0500887","SOURIS CITY OF","Community water system","Ground water","Bottineau","SOURIS","58","6","34","19"
"ND0801154","SOUTH CENTRAL REGIONAL WATER DISTRICT","Community water system","Purchased ground water under influence of surface water source","Burleigh","-","4,455","15","0","17"
"ND0801502","SOUTH CENTRAL RWD NORTH BURLEIGH","Community water system","Groundwater under influence of surface water","Burleigh","-","9,848","15","0","10"
"ND1501653","SOUTH CENTRAL RWD-EMMONS","Community water system","Surface water","Emmons","-","3,353","6","0","5"
"ND4500891","SOUTH HEART CITY OF","Community water system","Surface water purchased","Stark","SOUTH HEART","301","7","2","19"
"ND3701448","SOUTHEAST WUD (CENTRAL-LISBON)","Community water system","Ground water purchased","Ransom","-","1,675","5","1","9"
"ND3901068","SOUTHEAST WUD (EAST)","Community water system","Ground water","Richland","ABERCROMBIE, WAHPETON","4,225","15","0","19"
