PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
KS2011711,"AXTELL, CITY OF",Community water system,Ground water,Marshall,AXTELL,402,9,13,10
KS2004510,"BALDWIN CITY, CITY OF",Community water system,Surface water purchased,Douglas,BALDWIN CITY,4644,6,9,12
KS2000701,BARBER CO RWD 1,Community water system,Ground water purchased,Barber,MEDICINE LODGE,95,6,2,12
KS2000704,BARBER CO RWD 2,Community water system,Ground water,Barber,KIOWA,242,12,10,13
KS2000709,BARBER CO RWD 3,Community water system,Ground water,Barber,LAKE CITY,230,8,3,11
KS2010503,"BARNARD, CITY OF",Community water system,Surface water purchased,Lincoln,BARNARD,65,6,59,12
KS2020110,"BARNES, CITY OF",Community water system,Ground water,Washington,BARNES,150,10,13,14
KS2009902,"BARTLETT, CITY OF",Community water system,Surface water purchased,Labette,BARTLETT,78,5,39,14
KS2000907,BARTON CO RWD 2,Community water system,Ground water,Barton,GREAT BEND,368,8,29,12
KS2000913,BARTON COUNTY COMMUNITY COLLEGE,Community water system,Ground water,Barton,GREAT BEND,1000,10,2,12
KS2000915,BARTON HILLS ADDITION,Community water system,Ground water,Barton,GREAT BEND,176,12,24,11
KS2002109,"BAXTER SPRINGS, CITY OF",Community water system,Surface water,Cherokee,BAXTER SPRINGS,3958,12,71,15
KS2013505,"BAZINE, CITY OF",Community water system,Ground water,Ness,BAZINE,305,12,23,11
KS2011712,"BEATTIE, CITY OF",Community water system,Ground water purchased,Marshall,BEATTIE,189,7,15,8
KS2006707,BED ROCK MOBILE HOME PARK,Community water system,Ground water,Grant,ULYSSES,320,14,23,12
KS2017304,"BEL AIRE, CITY OF",Community water system,Surface water purchased,Sedgwick,BEL AIRE,7914,15,4,13
KS2019115,"BELLE PLAINE, CITY OF",Community water system,Ground water,Sumner,BELLE PLAINE,1581,11,24,17
KS2015704,"BELLEVILLE, CITY OF",Community water system,Ground water,Republic,BELLEVILLE,1895,9,2,16
KS2012301,"BELOIT, CITY OF",Community water system,Surface water,Mitchell,BELOIT,3710,8,70,12
KS2004701,"BELPRE, CITY OF",Community water system,Ground water,Edwards,BELPRE,85,9,28,12
KS2014902,"BELVUE, CITY OF",Community water system,Ground water purchased,Pottawatomie,BELVUE,198,9,44,9
KS2014303,"BENNINGTON, CITY OF",Community water system,Ground water,Ottawa,BENNINGTON,636,14,6,13
KS2017341,"BENTLEY, CITY OF",Community water system,Ground water purchased,Sedgwick,BENTLEY,525,8,5,17
KS2001507,"BENTON, CITY OF",Community water system,Surface water purchased,Butler,BENTON,873,8,8,13
KS2013104,"BERN, CITY OF",Community water system,Ground water,Nemaha,BERN,164,14,1,14
KS2010504,"BEVERLY, CITY OF",Community water system,Ground water,Lincoln,BEVERLY,149,15,88,18
KS2002301,"BIRD CITY, CITY OF",Community water system,Ground water,Cheyenne,BIRD CITY,439,10,5,13
KS2016501,"BISON, CITY OF",Community water system,Ground water,Rush,BISON,237,10,25,12
KS2010701,"BLUE MOUND, CITY OF",Community water system,Surface water purchased,Linn,BLUE MOUND,274,9,81,15
KS2011710,"BLUE RAPIDS, CITY OF",Community water system,Ground water,Marshall,BLUE RAPIDS,966,10,8,13
KS2007701,"BLUFF CITY, CITY OF",Community water system,Ground water,Harper,BLUFF CITY,59,7,11,14
KS2006504,"BOGUE, CITY OF",Community water system,Ground water purchased,Graham,BOGUE,136,15,55,12
KS2020904,"BONNER SPRINGS, CITY OF",Community water system,Purchased ground water under influence of surface water source,Wyandotte,BONNER SPRINGS,7784,16,12,12
KS2001103,BOURBON CO RWD 2C,Community water system,Surface water purchased,Bourbon,FORT SCOTT,7050,43,5,13
KS2001101,BOURBON CO RWD 4,Community water system,Surface water,Bourbon,BRONSON,1161,8,30,16
KS2019303,"BREWSTER, CITY OF",Community water system,Ground water,Thomas,BREWSTER,291,11,38,13
KS2001106,"BRONSON, CITY OF",Community water system,Surface water purchased,Bourbon,BRONSON,311,9,31,17
KS2016904,"BROOKVILLE, CITY OF",Community water system,Surface water purchased,Saline,BROOKVILLE,256,7,27,11
KS2001304,BROWN CO RWD 1,Community water system,Ground water,Brown,FAIRVIEW,709,13,13,9
KS2001312,BROWN CO RWD 2,Community water system,Ground water purchased,Brown,POWHATTAN,724,20,17,7
KS2013504,"BROWNELL, CITY OF",Community water system,Ground water,Ness,BROWNELL,26,9,20,11
KS2005711,"BUCKLIN, CITY OF",Community water system,Ground water,Ford,BUCKLIN,794,15,9,15
KS2005110,BUFFALO HILLS PARK,Community water system,Ground water,Ellis,HAYS,135,10,3,10
KS2020511,"BUFFALO, CITY OF",Community water system,Surface water purchased,Wilson,BUFFALO,213,9,49,16
KS2015513,"BUHLER, CITY OF",Community water system,Ground water,Reno,BUHLER,1289,10,21,13
KS2016712,"BUNKER HILL, CITY OF",Community water system,Ground water,Russell,BUNKER HILL,95,7,6,10
KS2003503,"BURDEN, CITY OF",Community water system,Surface water purchased,Cowley,BURDEN,528,9,17,12
KS2014501,"BURDETT, CITY OF",Community water system,Ground water,Pawnee,BURDETT,233,8,37,13
KS2013915,"BURLINGAME, CITY OF",Community water system,Surface water purchased,Osage,BURLINGAME,883,8,14,13
KS2003101,"BURLINGTON, CITY OF",Community water system,Surface water,Coffey,BURLINGTON,2553,9,46,15
KS2011501,"BURNS, CITY OF",Community water system,Ground water,Marion,BURNS,204,12,20,10
KS2008906,"BURR OAK, CITY OF",Community water system,Ground water,Jewell,BURR OAK,159,8,53,10
KS2007903,"BURRTON, CITY OF",Community water system,Ground water,Harvey,BURRTON,874,8,3,13
KS2015905,"BUSHTON, CITY OF",Community water system,Ground water,Rice,BUSHTON,260,12,17,11
KS2001514,BUTLER CO RWD 1,Community water system,Surface water purchased,Butler,EL DORADO,782,7,8,13
KS2001505,BUTLER CO RWD 2,Community water system,Surface water purchased,Butler,EL DORADO,1534,12,30,19
KS2001513,BUTLER CO RWD 3,Community water system,Surface water purchased,Butler,ROSALIA,1494,20,5,13
KS2001506,BUTLER CO RWD 4,Community water system,Surface water purchased,Butler,AUGUSTA,1565,12,39,25
KS2001526,BUTLER CO RWD 5,Community water system,Surface water purchased,Butler,BENTON,4870,18,2,17
KS2001530,BUTLER CO RWD 6,Community water system,Surface water purchased,Butler,EL DORADO,2655,27,18,14
KS2001531,BUTLER CO RWD 7,Community water system,Surface water purchased,Butler,WHITEWATER,1455,10,8,13
KS2019117,"CALDWELL, CITY OF",Community water system,Ground water,Sumner,CALDWELL,1009,17,0,15
KS2003504,"CAMBRIDGE, CITY OF",Community water system,Surface water purchased,Cowley,CAMBRIDGE,82,5,11,21
KS2012517,"CANEY, CITY OF",Community water system,Surface water,Montgomery,CANEY,2026,10,61,19
KS2011313,"CANTON, CITY OF",Community water system,Ground water,McPherson,CANTON,708,11,11,14
KS2013914,"CARBONDALE, CITY OF",Community water system,Surface water,Osage,CARBONDALE,1366,9,53,16
KS2001501,"CASSODAY, CITY OF",Community water system,Surface water purchased,Butler,CASSODAY,126,6,16,19
KS2012303,"CAWKER CITY, CITY OF",Community water system,Ground water,Mitchell,CAWKER CITY,445,8,3,11
KS2001706,"CEDAR POINT, CITY OF",Community water system,Ground water,Chase,CEDAR POINT,27,6,63,19
KS2001902,"CEDAR VALE, CITY OF",Community water system,Surface water purchased,Chautauqua,CEDAR VALE,526,13,22,17
KS2013106,"CENTRALIA, CITY OF",Community water system,Ground water purchased,Nemaha,CENTRALIA,514,5,13,11
KS2013307,"CHANUTE, CITY OF",Community water system,Surface water,Neosho,CHANUTE,9054,9,13,17
KS2004108,"CHAPMAN, CITY OF",Community water system,Ground water,Dickinson,CHAPMAN,1370,12,7,15
KS2001705,CHASE CO RWD 1,Community water system,Ground water purchased,Chase,STRONG CITY,330,8,13,17
KS2015906,"CHASE, CITY OF",Community water system,Ground water,Rice,CHASE,444,10,2,10
KS2001905,CHAUTAUQUA CO RWD 1,Community water system,Surface water purchased,Chautauqua,SEDAN,135,6,8,11
KS2001908,CHAUTAUQUA CO RWD 2,Community water system,Surface water purchased,Chautauqua,CEDAR VALE,278,14,11,15
KS2001909,CHAUTAUQUA CO RWD 3,Community water system,Surface water purchased,Chautauqua,SEDAN,200,8,27,8
KS2001911,CHAUTAUQUA CO RWD 4,Community water system,Surface water purchased,Chautauqua,SEDAN,475,7,2,4
KS2001907,"CHAUTAUQUA, CITY OF",Community water system,Surface water purchased,Chautauqua,CHAUTAUQUA,98,6,12,16
KS2017327,"CHENEY, CITY OF",Community water system,Ground water,Sedgwick,CHENEY,2170,14,14,15
KS2002111,CHEROKEE CO RWD 1,Community water system,Ground water,Cherokee,CRESTLINE,520,10,12,12
KS2002106,CHEROKEE CO RWD 2,Community water system,Ground water,Cherokee,RIVERTON,943,8,4,11
KS2002107,CHEROKEE CO RWD 3,Community water system,Surface water purchased,Cherokee,COLUMBUS,1900,13,4,12
KS2002102,CHEROKEE CO RWD 4,Community water system,Ground water,Cherokee,SCAMMON,1500,12,5,14
KS2002117,CHEROKEE CO RWD 5,Community water system,Surface water purchased,Cherokee,MCCUNE,480,9,4,11
KS2002116,CHEROKEE CO RWD 7,Community water system,Surface water purchased,Cherokee,PITTSBURG,158,7,8,9
KS2002121,CHEROKEE CO RWD 8,Community water system,Ground water,Cherokee,RIVERTON,1235,13,2,11
KS2002120,CHEROKEE CO RWD 9,Community water system,Surface water purchased,Cherokee,RIVERTON,900,8,19,8
KS2003714,"CHEROKEE, CITY OF",Community water system,Surface water purchased,Crawford,CHEROKEE,706,11,10,16
KS2012512,"CHERRYVALE, CITY OF",Community water system,Surface water purchased,Montgomery,CHERRYVALE,2180,7,4,13
KS2009905,"CHETOPA, CITY OF",Community water system,Surface water,Labette,CHETOPA,1050,7,60,18
KS2003704,CHICOPEE RURAL WATER DISTRICT,Community water system,Surface water purchased,Crawford,PITTSBURG,425,6,6,9
KS2017347,CHISHOLM CREEK UTILITY AUTHORITY,Community water system,Ground water,Sedgwick,PARK CITY,1,14,0,9
KS2006903,"CIMARRON, CITY OF",Community water system,Ground water,Gray,CIMARRON,2190,17,4,14
KS2008504,"CIRCLEVILLE, CITY OF",Community water system,Surface water purchased,Jackson,CIRCLEVILLE,163,7,7,11
KS2000905,"CLAFLIN, CITY OF",Community water system,Ground water,Barton,CLAFLIN,618,10,6,14
KS2002701,"CLAY CENTER, CITY OF",Community water system,Ground water,Clay,CLAY CENTER,3980,23,16,11
KS2002704,CLAY CO RWD 1,Community water system,Ground water purchased,Clay,MORGANVILLE,98,9,3,11
KS2002710,CLAY CO RWD 2,Community water system,Ground water,Clay,CLAY CENTER,950,20,19,10
KS2013706,"CLAYTON, CITY OF",Community water system,Ground water,Norton,CLAYTON,56,9,56,12
KS2009123,"CLEARVIEW CITY, CITY OF",Community water system,Ground water purchased,Johnson,CLEARVIEW CITY,317,6,9,12
KS2017329,"CLEARWATER, CITY OF",Community water system,Ground water,Sedgwick,CLEARWATER,2524,15,9,16
KS2002709,"CLIFTON, CITY OF",Community water system,Ground water,Washington,CLIFTON,515,12,12,10
KS2002901,CLOUD CO RWD 1,Community water system,Ground water,Cloud,AURORA,411,23,30,10
KS2002905,"CLYDE, CITY OF",Community water system,Ground water,Cloud,CLYDE,671,10,1,8
KS2013302,COAL HOLLOW WATER COMPANY,Community water system,Surface water purchased,Neosho,THAYER,55,5,17,10
KS2015105,"COATS, CITY OF",Community water system,Ground water,Pratt,COATS,80,7,20,14
KS2003102,COFFEY CO RWD 2,Community water system,Surface water purchased,Coffey,GRIDLEY,1146,15,25,13
KS2003110,COFFEY CO RWD 2E,Community water system,Surface water purchased,Coffey,GRIDLEY,1254,13,3,10
KS2003106,COFFEY CO RWD 3,Community water system,Surface water purchased,Coffey,NEW STRAWN,1903,24,8,13
KS2012513,"COFFEYVILLE, CITY OF",Community water system,Surface water,Montgomery,COFFEYVILLE,9481,11,20,18
KS2019302,"COLBY, CITY OF",Community water system,Ground water,Thomas,COLBY,5361,24,8,11
KS2003304,"COLDWATER, CITY OF",Community water system,Ground water,Comanche,COLDWATER,778,12,6,12
KS2019502,"COLLYER, CITY OF",Community water system,Ground water,Trego,COLLYER,105,8,15,11
KS2016118,COLONIAL GARDENS MOBILE HOME CT,Community water system,Ground water purchased,Riley,MANHATTAN,1200,8,8,13
KS2000307,"COLONY, CITY OF",Community water system,Surface water purchased,Anderson,COLONY,409,5,9,12
KS2002110,"COLUMBUS, CITY OF",Community water system,Surface water purchased,Cherokee,COLUMBUS,3096,12,42,15
KS2017344,"COLWICH, CITY OF",Community water system,Ground water,Sedgwick,COLWICH,1406,8,1,11
KS2003301,COMANCHE CO RWD 1,Community water system,Ground water purchased,Comanche,PROTECTION,55,5,4,13
KS2003303,COMANCHE CO RWD 2,Community water system,Ground water,Comanche,COLDWATER,116,10,19,15
KS2002907,"CONCORDIA, CITY OF",Community water system,Ground water,Cloud,CONCORDIA,5099,28,11,9
KS2019118,"CONWAY SPRINGS, CITY OF",Community water system,Ground water,Sumner,CONWAY SPRINGS,1212,12,91,17
KS2007501,"COOLIDGE, CITY OF",Community water system,Ground water,Hamilton,COOLIDGE,94,7,81,19
KS2006904,"COPELAND, CITY OF",Community water system,Ground water,Gray,COPELAND,294,10,7,12
KS2013107,"CORNING, CITY OF",Community water system,Ground water purchased,Nemaha,CORNING,163,5,8,12
KS2001703,"COTTONWOOD FALLS, CITY OF",Community water system,Ground water,Chase,COTTONWOOD FALLS,875,19,7,24
KS2005533,COTTONWOOD MOBILE HOME PARK,Community water system,Ground water,Finney,HOLCOMB,87,9,10,9
KS2012702,"COUNCIL GROVE, CITY OF",Community water system,Surface water,Morris,COUNCIL GROVE,2051,8,35,11
KS2005121,COUNTRY VIEW MOBILE HOME PARK,Community water system,Ground water,Ellis,HAYS,125,6,92,13
KS2005107,COUNTRYSIDE ESTATES MOBILE HOME PARK,Community water system,Ground water purchased,Ellis,HAYS,300,10,61,12
KS2015520,COUNTRYVIEW MOBILE HOME PARK,Community water system,Ground water,Reno,HUTCHINSON,48,11,35,14
KS2015703,"COURTLAND, CITY OF",Community water system,Ground water purchased,Republic,COURTLAND,268,6,3,12
KS2003507,COWLEY CO RWD 1,Community water system,Ground water,Cowley,ARKANSAS CITY,1500,11,4,15
KS2003512,COWLEY CO RWD 2,Community water system,Surface water purchased,Cowley,WINFIELD,600,6,20,20
KS2003505,COWLEY CO RWD 3,Community water system,Ground water,Cowley,ARKANSAS CITY,2500,15,21,15
KS2003511,COWLEY CO RWD 4,Community water system,Surface water purchased,Cowley,WINFIELD,500,6,2,16
KS2003508,COWLEY CO RWD 5,Community water system,Surface water purchased,Cowley,BURDEN,2000,20,13,23
KS2003506,COWLEY CO RWD 6,Community water system,Ground water,Cowley,ARKANSAS CITY,792,10,2,16
KS2003516,COWLEY CO RWD 7,Community water system,Surface water purchased,Cowley,ROCK,300,6,12,23
KS2003515,COWLEY CO RWD 8,Community water system,Surface water purchased,Cowley,WINFIELD,50,4,15,12
KS2003703,CRAWFORD CO RWD 1,Community water system,Ground water,Crawford,FRONTENAC,430,7,28,14
KS2003719,CRAWFORD CO RWD 1C,Community water system,Surface water purchased,Crawford,GIRARD,1915,14,17,12
KS2003717,CRAWFORD CO RWD 2,Community water system,Surface water purchased,Crawford,ARMA,1460,7,15,11
KS2003716,CRAWFORD CO RWD 3,Community water system,Ground water,Crawford,ARMA,250,9,3,14
KS2003706,CRAWFORD CO RWD 4,Community water system,Ground water,Crawford,GIRARD,1580,11,4,12
KS2003702,CRAWFORD CO RWD 5,Community water system,Ground water,Crawford,PITTSBURG,2200,11,12,11
KS2003707,CRAWFORD CO RWD 6,Community water system,Surface water purchased,Crawford,GIRARD,823,13,17,12
KS2015701,"CUBA, CITY OF",Community water system,Ground water,Republic,CUBA,145,15,7,12
KS2015104,"CULLISON, CITY OF",Community water system,Ground water,Pratt,CULLISON,100,8,13,12
KS2014306,"CULVER, CITY OF",Community water system,Ground water,Ottawa,CULVER,118,8,10,9
KS2009501,"CUNNINGHAM, CITY OF",Community water system,Ground water,Kingman,CUNNINGHAM,452,9,6,14
KS2016305,"DAMAR, CITY OF",Community water system,Ground water purchased,Rooks,DAMAR,129,7,48,11
KS2012511,"DEARING, CITY OF",Community water system,Surface water purchased,Montgomery,DEARING,395,6,2,14
KS2009302,"DEERFIELD, CITY OF",Community water system,Ground water,Kearny,DEERFIELD,711,17,1,15
KS2008507,"DELIA, CITY OF",Community water system,Ground water purchased,Jackson,DELIA,179,8,25,12
KS2014305,"DELPHOS, CITY OF",Community water system,Ground water,Ottawa,DELPHOS,342,10,4,13
KS2008505,"DENISON, CITY OF",Community water system,Surface water purchased,Jackson,DENISON,180,5,18,14
KS2009102,"DESOTO, CITY OF",Community water system,Ground water,Johnson,DESOTO,6107,34,10,14
KS2003501,"DEXTER, CITY OF",Community water system,Ground water,Cowley,DEXTER,274,9,7,19
KS2004104,DICKINSON CO RWD 1,Community water system,Ground water,Dickinson,TALMAGE,879,19,2,12
KS2004106,DICKINSON CO RWD 2,Community water system,Purchased ground water under influence of surface water source,Dickinson,CARLTON,1560,16,12,10
KS2010101,"DIGHTON, CITY OF",Community water system,Ground water,Lane,DIGHTON,925,17,14,13
KS2005710,"DODGE CITY, CITY OF",Community water system,Ground water,Ford,DODGE CITY,27720,68,48,20
KS2004303,DONIPHAN CO RWD 2,Community water system,Surface water purchased,Doniphan,BENDENA,137,11,24,12
KS2004301,DONIPHAN CO RWD 3,Community water system,Surface water purchased,Doniphan,SEVERANCE,437,13,58,10
KS2004307,DONIPHAN CO RWD 5,Community water system,Ground water purchased,Doniphan,WATHENA,1320,11,11,10
KS2004310,DONIPHAN CO RWD 6,Community water system,Ground water purchased,Doniphan,HIGHLAND,428,8,0,2
KS2016711,"DORRANCE, CITY OF",Community water system,Surface water purchased,Russell,DORRANCE,184,9,12,13
KS2004506,DOUGLAS CO RWD 1,Community water system,Surface water purchased,Douglas,LAWRENCE,1400,5,1,9
KS2004508,DOUGLAS CO RWD 2,Community water system,Surface water purchased,Douglas,BALDWIN,1163,7,4,9
KS2004507,DOUGLAS CO RWD 3,Community water system,Surface water,Douglas,BERRYTON,4663,28,4,20
KS2004509,DOUGLAS CO RWD 4,Community water system,Surface water purchased,Douglas,BALDWIN CITY,3000,12,9,9
KS2004502,DOUGLAS CO RWD 5,Community water system,Surface water purchased,Douglas,LAWRENCE,2500,11,3,12
KS2004512,DOUGLAS CO RWD 6,Community water system,Surface water purchased,Douglas,LECOMPTON,360,5,4,9
KS2001510,"DOUGLASS, CITY OF",Community water system,Surface water purchased,Butler,DOUGLASS,1681,18,11,19
KS2014101,"DOWNS, CITY OF",Community water system,Ground water,Osborne,DOWNS,846,11,15,12
KS2011502,"DURHAM, CITY OF",Community water system,Ground water,Marion,DURHAM,106,8,30,9
KS2012701,"DWIGHT, CITY OF",Community water system,Ground water purchased,Morris,DWIGHT,252,9,17,10
KS2005543,EAST GARDEN VILLAGE MOBILE HOME PARK,Community water system,Ground water purchased,Finney,GARDEN CITY,1525,5,11,9
KS2010301,"EASTON, CITY OF",Community water system,Ground water,Leavenworth,EASTON,260,15,60,13
KS2005537,EASTSIDE MOBILE HOME PARK,Community water system,Ground water,Finney,GARDEN CITY,40,7,33,15
KS2009103,"EDGERTON, CITY OF",Community water system,Surface water purchased,Johnson,EDGERTON,1771,10,2,12
KS2009903,"EDNA, CITY OF",Community water system,Surface water purchased,Labette,EDNA,413,5,6,12
KS2000502,"EFFINGHAM, CITY OF",Community water system,Ground water,Atchison,EFFINGHAM,519,10,13,19
KS2001511,"EL DORADO, CITY OF",Community water system,Surface water,Butler,EL DORADO,12993,13,20,15
KS2017328,EL PASO WATER COMPANY,Community water system,Surface water purchased,Sedgwick,DERBY,23673,19,15,15
KS2001512,"ELBING, CITY OF",Community water system,Ground water purchased,Butler,ELBING,226,5,3,16
KS2001901,"ELGIN, CITY OF",Community water system,Ground water,Chautauqua,ELGIN,82,10,47,17
KS2012520,"ELK CITY, CITY OF",Community water system,Surface water,Montgomery,ELK CITY,296,7,158,16
KS2004905,ELK CO RWD 1,Community water system,Surface water purchased,Elk,MOLINE,494,7,11,10
KS2004906,ELK CO RWD 2,Community water system,Surface water purchased,Elk,HOWARD,206,8,2,7
KS2012901,"ELKHART, CITY OF",Community water system,Ground water,Morton,ELKHART,1869,20,6,18
KS2000906,"ELLINWOOD, CITY OF",Community water system,Ground water,Barton,ELLINWOOD,2009,17,3,12
KS2005124,ELLIS CO RWD 1C,Community water system,Ground water purchased,Ellis,HAYS,270,5,7,6
KS2005113,ELLIS CO RWD 3,Community water system,Ground water,Ellis,MUNJOR,200,8,5,11
KS2005122,ELLIS CO RWD 6,Community water system,Ground water,Ellis,HAYS,250,16,58,12
KS2005114,"ELLIS, CITY OF",Community water system,Ground water,Ellis,ELLIS,1982,34,10,13
KS2005309,ELLSWORTH CO RWD 1,Community water system,Surface water,Ellsworth,ELLSWORTH,2626,27,69,15
KS2005306,"ELLSWORTH, CITY OF",Community water system,Surface water purchased,Ellsworth,ELLSWORTH,3054,22,5,11
KS2001704,"ELMDALE, CITY OF",Community water system,Ground water,Chase,ELMDALE,53,14,20,17
KS2004302,"ELWOOD, CITY OF",Community water system,Ground water purchased,Doniphan,ELWOOD,1203,6,2,11
KS2014901,"EMMETT, CITY OF",Community water system,Ground water,Pottawatomie,EMMETT,189,7,55,14
KS2011105,"EMPORIA, CITY OF",Community water system,Surface water,Lyon,EMPORIA,24799,10,8,19
KS2002503,"ENGLEWOOD, CITY OF",Community water system,Ground water,Clark,ENGLEWOOD,69,12,65,15
KS2006905,"ENSIGN, CITY OF",Community water system,Ground water,Gray,ENSIGN,176,9,12,13
KS2004109,"ENTERPRISE, CITY OF",Community water system,Ground water,Dickinson,ENTERPRISE,804,8,3,13
KS2013310,"ERIE, CITY OF",Community water system,Surface water,Neosho,ERIE,1087,10,32,20
KS2008904,"ESBON, CITY OF",Community water system,Ground water,Jewell,ESBON,91,8,8,10
KS2019703,"ESKRIDGE, CITY OF",Community water system,Surface water,Wabaunsee,ESKRIDGE,505,9,15,16
KS2004511,"EUDORA, CITY OF",Community water system,Ground water,Douglas,EUDORA,6329,17,2,14
KS2007306,"EUREKA, CITY OF",Community water system,Surface water,Greenwood,EUREKA,2401,10,30,21
KS2001308,"EVEREST, CITY OF",Community water system,Ground water,Brown,EVEREST,276,11,23,14
KS2007304,"FALL RIVER, CITY OF",Community water system,Surface water purchased,Greenwood,FALL RIVER,148,6,27,16
KS2005540,FINNEY CO RWD 1,Community water system,Ground water purchased,Finney,HOLCOMB,2000,25,9,14
KS2011503,"FLORENCE, CITY OF",Community water system,Groundwater under influence of surface water,Marion,FLORENCE,440,10,33,11
KS2012107,"FONTANA, CITY OF",Community water system,Ground water,Miami,FONTANA,234,7,39,14
KS2005709,"FORD, CITY OF",Community water system,Ground water,Ford,FORD,221,12,31,14
